dataset,graph_id,seed,artifact,absolute_path,size_bytes,sha256
p22,G04_SP10_F10_EUC_UNION,2,h00_clusters.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_2/attempt_001/h00_clusters.csv,174747,3c4f41918696c365f526dd493cd2cefdc7a16b6578ccff4be7a973ffa342ec35
p22,G04_SP10_F10_EUC_UNION,2,loss_trajectory.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_2/attempt_001/loss_trajectory.csv,5483,cafcfbe24aacbca2ce1cfb22a853e0b389e7bc908839a2cd2bf624dcbe72ede5
p22,G04_SP10_F10_EUC_UNION,2,model_final.pt,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_2/attempt_001/model_final.pt,2302431,6353616ee4a9fdb3933933048dbdf8143c961050bc9a6aab54c2f247cd5d963d
p22,G04_SP10_F10_EUC_UNION,2,observation_ids.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_2/attempt_001/observation_ids.csv,156347,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb
p22,G04_SP10_F10_EUC_UNION,2,reload_spec.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_2/attempt_001/reload_spec.json,447,a22ba31fc7334aa12222ecd6a305dd2a52bce1dc2fffd9bf5d4fda80e02d2a39
p22,G04_SP10_F10_EUC_UNION,2,views.npz,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_2/attempt_001/views.npz,13278587,ccd3013deff7bd9ff853432be5744ca29a7c273ac54dc52eda2f169c59fcca03
p22,G04_SP10_F10_EUC_UNION,3,run_manifest.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_3/attempt_001/run_manifest.json,6711,0198d06c60aff3b98aa7fd5f0323c1fdb8c9790c120d79c8e71963925730e52f
p22,G04_SP10_F10_EUC_UNION,3,checkpoint_reload_audit.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_3/attempt_001/checkpoint_reload_audit.json,2834,cd44ffcfad6dd21cb35e89dc1874817b04ec279348035d6aa0cc1ac425c9a1ac
p22,G04_SP10_F10_EUC_UNION,3,coefficient_probe.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_3/attempt_001/coefficient_probe.json,31242,a48641094421a7445da6f71a4e614d22dfb3f116bc45c8f158e973e4332d1193
p22,G04_SP10_F10_EUC_UNION,3,h00_clusters.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_3/attempt_001/h00_clusters.csv,174747,44e0dc50f0360ec335e9510906ef149f37fb12e3aaa93c1f2ce35e7d66fec147
p22,G04_SP10_F10_EUC_UNION,3,loss_trajectory.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_3/attempt_001/loss_trajectory.csv,5466,3364e88fc463a957188c2d9f6dd4fd8a112d2bd966068a7c9cb94594ec1440e1
p22,G04_SP10_F10_EUC_UNION,3,model_final.pt,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_3/attempt_001/model_final.pt,2302431,d5916b95ac0db5843b470d783852675aac9692a6edfc7741eec151c8d88a8d81
p22,G04_SP10_F10_EUC_UNION,3,observation_ids.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_3/attempt_001/observation_ids.csv,156347,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb
p22,G04_SP10_F10_EUC_UNION,3,reload_spec.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_3/attempt_001/reload_spec.json,447,64fea03f1196cc5f4d42bac9fbc4156daf87be9257f0b82eef2f094f043066cc
p22,G04_SP10_F10_EUC_UNION,3,views.npz,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_3/attempt_001/views.npz,13267827,d24b6395e3cc28a1d52207faf063654cd5384931fd5c1cdb64ea566e173d6985
p22,G04_SP10_F10_EUC_UNION,4,run_manifest.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_4/attempt_001/run_manifest.json,6712,211f63fa4fc8c0e1b868befe34a1188f3251252d4bbfdde53b0b3c9409932339
p22,G04_SP10_F10_EUC_UNION,4,checkpoint_reload_audit.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_4/attempt_001/checkpoint_reload_audit.json,2837,ebc26afd112228071af98bbcba128b5ad09a6df468b53df48e2fbf1b5fb0694a
p22,G04_SP10_F10_EUC_UNION,4,coefficient_probe.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_4/attempt_001/coefficient_probe.json,31203,726ef07c6c82a017471f7019d677e25674bf28d154a8003cbde53ac2bb6a80a6
p22,G04_SP10_F10_EUC_UNION,4,h00_clusters.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_4/attempt_001/h00_clusters.csv,174747,83853cd12c4931d9a9291b437d0197ff1d11b68e883ecbcdbb3a9356eb20eb61
p22,G04_SP10_F10_EUC_UNION,4,loss_trajectory.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_4/attempt_001/loss_trajectory.csv,5462,8828d2bc9c4f6d729443b6ab4019f82436c4cac7786fb74c1ac4f3c6f8493259
p22,G04_SP10_F10_EUC_UNION,4,model_final.pt,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_4/attempt_001/model_final.pt,2302431,c9edb8c26acbbfd68fc50aba92255dfdd003e10962e931699de04561b54318b1
p22,G04_SP10_F10_EUC_UNION,4,observation_ids.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_4/attempt_001/observation_ids.csv,156347,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb
p22,G04_SP10_F10_EUC_UNION,4,reload_spec.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_4/attempt_001/reload_spec.json,447,ac732492b7fe25351c58c060f8326aa8b6108b06274b5d34389d8561b88bf0a2
p22,G04_SP10_F10_EUC_UNION,4,views.npz,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_4/attempt_001/views.npz,13262530,a3cee3327f37adc8703fa622c9781b99827b02f27f92a7afef90e349afe1f3eb
p22,G04_SP10_F10_EUC_UNION,5,run_manifest.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_5/attempt_001/run_manifest.json,6712,50dfe7fc56cdd045eed137f33310cb5d51f8ab5c4b2e9c5cd496e02c501da690
p22,G04_SP10_F10_EUC_UNION,5,checkpoint_reload_audit.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_5/attempt_001/checkpoint_reload_audit.json,2834,1dd4753a3f4ac40c1e51192579c5eefa8a72814147dc4f2c881279a121abe178
p22,G04_SP10_F10_EUC_UNION,5,coefficient_probe.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_5/attempt_001/coefficient_probe.json,31191,1e321a07580d79933e393b607ca59494b8ab3b8279e112a6102088f5f3b2d5d6
p22,G04_SP10_F10_EUC_UNION,5,h00_clusters.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_5/attempt_001/h00_clusters.csv,174747,fa11fd6030c54995199d9327d57260c1ace4c3cd87d1beb95d2bd4dedf1502f3
p22,G04_SP10_F10_EUC_UNION,5,loss_trajectory.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_5/attempt_001/loss_trajectory.csv,5486,5ae0e0ee7ad472e878ffb6d78698b720644dd15b2f93733edafc3fe3581a3231
p22,G04_SP10_F10_EUC_UNION,5,model_final.pt,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_5/attempt_001/model_final.pt,2302431,03d327e61612158525a0baedf0e29e3160a366e08c952583e66a7fcf77437b47
p22,G04_SP10_F10_EUC_UNION,5,observation_ids.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_5/attempt_001/observation_ids.csv,156347,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb
p22,G04_SP10_F10_EUC_UNION,5,reload_spec.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_5/attempt_001/reload_spec.json,447,97d05647853a681f486421f8bbd0367f13a4cbc8b83d419ff7c19d18ee792a74
p22,G04_SP10_F10_EUC_UNION,5,views.npz,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_5/attempt_001/views.npz,13261296,7dfc7106299c5252a26eb514364db57692193b7b90f561b72e01a7591611bdd5
p22,G04_SP10_F10_EUC_UNION,6,run_manifest.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_6/attempt_001/run_manifest.json,6711,77596fb995ae8b3869098746041ea00ce30239e2c8b59c086531be798466a61c
p22,G04_SP10_F10_EUC_UNION,6,checkpoint_reload_audit.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_6/attempt_001/checkpoint_reload_audit.json,2835,0a9bad8fd48f2e393c5dfb361a8d9278b044e9f43c40132a62513248fe3c5b0e
p22,G04_SP10_F10_EUC_UNION,6,coefficient_probe.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_6/attempt_001/coefficient_probe.json,31201,8e7d237e8bd5c9f194d5146a3e31e298d09f567d430ec26b6240f147df750576
p22,G04_SP10_F10_EUC_UNION,6,h00_clusters.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_6/attempt_001/h00_clusters.csv,174747,ad6643b477b92cebae695ccba3edf23f6455f3f6671702400b5ddf32b76c5a8e
p22,G04_SP10_F10_EUC_UNION,6,loss_trajectory.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_6/attempt_001/loss_trajectory.csv,5481,b0427ee433203a82265599ca3c919a62ac01c3bf020d7fe90168c2a284da8e7f
p22,G04_SP10_F10_EUC_UNION,6,model_final.pt,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_6/attempt_001/model_final.pt,2302431,d44338417bf26857d952e2800e3d31e12f8ea387e84283b9bd19f48184ecd346
p22,G04_SP10_F10_EUC_UNION,6,observation_ids.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_6/attempt_001/observation_ids.csv,156347,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb
p22,G04_SP10_F10_EUC_UNION,6,reload_spec.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_6/attempt_001/reload_spec.json,447,0ed96948bdfc0482cdc13afebdeb95a5352fed5c334b640e25a6eabefa5706ce
p22,G04_SP10_F10_EUC_UNION,6,views.npz,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_6/attempt_001/views.npz,13267001,3f702cf984d9e1b183a367551d6d3d5efcd05abf96545929aec759544276e543
p22,G04_SP10_F10_EUC_UNION,7,run_manifest.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_7/attempt_001/run_manifest.json,6712,610e140caa6b2a391496221e0d80ab0ab7c3cc8331a112f966001bc987a68927
p22,G04_SP10_F10_EUC_UNION,7,checkpoint_reload_audit.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_7/attempt_001/checkpoint_reload_audit.json,2834,0d5905a92e8e80e9670b37a5cce2673711af0297bb42a33058cc3f13f458dc87
p22,G04_SP10_F10_EUC_UNION,7,coefficient_probe.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_7/attempt_001/coefficient_probe.json,31222,be486cf6600d05fc4287a8af30030d4c2092ab826f97e19f59aadf90b34d3948
p22,G04_SP10_F10_EUC_UNION,7,h00_clusters.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_7/attempt_001/h00_clusters.csv,174747,8e96c9d091c40cf9b85b6ca4eb9161af4bc72f691743db1b8ea7d0b2605bf873
p22,G04_SP10_F10_EUC_UNION,7,loss_trajectory.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_7/attempt_001/loss_trajectory.csv,5483,17b1904ceb750aab2e21b78522a62411363b68ae41f08286198a6389d6c5189b
p22,G04_SP10_F10_EUC_UNION,7,model_final.pt,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_7/attempt_001/model_final.pt,2302431,dc820d070a6bbd561f59bcb91f919bb951ad651d05d6584e15be2ff90cc3c2d0
p22,G04_SP10_F10_EUC_UNION,7,observation_ids.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_7/attempt_001/observation_ids.csv,156347,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb
p22,G04_SP10_F10_EUC_UNION,7,reload_spec.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_7/attempt_001/reload_spec.json,447,fe2ab450cc89c2f8d0553251af1ac9701f88ffdac5412490803477e1cf4097ee
p22,G04_SP10_F10_EUC_UNION,7,views.npz,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_7/attempt_001/views.npz,13262489,fd8ded1a2ef21a43899f36f130621fb074087c2a0d183dd4d2ad42b63f93629c
p22,G04_SP10_F10_EUC_UNION,8,run_manifest.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_8/attempt_001/run_manifest.json,6709,3f122b85133b8cb20483d82ff0e183e970d5d26c6cd9d2a285841edc10c8aaa2
p22,G04_SP10_F10_EUC_UNION,8,checkpoint_reload_audit.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_8/attempt_001/checkpoint_reload_audit.json,2833,89ba221e36893a430d26a58e5da4275aa8efc0eba76fb2c60363c17dfe9f93b4
p22,G04_SP10_F10_EUC_UNION,8,coefficient_probe.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_8/attempt_001/coefficient_probe.json,31209,a5effbefcae8f902e9ae5b3b0c39a17dffbd7cfa1d9aef1665b84f33c98ba428
p22,G04_SP10_F10_EUC_UNION,8,h00_clusters.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_8/attempt_001/h00_clusters.csv,174747,77ce7936b2bb6bbd9e51d181d99490222ea4e7c6bfe99884625aa5d7860b3523
p22,G04_SP10_F10_EUC_UNION,8,loss_trajectory.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_8/attempt_001/loss_trajectory.csv,5437,dbb29b939f7fe75e40ad57e78f9016a91179f3510ff61b310bcf5d67ca6712b0
p22,G04_SP10_F10_EUC_UNION,8,model_final.pt,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_8/attempt_001/model_final.pt,2302431,15c46bf08780de82e690c8a2a6d15339421f01f9ba97b8d58ffca431bcb1ec42
p22,G04_SP10_F10_EUC_UNION,8,observation_ids.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_8/attempt_001/observation_ids.csv,156347,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb
p22,G04_SP10_F10_EUC_UNION,8,reload_spec.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_8/attempt_001/reload_spec.json,447,61ddd1b18a05c3c367b0d1720b124362126205069aaa10e8857b48ce38fa5f2a
p22,G04_SP10_F10_EUC_UNION,8,views.npz,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_8/attempt_001/views.npz,13262825,521084a1349e2dc83b62bb5c991c2a4f338d6b6122a76479feeb9ea3c00f6d05
p22,G04_SP10_F10_EUC_UNION,9,run_manifest.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_9/attempt_001/run_manifest.json,6706,6b865b1b1c294700d122fd3f999d48f480e86d4f257fdae2a7b2a1caeb65ffb2
p22,G04_SP10_F10_EUC_UNION,9,checkpoint_reload_audit.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_9/attempt_001/checkpoint_reload_audit.json,2833,7c0e4b14bba8a3fdfd6c22775eb5b73f83dbd0ad3f18c91056f9615a74b0fc4c
p22,G04_SP10_F10_EUC_UNION,9,coefficient_probe.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_9/attempt_001/coefficient_probe.json,31192,68b4fcbddff4e5078b291c193ca419bf3f110116bea2e39dc7314b73374c550b
p22,G04_SP10_F10_EUC_UNION,9,h00_clusters.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_9/attempt_001/h00_clusters.csv,174747,fb4d203b4e8bd369e7b3cd8f679322e0ec96243be88f13685d24a3ca755b3223
p22,G04_SP10_F10_EUC_UNION,9,loss_trajectory.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_9/attempt_001/loss_trajectory.csv,5466,d7a8cf75ea5457c25b4189513ac84993e0dbd87be6bea7514e6e77eebab1ae72
p22,G04_SP10_F10_EUC_UNION,9,model_final.pt,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_9/attempt_001/model_final.pt,2302431,7828e6429ed42723cf86627ac3e4a3744b33582a86aa5780a246fa1ca16ded06
p22,G04_SP10_F10_EUC_UNION,9,observation_ids.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_9/attempt_001/observation_ids.csv,156347,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb
p22,G04_SP10_F10_EUC_UNION,9,reload_spec.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_9/attempt_001/reload_spec.json,447,b3791b734fd79a137ee2b285c25332713e657bca39df5d9f68b369f3fcb30774
p22,G04_SP10_F10_EUC_UNION,9,views.npz,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_9/attempt_001/views.npz,13281149,dd91e7497003df1843172ddb07812f9501b183aeb9e1ab0796a37e3a531a0c34
