stage,dataset,source,filter_id,head,cluster_k,endpoint_seed,embedding_sha256,partition_sha256,label_policy,status,dense_n_by_n_count,absolute_ari,absolute_nmi,ami,fmi,homogeneity,v_measure,morans_i,gearys_c,exact_identity_fallback,edge_count,interior_fraction,boundary_fraction,conflict_fraction,abstain_fraction,trust_mean,surviving_directed_edges,identity_abstention_rows,endpoint_wall_seconds,head_head_id,head_fallback,head_affinity_nnz,head_affinity_sha256,head_clusters_sha256,head_graph_k,head_anchor,head_iterations,source_stage,candidate_id,model_seed,optimizer_steps,trainable_parameter_count,parameters_changed,fresh_process_status,wall_seconds,gpu_seconds,peak_gpu_mib,peak_rss_mib,head_id,labels_in_fit,operator_nnz,anisotropic_scale,representation,pca_dimension,coordinate_basis,coordinate_weight,algorithm,parent_head_id,graph_k,anchor,iterations,parent_candidate_id,potts_beta,formal_id,labels_in_fit_gradient_or_checkpoint,config_sha256,source_view_path,source_view_sha256
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,8e911bcd46e683bd8cd4ed730ea59434c37c08868dcb7774434508524a95b381,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2978932787894855,0.5350256621444837,0.5309512913563386,0.4235777846539569,0.6364969938531034,0.5350256621444835,0.9052739966673656,0.0965411020554118,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W0.30_GK12,,,,,,0.0940771102905273,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,0dcdde7ed26af3d954f87a87e84c8f43343b642e5f62fbb90f8bf1b5461c4b5d,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2973534327654928,0.5343412878963283,0.5302568667021168,0.4231249425893322,0.6351181235736506,0.5343412878963282,0.9048492337990242,0.0968928902395707,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W0.30_GK18,,,,,,0.1297121532261371,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,0dcdde7ed26af3d954f87a87e84c8f43343b642e5f62fbb90f8bf1b5461c4b5d,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2973534327654928,0.5343412878963283,0.5302568667021168,0.4231249425893322,0.6351181235736506,0.5343412878963282,0.9048492337990242,0.0968928902395707,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W0.30_GK24,,,,,,0.1631783191114664,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,0dcdde7ed26af3d954f87a87e84c8f43343b642e5f62fbb90f8bf1b5461c4b5d,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2973534327654928,0.5343412878963283,0.5302568667021168,0.4231249425893322,0.6351181235736506,0.5343412878963282,0.9048492337990242,0.0968928902395707,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W0.30_GK30,,,,,,0.2215107977390289,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,22206f7cbcaf25031e2c2e10d0bc27c9d1377fb2cac5be127a3f5866c145f396,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.3101317210947483,0.532314425272057,0.5282449979633158,0.4349872473984263,0.6382216027685443,0.532314425272057,0.8986235566820696,0.1048759793974943,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W0.60_GK6,,,,,,0.0665545407682657,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,e451f3dbcd434b9c8d59af4528a43540c086097fe97b368374f63524f0c3f5d5,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.3205570584068725,0.5403517602908452,0.5363696813769748,0.4447657354776497,0.6495911184684829,0.5403517602908452,0.9021358944613388,0.0992798366509791,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W0.60_GK12,,,,,,0.0934036374092102,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,7d2bc9f6988aa0d69fc19329b7f7be7ae6905ff9d03cb35afee2f807794b998a,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.366763770967061,0.568518124132571,0.5647572207272651,0.4864388623890507,0.6795991249517305,0.568518124132571,0.9017611072389852,0.1012005755375546,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W0.60_GK18,,,,,,0.1342566516250372,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,7d2bc9f6988aa0d69fc19329b7f7be7ae6905ff9d03cb35afee2f807794b998a,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.366763770967061,0.568518124132571,0.5647572207272651,0.4864388623890507,0.6795991249517305,0.568518124132571,0.9017611072389852,0.1012005755375546,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W0.60_GK24,,,,,,0.2999680489301681,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,7d2bc9f6988aa0d69fc19329b7f7be7ae6905ff9d03cb35afee2f807794b998a,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.366763770967061,0.568518124132571,0.5647572207272651,0.4864388623890507,0.6795991249517305,0.568518124132571,0.9017611072389852,0.1012005755375546,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W0.60_GK30,,,,,,0.2188901957124471,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,a57114c56df980947a42a048445807d74d6ae766e548008bdfe7df766a53cd04,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2488871510241647,0.4977101760761144,0.4933042104971826,0.3794426174518923,0.5917644519875188,0.4977101760761144,0.9032960570722204,0.0974138936505058,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W1.20_GK6,,,,,,0.067307248711586,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,f8b5c81db88bb26b02091510b19c16f0a65e390b9bb52a79df6e07e8c8c4164d,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2993068511402666,0.5159699150221059,0.5117255695274057,0.4248170415705423,0.6139108096222549,0.5159699150221059,0.902151195505502,0.1008341838296879,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W1.20_GK12,,,,,,0.095399435609579,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,da412e4f3e45e08cbabdab319b7352b983404f90db8fc621243c3905ce1496ef,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.3195930671617246,0.536917891556235,0.5328837853816227,0.4434307346534708,0.6423047214549221,0.536917891556235,0.9066864793343264,0.0954731211137437,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W1.20_GK18,,,,,,0.130987761542201,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,da412e4f3e45e08cbabdab319b7352b983404f90db8fc621243c3905ce1496ef,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.3195930671617246,0.536917891556235,0.5328837853816227,0.4434307346534708,0.6423047214549221,0.536917891556235,0.9066864793343264,0.0954731211137437,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W1.20_GK24,,,,,,0.1659422516822815,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,da412e4f3e45e08cbabdab319b7352b983404f90db8fc621243c3905ce1496ef,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.3195930671617246,0.536917891556235,0.5328837853816227,0.4434307346534708,0.6423047214549221,0.536917891556235,0.9066864793343264,0.0954731211137437,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W1.20_GK30,,,,,,0.2196378409862518,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,4c4ece3e18e0f2dbf8837196cf5c6739760c4acdef5f51bbbe2959fef8986b01,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2758236218531403,0.5014024712222245,0.4971409443223826,0.4034168806099268,0.6080933361692383,0.5014024712222245,0.9094735950055974,0.091424984972861,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W2.40_GK6,,,,,,0.0656622499227523,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,4c34a4da6b7b9f0ecd59304f2fdf3b95d6df8731507a22cfafa9de922f749721,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2250981195812568,0.4710757945615051,0.4665369240691722,0.3560373258701781,0.5694906361083246,0.4710757945615051,0.9097704487560055,0.0915659711619959,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W2.40_GK12,,,,,,0.094550946727395,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,4c34a4da6b7b9f0ecd59304f2fdf3b95d6df8731507a22cfafa9de922f749721,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2250981195812568,0.4710757945615051,0.4665369240691722,0.3560373258701781,0.5694906361083246,0.4710757945615051,0.9097704487560055,0.0915659711619959,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W2.40_GK18,,,,,,0.1304169334471225,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,4c34a4da6b7b9f0ecd59304f2fdf3b95d6df8731507a22cfafa9de922f749721,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2250981195812568,0.4710757945615051,0.4665369240691722,0.3560373258701781,0.5694906361083246,0.4710757945615051,0.9097704487560055,0.0915659711619959,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W2.40_GK24,,,,,,0.1667145192623138,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,4c34a4da6b7b9f0ecd59304f2fdf3b95d6df8731507a22cfafa9de922f749721,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2250981195812568,0.4710757945615051,0.4665369240691722,0.3560373258701781,0.5694906361083246,0.4710757945615051,0.9097704487560055,0.0915659711619959,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W2.40_GK30,,,,,,0.2159386239945888,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,82c5a254f832a31f025c76146518747bd6a7c0a5416b2f23e0e01ac48bf23f33,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2282966374708141,0.4702452440945664,0.465746162602477,0.3584988245624528,0.5733233105154809,0.4702452440945665,0.900761542618261,0.0965633826476082,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W4.80_GK6,,,,,,0.1787437703460455,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,fc22df26a0f470e66e0e74323fc9a9cab644e4756abdfcef31eed96c0691cccb,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2370365594094399,0.473288656629717,0.4688256104862646,0.3668118644768786,0.578015933141593,0.473288656629717,0.8990129204909625,0.0986216157807378,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W4.80_GK12,,,,,,0.0961519069969654,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,fc22df26a0f470e66e0e74323fc9a9cab644e4756abdfcef31eed96c0691cccb,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2370365594094399,0.473288656629717,0.4688256104862646,0.3668118644768786,0.578015933141593,0.473288656629717,0.8990129204909625,0.0986216157807378,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W4.80_GK18,,,,,,0.1296358350664377,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,fc22df26a0f470e66e0e74323fc9a9cab644e4756abdfcef31eed96c0691cccb,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2370365594094399,0.473288656629717,0.4688256104862646,0.3668118644768786,0.578015933141593,0.473288656629717,0.8990129204909625,0.0986216157807378,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W4.80_GK24,,,,,,0.1637820731848478,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,fc22df26a0f470e66e0e74323fc9a9cab644e4756abdfcef31eed96c0691cccb,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2370365594094399,0.473288656629717,0.4688256104862646,0.3668118644768786,0.578015933141593,0.473288656629717,0.8990129204909625,0.0986216157807378,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_LINEAR_W4.80_GK30,,,,,,0.2187968548387289,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,57d82340ec0b509e441e72f6540e8872f87bd37aa46189314b2cf50eb96e024a,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2302538936917634,0.4745582048643965,0.4698786689649238,0.3642440158658334,0.5581023074804874,0.4745582048643964,0.9044995486836908,0.0978706563295894,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W0.30_GK6,,,,,,0.0663583129644393,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,5f3b1685da3473a2d22788dfdcfb140fdf01b17003140ab6fc9ae2aa2b052895,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2678168243799652,0.5141964676214006,0.5099634224486279,0.396154134903259,0.6145562274459313,0.5141964676214005,0.8970145489385924,0.1038552416705615,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W0.30_GK12,,,,,,0.0942575130611658,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,09e7eafbc6cb09e14f2278d951c78d18abc155a34295ee6cc3c2cc5012dfc6de,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.3410915847409642,0.5549908158009893,0.5511018292943427,0.4626135974490039,0.6616185413898562,0.5549908158009893,0.9017889193718585,0.1010482923690391,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W0.30_GK18,,,,,,0.1297393981367349,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,09e7eafbc6cb09e14f2278d951c78d18abc155a34295ee6cc3c2cc5012dfc6de,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.3410915847409642,0.5549908158009893,0.5511018292943427,0.4626135974490039,0.6616185413898562,0.5549908158009893,0.9017889193718585,0.1010482923690391,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W0.30_GK24,,,,,,0.1636484768241644,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,09e7eafbc6cb09e14f2278d951c78d18abc155a34295ee6cc3c2cc5012dfc6de,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.3410915847409642,0.5549908158009893,0.5511018292943427,0.4626135974490039,0.6616185413898562,0.5549908158009893,0.9017889193718585,0.1010482923690391,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W0.30_GK30,,,,,,0.2136128544807434,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,888070d1c965d1014e49742884a12df8b310dac6396ae1a9aa17c65bb1ba8a8d,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2794447525282073,0.5119598875357477,0.5077861675464344,0.4069457257102483,0.6212833396119459,0.5119598875357478,0.9050379519515293,0.0961504472832293,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W0.60_GK6,,,,,,0.0661339834332466,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,41eba8ff3d6e753f277a2f73e12c5f81b4aad8867a6d1c8963affa06eb1bc9c8,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2688542620055094,0.504955482588749,0.5005856794850398,0.398483738929426,0.5964074819791346,0.504955482588749,0.907041954327373,0.0952353791181206,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W0.60_GK12,,,,,,0.0942048449069261,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,973bc1430fcc064ef092226ced2050a595950aa7a958e20f7ea81e4bef82269d,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2712322907060798,0.507466376173303,0.5031320499068639,0.4003088593113931,0.6008513524029334,0.5074663761733031,0.9063313501640212,0.0964370632744397,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W0.60_GK18,,,,,,0.1291501186788082,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,973bc1430fcc064ef092226ced2050a595950aa7a958e20f7ea81e4bef82269d,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2712322907060798,0.507466376173303,0.5031320499068639,0.4003088593113931,0.6008513524029334,0.5074663761733031,0.9063313501640212,0.0964370632744397,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W0.60_GK24,,,,,,0.2790460661053657,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,973bc1430fcc064ef092226ced2050a595950aa7a958e20f7ea81e4bef82269d,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2712322907060798,0.507466376173303,0.5031320499068639,0.4003088593113931,0.6008513524029334,0.5074663761733031,0.9063313501640212,0.0964370632744397,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W0.60_GK30,,,,,,0.2141414619982242,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,c027c40f8f8b3f8282769585f95eb010ca00e3f7cd15640c0c2f571cb7e3ff79,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.3494876901971983,0.5355615547519381,0.5314895820912031,0.4698052455350958,0.636112112403282,0.5355615547519381,0.902307132553372,0.0992396055268326,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W1.20_GK6,,,,,,0.0664290450513362,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,ff9f9e99b8ef36466ad8eebc9100d860d458feefb2aa45c695024c58123566ee,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2604257453395477,0.495257982401811,0.4909352940639262,0.3889516437681219,0.6000801918439351,0.495257982401811,0.9035923540429674,0.0977327422955014,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W1.20_GK12,,,,,,0.0945811998099088,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,ff9f9e99b8ef36466ad8eebc9100d860d458feefb2aa45c695024c58123566ee,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2604257453395477,0.495257982401811,0.4909352940639262,0.3889516437681219,0.6000801918439351,0.495257982401811,0.9035923540429674,0.0977327422955014,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W1.20_GK18,,,,,,0.1363255605101585,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,ff9f9e99b8ef36466ad8eebc9100d860d458feefb2aa45c695024c58123566ee,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2604257453395477,0.495257982401811,0.4909352940639262,0.3889516437681219,0.6000801918439351,0.495257982401811,0.9035923540429674,0.0977327422955014,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W1.20_GK24,,,,,,0.176154538989067,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,ff9f9e99b8ef36466ad8eebc9100d860d458feefb2aa45c695024c58123566ee,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2604257453395477,0.495257982401811,0.4909352940639262,0.3889516437681219,0.6000801918439351,0.495257982401811,0.9035923540429674,0.0977327422955014,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W1.20_GK30,,,,,,0.2133418601006269,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,5a895cd2205395a862b2f215f5cb00d0ecc8bb9f4f91f2aa44cca1e6eaa0f354,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2694149442827853,0.4973763005769405,0.4930368941664997,0.3974775290170501,0.5978601125162188,0.4973763005769404,0.9136530845027986,0.0880782289290222,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W2.40_GK6,,,,,,0.0664871465414762,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,90546e85eae13cd3bcad399112691b78e84537d6447f0824bd0382dfc4195d3f,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.3406523331236704,0.5287643039784691,0.5246204705440602,0.4619336206962393,0.6260515618250777,0.5287643039784691,0.9088885476803992,0.0943670458602164,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W2.40_GK12,,,,,,0.0945963840931654,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,90546e85eae13cd3bcad399112691b78e84537d6447f0824bd0382dfc4195d3f,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.3406523331236704,0.5287643039784691,0.5246204705440602,0.4619336206962393,0.6260515618250777,0.5287643039784691,0.9088885476803992,0.0943670458602164,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W2.40_GK18,,,,,,0.1308032181113958,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,90546e85eae13cd3bcad399112691b78e84537d6447f0824bd0382dfc4195d3f,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.3406523331236704,0.5287643039784691,0.5246204705440602,0.4619336206962393,0.6260515618250777,0.5287643039784691,0.9088885476803992,0.0943670458602164,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W2.40_GK24,,,,,,0.1657551005482673,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,90546e85eae13cd3bcad399112691b78e84537d6447f0824bd0382dfc4195d3f,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.3406523331236704,0.5287643039784691,0.5246204705440602,0.4619336206962393,0.6260515618250777,0.5287643039784691,0.9088885476803992,0.0943670458602164,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W2.40_GK30,,,,,,0.2210001945495605,,,,,False,,,,,,,,,,,,,,,,,,
SPATIALLY_CONSTRAINED_WARD,,,,,12,,,16e7b4e85435b95dd77a005d4f28a9b49ebbab43f76822e9d5fee39c0011b44d,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2523840744497005,0.4876935177881804,0.4832322631695865,0.3827339792306908,0.5820046238497328,0.4876935177881805,0.9116984702779054,0.0915377550732297,,,,,,,,,,,,,,,,,,,MISAR_K12_TARGETED,WARD_PRIVATE2_PCA16_POLY2_W4.80_GK6,,,,,,0.066608415916562,,,,,False,,,,,,,,,,,,,,,,,,
