stage,candidate_id,unit_id,dataset,seed,status,success,runtime_seconds,ari,nmi,q,neighbor_agreement,moran_i,geary_c,boundary_disagreement
T,T01_R02_REFERENCE,u003,a1,3,success,True,0.0,0.259912889555847,0.3985937484385676,0.32925331899720733,0.6294712510835019,0.5554099391902269,0.4558579173895533,0.3705287489164981
T,T01_R02_REFERENCE,u004,a1,4,success,True,0.0,0.2628804154728937,0.4072601641033349,0.33507028978811426,0.638254839641722,0.5769572051156368,0.4361188945396003,0.361745160358278
T,T01_R02_REFERENCE,u005,tonsil,0,success,True,0.0,0.1520627361516121,0.2608164207527096,0.20643957845216085,0.7053898844530547,0.5719393626093816,0.42437966220558987,0.2946101155469453
T,T01_R02_REFERENCE,u006,tonsil,1,success,True,0.0,0.1419087515254284,0.26704344988996215,0.20447610070769529,0.7192278419705251,0.5800731749456276,0.41700845041834983,0.28077215802947486
T,T01_R02_REFERENCE,u007,tonsil,2,success,True,0.0,0.15209548979651075,0.270953382760789,0.21152443627864986,0.721349662123204,0.5828221006131001,0.415011540420577,0.27865033787679605
T,T01_R02_REFERENCE,u008,tonsil,3,success,True,0.0,0.1487807914517815,0.2639414178814255,0.2063611046666035,0.7224566987246016,0.5840156818778349,0.4131984047536822,0.2775433012753984
T,T01_R02_REFERENCE,u009,tonsil,4,success,True,0.0,0.1502943294358513,0.2694147247682037,0.2098545271020275,0.7204271316220393,0.5799992853137577,0.4177631552667132,0.2795728683779607
T,T01_R02_REFERENCE,u010,d1,0,success,True,0.0,0.23739559658910214,0.3830346201735509,0.3102151083813265,0.6404023470243084,0.5806014371741838,0.4283482564304276,0.3595976529756916
T,T01_R02_REFERENCE,u011,d1,1,success,True,0.0,0.23842510789675722,0.3751005161074656,0.3067628120021114,0.6381271703987547,0.5817650815351019,0.42701465826006474,0.36187282960124534
T,T01_R02_REFERENCE,u012,d1,2,success,True,0.0,0.22756171948211532,0.38077360524645587,0.3041676623642856,0.6380672973296612,0.5783616604276842,0.43165178656736203,0.36193270267033884
T,T01_R02_REFERENCE,u013,d1,3,success,True,0.0,0.24879561525911328,0.3894953441189726,0.31914547968904294,0.6334870075440067,0.5724267204189154,0.4367668992304976,0.36651299245599334
T,T01_R02_REFERENCE,u014,d1,4,success,True,0.0,0.23882266789437215,0.3852321485612136,0.3120274082277929,0.6369895820859778,0.5790954602733632,0.42974078531732374,0.3630104179140222
T,T01_R02_REFERENCE,u015,d1,5,success,True,0.0,0.23744900982596936,0.38574892576683195,0.31159896779640067,0.6286672254819782,0.5657545471914303,0.44301079322971004,0.3713327745180218
T,T01_R02_REFERENCE,u016,d1,6,success,True,0.0,0.21731202372326652,0.3624197745373966,0.28986589913033156,0.6329182133876182,0.5863276282701856,0.4231500613905811,0.3670817866123818
T,T01_R02_REFERENCE,u017,d1,7,success,True,0.0,0.23327589572353363,0.37633606653470475,0.30480598112911916,0.6436055562208118,0.5865867274790745,0.42270653063680086,0.35639444377918816
T,T01_R02_REFERENCE,u018,d1,8,success,True,0.0,0.244055857816794,0.38224794165597153,0.3131518997363828,0.6303436714165969,0.5686556621624145,0.440897939843434,0.36965632858340314
T,T01_R02_REFERENCE,u019,d1,9,success,True,0.0,0.23801936517027938,0.3777679506722688,0.3078936579212741,0.6301341156747695,0.5658987336082226,0.44303255668567065,0.3698658843252305
T,T01_R02_REFERENCE,u020,p22,0,success,True,0.0,0.5049393284724745,0.6498424118737981,0.5773908701731363,0.9026827927432656,0.8602496177558985,0.1407128551260459,0.09731720725673443
T,T01_R02_REFERENCE,u021,p22,1,success,True,0.0,0.48984404531808956,0.640229542847059,0.5650367940825742,0.9004288070368335,0.859236796033955,0.14202103140782146,0.09957119296316652
T,T01_R02_REFERENCE,u022,p22,2,success,True,0.0,0.5070851708762827,0.6539310561570045,0.5805081135166437,0.9040351841671248,0.8634544703934734,0.13678697740367,0.0959648158328752
T,T01_R02_REFERENCE,u023,p22,3,success,True,0.0,0.5124474733811558,0.6555795971322154,0.5840135352566855,0.9047828477185267,0.860145823028383,0.14088298298429683,0.09521715228147332
T,T01_R02_REFERENCE,u024,p22,4,success,True,0.0,0.5005795060084282,0.6550797772764644,0.5778296416424462,0.9105332600329852,0.8699011316537787,0.132130195794297,0.08946673996701482
T,T01_R02_REFERENCE,u025,p22,5,success,True,0.0,0.5004752751204841,0.6475645186143584,0.5740198968674213,0.905475536008796,0.8656970503783579,0.1355351475269267,0.09452446399120396
T,T01_R02_REFERENCE,u026,p22,6,success,True,0.0,0.5093356406008596,0.6536954274104078,0.5815155340056337,0.905937328202309,0.8609219973079097,0.13970974397673214,0.09406267179769101
T,T01_R02_REFERENCE,u027,p22,7,success,True,0.0,0.4943416932887723,0.6434622941021867,0.5689019936954796,0.9036943375481034,0.8611738172088527,0.13973431744426446,0.09630566245189665
T,T01_R02_REFERENCE,u028,p22,8,success,True,0.0,0.5023057117553291,0.6474481627103158,0.5748769372328224,0.9039142385926333,0.8603978163007279,0.14043718626331975,0.09608576140736669
T,T01_R02_REFERENCE,u029,p22,9,success,True,0.0,0.5144418426408642,0.6573989535393043,0.5859203980900842,0.9024079164376031,0.8531553824672615,0.1476683004528744,0.0975920835623969
T,T02_GLOBAL_WIDE,u000,a1,0,success,True,2.8275791350752115,0.2786639728592119,0.41595088134732444,0.3473074271032682,0.6229124530482519,0.5555929151046902,0.4572580844847945,0.37708754695174806
T,T02_GLOBAL_WIDE,u001,a1,1,success,True,3.342216733843088,0.26827767778139994,0.41319765879652687,0.3407376682889634,0.6321294423577001,0.5612446855073895,0.45161608762243705,0.3678705576422999
T,T02_GLOBAL_WIDE,u002,a1,2,success,True,3.1285769660025835,0.2719510166492657,0.4118650189484226,0.34190801779884417,0.6280843686795724,0.5438264999618492,0.4683172699554171,0.3719156313204276
T,T02_GLOBAL_WIDE,u003,a1,3,success,True,3.1904519218951464,0.2709368297947296,0.41374796462629615,0.34234239721051285,0.6400173360300491,0.5735832181491127,0.4393612194255677,0.35998266396995093
