dataset,seed,candidate_id,role,ari,nmi,q,neighbor_agreement,moran_i,geary_c,boundary_disagreement,cluster_file_sha256
a1,0,C00_G04_H05_CONFIRMED,candidate,0.2744679880037527,0.4147370479615583,0.3446025179826555,0.6167581623808148,0.5499301490114089,0.46285877900957717,0.3832418376191852,481f88fdd438b987352f88cbc4c7f2f8770be2b70d03d40e62adac5a3eae6820
a1,0,C01_G00_H05,candidate,0.2653134568525383,0.3952915016961548,0.3303024792743465,0.6403062698642011,0.5804083296270155,0.4312394497720568,0.35969373013579886,c23c0e578f8ae9fafbcb2d5c90cea9f84015d2a70ed055fc095fadea5763df28
a1,0,C02_DUAL_ARITHMETIC_MEAN,candidate,0.27246335462315474,0.40759433979283566,0.3400288472079952,0.6321583357411152,0.5720326861339837,0.4405412229868754,0.36784166425888476,f98c25b00272e97537011724a2c736b3dd305906e1e2790a2d8c1243ea48e349
a1,0,C03_DUAL_ELEMENTWISE_MAX,candidate,0.2688988200045725,0.4037810430658176,0.33633993153519504,0.6251950303380526,0.5637812552323165,0.4480462115214453,0.37480496966194743,e250f013a3dc18fe58fc90d9ec9f1119f4ca53814aa4c3cc5a6d8a0695f1fb34
a1,0,C04_DUAL_ELEMENTWISE_MIN,candidate,0.26924124235775926,0.39833416892445855,0.33378770564110893,0.6618029471251083,0.6137873546432584,0.4001000349167569,0.33819705287489166,9922b950145629692917adb2dd30022eeb731ef4c4e8a9961f6458fe857e06be
a1,0,C05_DUAL_HARMONIC_INTERSECTION,candidate,0.268257763942516,0.3966391147318639,0.3324484393371899,0.6595781566021381,0.6087981564504308,0.4049784286973052,0.34042184339786186,856df43310c1d1e125204e3573de5b0cc6bab50efe5a98e808aa5ab7c87e1659
a1,0,C06_DUAL_ROW_STOCHASTIC_MEAN,candidate,0.2727768665728735,0.4086024693219683,0.3406896679474209,0.6375036116729269,0.5770304586007443,0.4353779600837016,0.3624963883270731,4795776c999e00b937339a1d1cf09ec3207b42e5466362b0490103fac04df8f5
a1,0,C07_DUAL_LOCAL_RELIABILITY,candidate,0.27255922896325707,0.4081969761132206,0.34037810253823886,0.6332273909274776,0.5731369419999232,0.439392630656035,0.3667726090725224,af0d07716084fc860910a160a616e31e66bd2047240835af3b1ffcec4a2bc512
a1,0,C08_SIX_VIEW_SUPPORT_MEDIAN,candidate,0.2718337472100859,0.40734805865803,0.3395909029340579,0.6314071077723201,0.5706928410101264,0.4420305223275613,0.3685928922276799,d36efd78dc72f73aa3a1245aa0ba1c1ab36c6407b285cc682488f46a11f935ab
a1,0,C09_DUAL_SPARSE_SNF10,candidate,0.23025240707569664,0.3809113929993096,0.30558190003750313,0.7022825772898006,0.6583261775203875,0.3515787515216339,0.2977174227101994,5c7ac3ff0c425277ff687e0cb40e5d31d024f0e38ddf71eeaf00385772ab9046
a1,0,C10_DUAL_MEAN_SPATIAL05,candidate,0.26769180815592203,0.40485193150480864,0.33627186983036533,0.651979196763941,0.5927178583808683,0.4196312031770417,0.348020803236059,6d07c7d4bf09c0692bd849b0f511addd74b172fa4531f897e073f68e0fc1351f
a1,0,C11_DUAL_MEAN_SPATIAL10,candidate,0.2612534109125808,0.401843774521432,0.33154859271700643,0.6643744582490609,0.6052617920539762,0.40734439163251207,0.33562554175093906,cb27280040c9aa48dc9d48cb7e850f50dbffe71fd2fb05dbe47bbd9499523e35
a1,0,REFERENCE_G00_H00,reference,0.27759749466173733,0.39611757776087353,0.33685753621130543,0.5635943368968506,0.4783803317174876,0.5260364341033084,0.43640566310314943,4fca57e8b1fb4e71768a2f021bce565cc7e09e40f31944b7d6b1d986b8a893a3
a1,1,C00_G04_H05_CONFIRMED,candidate,0.2672471914408437,0.41326906898705384,0.3402581302139488,0.6276220745449292,0.5587973329910844,0.45437093774630793,0.37237792545507076,8561119d18ab49b6152aa9b0e81c3e8ca9c21d8d4bb450f47ee2d1ecf5df2021
a1,1,C01_G00_H05,candidate,0.25709531342636066,0.3928365544880172,0.3249659339571889,0.6507078878936724,0.5885814810177145,0.42441677437435954,0.3492921121063276,c2c31a91a4f9cd962ac3c1daaaf29f56a80e8c999526149bfd00be17b51cd3e1
a1,1,C02_DUAL_ARITHMETIC_MEAN,candidate,0.26321125640304655,0.4059949320226762,0.3346030942128614,0.6426177405374169,0.5772390846334392,0.43568025712850494,0.35738225946258306,608c6442cee9ad5515632f19aaabf8ed669b19d05ba087874609d18ef29560f9
a1,1,C03_DUAL_ELEMENTWISE_MAX,candidate,0.25870978672792483,0.3997791271704394,0.32924445694918214,0.6361745160358278,0.5701705055408753,0.442471291083465,0.36382548396417225,eb127e43679e8b995507b3ff7b01b82ed2caebca0a2c5575980c1a15233b5ae2
a1,1,C04_DUAL_ELEMENTWISE_MIN,candidate,0.25270265566986816,0.39082837919626995,0.321765517433069,0.6746316093614563,0.6186742919677748,0.3955440318018272,0.3253683906385437,6244e60e9eda01c6564feec3bf1cdb96ce9a784cf21cb21965d7652256914e19
a1,1,C05_DUAL_HARMONIC_INTERSECTION,candidate,0.2515365468178584,0.38966756786698775,0.3206020573424231,0.6757006645478185,0.6189907721879534,0.3952289429737014,0.3242993354521815,5a8a1089835e1dfa00712e862ab0367a6d67377c9412b0ffeda30378625b8291
a1,1,C06_DUAL_ROW_STOCHASTIC_MEAN,candidate,0.2637857675206587,0.40517149106483147,0.3344786292927451,0.6485408841375325,0.5820808204910168,0.43063791399157997,0.3514591158624675,f2f9131580d30f05f31e20d5eac16ea792ccd469115a84f26242b03170272775
a1,1,C07_DUAL_LOCAL_RELIABILITY,candidate,0.2631145730611136,0.4061596194888115,0.3346370962749625,0.643657902340364,0.5790734797297405,0.4338565267195702,0.356342097659636,fe084950fb61ad6b1ae93a1f99134da20be9f5c9aaa0003ddd60bf6a0777dfde
a1,1,C08_SIX_VIEW_SUPPORT_MEDIAN,candidate,0.2630715010437799,0.406265548606238,0.334668524825009,0.6411152845998266,0.5753220319125549,0.43754736492792407,0.3588847154001734,5ff5c928c99628ab69013b49ae977787d8a23022d0e1f04f7a31829507f3ec36
a1,1,C09_DUAL_SPARSE_SNF10,candidate,0.2236365458430077,0.37684306364039816,0.3002398047417029,0.7310314937879225,0.6946415331718219,0.31620912619912084,0.26896850621207746,7419d948ca02fe530abefe28b1e1e419a6a8dfd26779b5764508fcbdbb1c3558
a1,1,C10_DUAL_MEAN_SPATIAL05,candidate,0.2585491818809017,0.40380489239207207,0.3311770371364869,0.6647789656168738,0.5983052005826035,0.4144781850264362,0.3352210343831262,63d06c96191da261396a3023031ea51bcc9de1419530958497eadad5bcaeb598
a1,1,C11_DUAL_MEAN_SPATIAL10,candidate,0.25103371250607204,0.3970887970087731,0.32406125475742253,0.6782143889049408,0.6123594434555331,0.40059967642599903,0.3217856110950592,41383807920bd7661318dc053a1c5299adc7b6c507fbbe05a966c84a61338450
a1,1,REFERENCE_G00_H00,reference,0.2624608191534193,0.3855494280524003,0.3240051236029098,0.5491765385726669,0.4580431283635056,0.5443769405393313,0.4508234614273331,181db3a378580c78650e02b4abaf4601843aa49b0061aa0438f7d031a9328568
a1,2,C00_G04_H05_CONFIRMED,candidate,0.27526557454695755,0.40954213777203574,0.34240385615949664,0.6193585668881826,0.5343047402051191,0.477549771158149,0.3806414331118174,2a6ec2c0d0257a5b228b1a2440801b80afacd31d275311c7a80d7f27ccd35dc9
a1,2,C01_G00_H05,candidate,0.26350300094331236,0.3927940484175945,0.3281485246804534,0.6455937590291824,0.5781075132318576,0.4333035430691369,0.35440624097081763,5921ca1219e41c6ac00513a0bd18267b00f2f86be760c867f9bc8e5838786502
a1,2,C02_DUAL_ARITHMETIC_MEAN,candidate,0.26690894313257163,0.39956331992230754,0.3332361315274396,0.639121641144178,0.5676824759403762,0.4440346844413698,0.360878358855822,5f3004424c73856a6f671dfd66a2460dcbc29cd7de5d6ccd7f2194ef9229e407
a1,2,C03_DUAL_ELEMENTWISE_MAX,candidate,0.26763249168937997,0.4011427741774313,0.3343876329334057,0.6337185784455359,0.5607213364480286,0.4508305945459165,0.3662814215544641,77b2d578cc5e26f042fb5a9750bf816a210f74b94971867f34378c254f1cd534
a1,2,C04_DUAL_ELEMENTWISE_MIN,candidate,0.2684763557237009,0.39365903854464307,0.33106769713417195,0.673273620340942,0.6051039160358014,0.40734342328346634,0.32672637965905804,d97a053a8af8dedf363a2b20f99dc7d54f1446539271d17d2ae104173652d40a
a1,2,C05_DUAL_HARMONIC_INTERSECTION,candidate,0.2686823605293259,0.391390107189218,0.33003623385927194,0.6717711644033516,0.6038307902107192,0.40823425472829145,0.3282288355966484,014efe5c528a19fd9df5da5ed080481a28a2d244868072d8d65ca24e805e1de0
a1,2,C06_DUAL_ROW_STOCHASTIC_MEAN,candidate,0.2676255761490585,0.3994109568691854,0.333518266509122,0.644813637676972,0.5752571050268502,0.43626555769905273,0.355186362323028,6610415dcde7a2f5f91a16ddc5b576d3ebf1e5f6a1e516c6a5fb26763c594f6d
a1,2,C07_DUAL_LOCAL_RELIABILITY,candidate,0.26699852197317026,0.39940283849309743,0.3332006802331339,0.641462005200809,0.5696645223961551,0.44201157766988936,0.358537994799191,aee791bb6f55028372a88ba8a467397a5a79e48c22a9e1361db56c376a572699
a1,2,C08_SIX_VIEW_SUPPORT_MEDIAN,candidate,0.26709487266437204,0.4001505086089389,0.3336226906366555,0.6390060676105171,0.5678238785219886,0.4439119779320997,0.36099393238948285,272d1ce1fae1ad1f5c346ee713a52d3c473b2e63061bb3334dea4a15561d9aef
a1,2,C09_DUAL_SPARSE_SNF10,candidate,0.20860154787970756,0.3636784156105512,0.2861399817451294,0.7490898584224213,0.6991497567676858,0.3114571845112772,0.25091014157757874,09bd7a0972dbce6046fc7088c8110788c30083f9385e3e2c614a058b77384d8b
a1,2,C10_DUAL_MEAN_SPATIAL05,candidate,0.2668959782037088,0.40092672796750567,0.33391135308560727,0.6540884137532506,0.5846870045907938,0.42714012504995164,0.34591158624674945,0fd583cd7d86b466a7808c5deed956ec4c236af3949c924228e943853a9a31cd
a1,2,C11_DUAL_MEAN_SPATIAL10,candidate,0.2629861951645531,0.4017854488959199,0.3323858220302365,0.6690262929789078,0.5991115942669277,0.41332487452588557,0.3309737070210922,93135c117b7141a88a5139bfbcb8803a30c0c82e4e127c573afccb4921baed47
a1,2,REFERENCE_G00_H00,reference,0.2786746518016423,0.3910716010512209,0.33487312642643163,0.6306847731869402,0.5306103541757351,0.4750034772299929,0.36931522681305984,94357b8c79708faa2750d3377407c86fdfe40795856a91790662c7f971703208
a1,3,C00_G04_H05_CONFIRMED,candidate,0.2640021001278234,0.40423792852924534,0.33412001432853433,0.6338052585957815,0.574343599235682,0.44028730010544403,0.3661947414042185,d43e7316f837a38d30be934b8d47292126d384d851d7b2a079ac3e986a89b7cf
a1,3,C01_G00_H05,candidate,0.2540182120498977,0.3853619433900725,0.31969007771998514,0.66131175960705,0.5997919576091647,0.41216258238638537,0.33868824039295,269a54adc7582bb02170d0733f6471ce11b568acdbd9ea54961c046bcf07f1d3
a1,3,C02_DUAL_ARITHMETIC_MEAN,candidate,0.26368077884655555,0.4006574505510956,0.3321691146988256,0.6510546084946547,0.5857657008230062,0.4266905164733613,0.3489453915053453,bd84cd22e2550dec0b86615cecd7be1a3032b2804b0e2fce14ffaa818e02f3e4
a1,3,C03_DUAL_ELEMENTWISE_MAX,candidate,0.2619558590413494,0.40027869854328096,0.3311172787923152,0.6422710199364345,0.5744517740418431,0.4374510141094108,0.35772898006356546,6e86913c2e5d8c1bf390ed5507cbc23b98e304001409c5c25fe99aacfed20197
a1,3,C04_DUAL_ELEMENTWISE_MIN,candidate,0.24865214605591923,0.3793378743293109,0.31399501019261505,0.6844553597226235,0.6342455949913839,0.37886015039053944,0.3155446402773765,f5d97b50a3a7b951af6da312844754bae9e9a2c1acbe4cb160beb73cf12578b1
a1,3,C05_DUAL_HARMONIC_INTERSECTION,candidate,0.2487774073269234,0.3795594853224347,0.31416844632467905,0.6876914186651257,0.6390745202508576,0.37397690535145556,0.31230858133487427,d313ca95804cab7f974bbeae4fa3e2483e9e3c10551d59e4bd4b175e57b4a872
a1,3,C06_DUAL_ROW_STOCHASTIC_MEAN,candidate,0.26333180893218333,0.4014124693642401,0.33237213914821173,0.655764229991332,0.589079841890997,0.42315836356199493,0.344235770008668,05459a5d26988753960b912baa19d02b650604a06718e80d3a42b7ede77877fe
a1,3,C07_DUAL_LOCAL_RELIABILITY,candidate,0.2629784166189767,0.4008182623696159,0.33189833949429626,0.6529037850332274,0.58756904996335,0.42499688028610033,0.34709621496677256,9b9d09d392f7bb4d6ac7e06a110f2bcba6090b1e6a513f3e2d59cc56291149f9
a1,3,C08_SIX_VIEW_SUPPORT_MEDIAN,candidate,0.26341583122735374,0.40019034492152145,0.3318030880744376,0.65108350187807,0.5855321638861495,0.4269222085893839,0.34891649812193004,51e94c03bd6bf699308918a0b84445aab0f7e944ee05ea95fdcaa0046b49309b
a1,3,C09_DUAL_SPARSE_SNF10,candidate,0.2013870180316615,0.3675482644970391,0.2844676412643503,0.7483097370702109,0.7044996386474967,0.3072289190285215,0.25169026292978913,73d06615a73625af1d56cab659036676669af2149f25bbac1a987fccd54c64b6
a1,3,C10_DUAL_MEAN_SPATIAL05,candidate,0.2553765344962954,0.39736078968811234,0.32636866209220383,0.667437156891072,0.6044138429015646,0.4080849953306454,0.33256284310892803,8b66803c167b3c6f70bed36b01b4372a38c11de87150889cfb2c6d70a3a8f5dd
a1,3,C11_DUAL_MEAN_SPATIAL10,candidate,0.24733661210282737,0.3906951610311828,0.3190158865670051,0.6833285177694308,0.6212988731981415,0.39147530318931795,0.3166714822305692,bb771e65a34d37177d35507911cbfe648b3db0e0cbe2dd0b48cfffc5fef971de
a1,3,REFERENCE_G00_H00,reference,0.267403875177611,0.3883494472917432,0.32787666123467707,0.5640277376480786,0.4926127155279495,0.5110700256942241,0.43597226235192144,b25225bb4c26b78a971d8ba2c159eb33db35c8c65f7d3ff9756cf62c20cfdcd4
a1,4,C00_G04_H05_CONFIRMED,candidate,0.2650444081657329,0.40158324045111066,0.33331382430842177,0.6429355677549841,0.5856323521166924,0.4281300037201784,0.35706443224501594,9f60532889af185c5208a33d73c0c4eb89f51796a7570f37cbdb60f78bdfab80
a1,4,C01_G00_H05,candidate,0.25820197494119207,0.3887325550235621,0.3234672649823771,0.659115862467495,0.5961551944750033,0.41624218146097214,0.340884137532505,9dcc790e11c2ab306412ec3d03b7d8fe2d6293ce7f4b5d3db796b46b323b285f
a1,4,C02_DUAL_ARITHMETIC_MEAN,candidate,0.2671374636164481,0.4052555996417681,0.3361965316291081,0.6585957815660214,0.6051184165563366,0.40821039338422,0.3414042184339786,4d769b179deed92fd51a6e0109a71e8d2612b5e6e510207613135313dc55dc6f
a1,4,C03_DUAL_ELEMENTWISE_MAX,candidate,0.26080737722350306,0.4051921740644696,0.3329997756439863,0.643657902340364,0.5795020144103518,0.4333017903481583,0.356342097659636,ea860be1858e0839abd016d29ff10761776085bba6e35adcadc5bf8033593dc7
a1,4,C04_DUAL_ELEMENTWISE_MIN,candidate,0.25372404699604834,0.3861077920141013,0.3199159195050748,0.6990754117307136,0.5910477430432509,0.41062786753455044,0.30092458826928636,976ee7d84f1fa7381aa18cad80b589cc6e123168eca627fd7254d993c67cd4e5
a1,4,C05_DUAL_HARMONIC_INTERSECTION,candidate,0.24563640993088381,0.37975814694495386,0.31269727843791884,0.6844842531060387,0.6390999067148903,0.3746186036120279,0.31551574689396134,adbcc1cfbdc9fdcd1a5a7f199aa6b59d376d88977ea131bbf34869aeea3c383b
a1,4,C06_DUAL_ROW_STOCHASTIC_MEAN,candidate,0.26602469638937515,0.40923788186753657,0.33763128912845586,0.6605027448714245,0.5986517908231508,0.41457526482194007,0.33949725512857554,07169b3756f3b8a2ba2a49867dc0e1d38a522e7d74cf433ac1e894c90eec0f51
a1,4,C07_DUAL_LOCAL_RELIABILITY,candidate,0.2657076301324865,0.4021446721940141,0.3339261511632503,0.6600404507367813,0.6066651331168614,0.40659289012437905,0.3399595492632187,fb3296000a54407d5e435482df45ce34449d96522cabe698ae7682bf6bb70928
a1,4,C08_SIX_VIEW_SUPPORT_MEDIAN,candidate,0.26697743058316603,0.40443012559401126,0.33570377808858864,0.6586246749494366,0.6050775709218368,0.40835045661002767,0.34137532505056345,f66e4256a68c84d9e1562fe963d407388d2ed2f16af7f711236297b6e60d1965
a1,4,C09_DUAL_SPARSE_SNF10,candidate,0.22849713980112354,0.36214662364112366,0.2953218817211236,0.7528748916498121,0.7039894252515859,0.3067944692655516,0.24712510835018786,164a39369a217bac8dcf93dbbeb7ddb494c89825e5b8089ae75c7ed7d0b01aae
a1,4,C10_DUAL_MEAN_SPATIAL05,candidate,0.25920174462866563,0.4044847818954458,0.3318432632620557,0.6751227968795146,0.613028989670349,0.40009446685829736,0.3248772031204854,3c012629bb52821f087c52a172905d6291c0669c3118525f597dbbf176bc498b
a1,4,C11_DUAL_MEAN_SPATIAL10,candidate,0.2534594618737364,0.39958763140598247,0.32652354663985944,0.6928344409130309,0.6293585245930153,0.38405429721269213,0.3071655590869691,7cebc23a408d73962c977696265f8168331d5c2b783058765a592f78a2214329
a1,4,REFERENCE_G00_H00,reference,0.27184076986868433,0.38762700737607564,0.32973388862237996,0.607743426755273,0.5345789462236745,0.4720021947205534,0.39225657324472696,44509014bb4d2fd83901a2e22691512dfc7b33b3aaf2f4c5052abb27fb7772b9
d1,0,C00_G04_H05_CONFIRMED,candidate,0.2375418648455073,0.37711150488672485,0.3073266848661161,0.6296551311220213,0.5688539164925241,0.44075212547790177,0.3703448688779787,452bf538eb78ce557fce8002be02639eab594aadb059daf424c47c9b3defd43e
d1,0,C01_G00_H05,candidate,0.26897966484088515,0.3834066386139437,0.3261931517274144,0.6478565441264519,0.5819146034611704,0.42775311458055426,0.3521434558735481,d7b09c427782d4441fbf460bfe9d00da1bf5b64b1ebbe81b1c99cd5aa9a12287
d1,0,C02_DUAL_ARITHMETIC_MEAN,candidate,0.24228464668821148,0.3764248980404436,0.3093547723643275,0.6436055562208118,0.5838081003454121,0.4255885596753732,0.35639444377918816,1281e5499cbf5561eb3d099d9d68c28a1b53614b75995d659779eb5db4e1eb4e
d1,0,C03_DUAL_ELEMENTWISE_MAX,candidate,0.23870368978455064,0.3763529573501097,0.3075283235673302,0.6344749131840498,0.5764390343136856,0.43304314390810295,0.3655250868159502,8d0a5a6502dd4ed41182a1c37c3448247c6d404a7acd9442f599f0a7dc8b3a8a
d1,0,C06_DUAL_ROW_STOCHASTIC_MEAN,candidate,0.2593428679945315,0.38053089135686596,0.3199368796756987,0.6471680038318764,0.583604854627812,0.42613141652607267,0.35283199616812355,1779193d73e59553d9ff9606b1381cf4251cadd1a3092238716a97abcb604973
d1,0,C07_DUAL_LOCAL_RELIABILITY,candidate,0.24291250619297758,0.377491751560638,0.3102021288768078,0.6435456831517183,0.5849537078250201,0.4245272445849498,0.35645431684828166,d8e0a914a96001601cc29eaa4aadb81a71aaae06d8b2e352a5470cfd0f8fa4d9
d1,0,C08_SIX_VIEW_SUPPORT_MEDIAN,candidate,0.24158604626978378,0.3750790523394374,0.30833254930461057,0.6425278409771285,0.5828365565344198,0.42660955138502255,0.35747215902287155,0b9d0816f55247cb101adc753abd493f382419a4a3936bd7782db3b5f53050a5
d1,0,C09_DUAL_SPARSE_SNF10,candidate,0.21717377373099797,0.3328697481509621,0.27502176094098,0.7908334331217818,0.7269268788982612,0.28015217992151126,0.20916656687821822,0364cd763b6edde09fba023bb72b6b0b4113f5c271dec67987c586d69c76f58c
d1,0,C10_DUAL_MEAN_SPATIAL05,candidate,0.2560234139428517,0.3781144537720905,0.31706893385747115,0.6590228715123937,0.5959266674891677,0.41387361983745674,0.3409771284876063,d58e9d69307646162ba66609172fc1b47f80b87e592c16c6ecafa13933bd40a6
d1,0,C11_DUAL_MEAN_SPATIAL10,candidate,0.2535127385694319,0.37790886013458375,0.31571079935200785,0.6722248832475153,0.6100509645724986,0.40004121679708826,0.3277751167524847,741747cd7c7e208a8e0a60f2f4af63c13ac6630fdefdc86aefa0a4218aeedcff
d1,0,REFERENCE_G00_H00,reference,0.21639294442065724,0.34792863944036273,0.28216079193050997,0.6303736079511436,0.5796260115815904,0.42630856602491685,0.3696263920488564,4d259bd87493f554e9e30161fd555fb55dc9f46b1a8c66e4a11ddecd37ba4959
d1,1,C00_G04_H05_CONFIRMED,candidate,0.2520413210974017,0.37951951966063835,0.31578042037902,0.6273200814273739,0.5633469149507649,0.44567541454874215,0.37267991857262606,ebe037639a9f3fa8f08143c38a91f40dcaf56d88c2d05dc9a7aa39ddd7536b45
d1,1,C01_G00_H05,candidate,0.2612262704354895,0.38625738165308454,0.32374182604428703,0.650850197581128,0.5869080919403874,0.421502699605304,0.34914980241887195,930bdfe3a70e304abcc0f53854af77bb4596acd23a304c333c9d40fdcf5be01d
d1,1,C02_DUAL_ARITHMETIC_MEAN,candidate,0.2555597122604744,0.3880086064855205,0.3217841593729974,0.6404322835588552,0.5794269004353605,0.4294128878867275,0.3595677164411448,e1678f1f5cf8531540029e693c7e8bf8442295d79e23d9c39f4102d3ecf5a5d8
d1,1,C03_DUAL_ELEMENTWISE_MAX,candidate,0.2516876576697445,0.3827267583731086,0.31720720802142655,0.6318105616093881,0.5676938685017837,0.44100093301547594,0.3681894383906119,fe21a04061a5ff4625c9f9445f5d7de6012fab572ca9f6843c65d012b3d102b1
d1,1,C04_DUAL_ELEMENTWISE_MIN,candidate,0.26048998354807945,0.3831631916697703,0.3218265876089249,0.6695605316728536,0.6125391206010129,0.3957557747836491,0.33043946832714644,952f113fa058c5197c097f88196a241a9041b10cf838ad46266911b180e6787a
d1,1,C05_DUAL_HARMONIC_INTERSECTION,candidate,0.26035994569134996,0.38334224288938945,0.32185109429036973,0.6700694527601485,0.6128025956689754,0.39540066900665327,0.3299305472398515,1f2c4920e504fac0dda2813cbb368de318559605e2dc7eec02e17bd34ddb9f27
d1,1,C06_DUAL_ROW_STOCHASTIC_MEAN,candidate,0.25976760334164845,0.38777237714632634,0.3237699902439874,0.6478266075919051,0.5866439640601331,0.42208731516255515,0.35217339240809487,ed453c5847764f96632a7e63f955fb805b0ff1208f7b74152b11690a8dd4ec68
d1,1,C07_DUAL_LOCAL_RELIABILITY,candidate,0.2553701275155912,0.38834307219416714,0.32185659985487913,0.6431565082026105,0.582191421986421,0.42675354294972745,0.3568434917973895,0197bc495e2599930cea2ba2e00d556acc976170607d148b0756be406d3721d3
d1,1,C08_SIX_VIEW_SUPPORT_MEDIAN,candidate,0.2562795610261738,0.3884462310127051,0.32236289601943946,0.6399832355406538,0.5791473000315469,0.42967447907714595,0.36001676445934616,90073114e253edee8c890cad2ec18674aa354f597b19eee5694d86247c86c05a
d1,1,C09_DUAL_SPARSE_SNF10,candidate,0.21859853121517078,0.3430087190197723,0.28080362511747153,0.774158783379236,0.6962146236830337,0.31103091232570196,0.22584121662076395,f1e5d796b3d2fb4c402af83fa214f8dee33c66e3408deac64b2d1433d159a5bf
d1,1,C10_DUAL_MEAN_SPATIAL05,candidate,0.25811717916222543,0.3874588837517897,0.3227880314570076,0.6563285834031852,0.5974774335244691,0.4114846354057554,0.34367141659681477,0b9d763d0f5a6839523b9d9322cdfa2a383fcbd13891a76b80375fb1923dc829
d1,1,C11_DUAL_MEAN_SPATIAL10,candidate,0.24691598450536645,0.37673256159952195,0.3118242730524442,0.6650999880253862,0.6108642846864246,0.3983441696813931,0.33490001197461383,39541fe81c8eadc54144d724727197d08586dc8e5fc9cfcd1f32430db947a641
d1,1,REFERENCE_G00_H00,reference,0.21257178689861403,0.3467683674270881,0.2796700771628511,0.6107352412884685,0.5387216971376508,0.46591608539962415,0.38926475871153154,f781a4cd5be56b03f7d8ef555c3ba1d5e720c29a0215169e842f79858f1b052d
d1,2,C00_G04_H05_CONFIRMED,candidate,0.23102745409241648,0.3793379883028963,0.3051827211976564,0.6353430726859058,0.5700139695195519,0.43949800138599626,0.36465692731409416,13cfe58fdd0d62ef1fbf077fccb3ce17afe91d068fc3b7ac9f9638ac7baa11e9
d1,2,C01_G00_H05,candidate,0.23438466107508507,0.3813416102419294,0.30786313565850726,0.6582445216141779,0.5997515532076142,0.4101016969792918,0.3417554783858221,d438dfa10ea6e410590472eb5b7bb15ef1794f6ee01c49757ec92c82825d591c
d1,2,C02_DUAL_ARITHMETIC_MEAN,candidate,0.230328953373416,0.3784659106254636,0.3043974319994398,0.6547120105376601,0.5954847220840569,0.41400510279986635,0.34528798946233985,227a0d3e3ce1fbda62aadf50c1d0726685affde6fa1d413d3fd9a655afc6eaec
d1,2,C03_DUAL_ELEMENTWISE_MAX,candidate,0.2291856099635829,0.37938687179363745,0.30428624087861017,0.645461621362711,0.5831199672531738,0.4262715305223618,0.354538378637289,7358117823ed5f2cf2ddeddff67af4db893e9dd12e0a5795eb5c9830c1f514e1
d1,2,C04_DUAL_ELEMENTWISE_MIN,candidate,0.2619243503940596,0.388800109408183,0.3253622299011213,0.6784816189677882,0.6191550913993421,0.3901851879448376,0.32151838103221175,80cedf601ee9d8a15d9f2b4a984056f033022adddca52ed7bf3db7b260d3c6e8
d1,2,C05_DUAL_HARMONIC_INTERSECTION,candidate,0.22573326282922082,0.37394782757719425,0.2998405452032075,0.6851574661717159,0.6398009898576127,0.3695429350437188,0.3148425338282841,4e49b68b9f8b0e0d797d5af2c9a3633bd9c5223cc108d800ca7aa3aca17b3ab6
d1,2,C06_DUAL_ROW_STOCHASTIC_MEAN,candidate,0.2291453006461358,0.37836354911933257,0.3037544248827342,0.6561190276613579,0.5969424529738503,0.4126798167884477,0.3438809723386421,8b7ed2b275e881d16cf96cbd5032ee30167fda322e44a459d60b3386f46aca64
d1,2,C07_DUAL_LOCAL_RELIABILITY,candidate,0.23107297876512758,0.3782643395501467,0.30466865915763713,0.6565082026104658,0.5976705662381487,0.411945263975546,0.34349179738953417,62a8322b913a644716d7fbda1adb33256bfd3582feeb933ed8044983edcfeba2
d1,2,C08_SIX_VIEW_SUPPORT_MEDIAN,candidate,0.23062639793182851,0.37864704783458936,0.3046367228832089,0.6541731529158185,0.5943314896858484,0.4151358641183429,0.34582684708418154,57ada8e4eac9851744e476accd72ba3283a2cfc511d6fe1fea4098629d828afc
d1,2,C09_DUAL_SPARSE_SNF10,candidate,0.21928607537713513,0.3402440515096052,0.27976506344337015,0.7878996527361992,0.7215364165344405,0.2895869228303022,0.21210034726380078,f8a4e75638481153c87e1e021ec44e7948ec258be4b83e1c93980bfe1116685b
d1,2,C10_DUAL_MEAN_SPATIAL05,candidate,0.22775348151730396,0.37915499845685285,0.30345423998707843,0.6663872590108969,0.6086355764666033,0.4012661249752659,0.3336127409891031,409cd3952c34cdc91f24326c679d24f8817cedf7700390ae2ba12720cc28d819
d1,2,C11_DUAL_MEAN_SPATIAL10,candidate,0.225923408587374,0.3782070146943046,0.3020652116408393,0.6727038678002635,0.6166100853133706,0.3933244768703692,0.3272961321997365,36413f2a1108135330492ece45737eaa8e8b2c64f0b53c4e77fe2658d67d0b78
d1,2,REFERENCE_G00_H00,reference,0.20980068383125347,0.3585548660959585,0.28417777496360597,0.6408513950425099,0.5972821768192402,0.40989971060133296,0.3591486049574901,369a89d9133c9afa9a36bc16237277b0c662829558d49ca48fde9e2cb5df7cb0
d1,3,C00_G04_H05_CONFIRMED,candidate,0.24633014423947824,0.3830384319499561,0.31468428809471716,0.6229493473835469,0.5569241627176806,0.4519851370451858,0.3770506526164531,be6b025bf8137a8108294e5cde1b65d7912d47fcfd10c362e7d68de4b0b5e9d4
