ami,ari,boundary_disagreement,cpu_peak_rss_mib,dataset,embedding_davies_bouldin,embedding_silhouette,fmi,gpu_peak_allocated_mib,gpu_peak_reserved_mib,homogeneity,hungarian_balanced_accuracy,hungarian_macro_f1,hungarian_weighted_f1,n_observations_evaluated,n_observations_trained,nmi,runtime_seconds,seed,spatial_cluster_geary_mean,spatial_cluster_moran_mean,spatial_neighbor_agreement,v_measure,variant
0.7547078649764142,0.7628939298720697,0.5583634175691937,1365.0078125,placenta,1.6106210184873686,0.2579266428947449,0.8059345558934088,417.62451171875,474.0,0.7969923165023791,0.6166420241574212,0.5952259761152872,0.8125557302658866,1662,1662,0.7579330776560869,6.711962511762977,2,0.7357032639076628,0.3698235853329943,0.4416365824308063,0.7579330776560868,UNIFORM_WITHIN
0.777477480069242,0.7493643251744813,0.5896510228640193,1365.0078125,placenta,1.5022480803282403,0.2637733519077301,0.7962103953154078,417.62451171875,474.0,0.8289823344944384,0.6681774229159351,0.6293833491742417,0.827614254162231,1662,1662,0.7803677579426288,6.61264767870307,3,0.7479936863237796,0.3469439000132915,0.41034897713598073,0.7803677579426287,UNIFORM_WITHIN
0.7674061821189878,0.7769333831692378,0.5685920577617328,1365.0078125,placenta,1.5870398527205452,0.2604600191116333,0.8176124229564626,417.62451171875,474.0,0.808892065577969,0.6566349504903559,0.6134461134402953,0.8224159677537495,1662,1662,0.7704691601347498,6.537580473348498,4,0.7341095454769886,0.35559384955910384,0.4314079422382672,0.7704691601347499,UNIFORM_WITHIN
0.5215795390449051,0.4511457112276133,0.38267148014440433,1365.0078125,placenta,1.6291506435928427,0.1774594485759735,0.5426428583650604,431.29052734375,494.0,0.561892983917364,0.5700003029638829,0.5020023397548317,0.6789012699439138,1662,1662,0.5277649697678611,7.7489351481199265,0,0.6253523117660009,0.6179987873148727,0.6173285198555957,0.5277649697678611,UNIFORM_CROSS
0.5390590903659307,0.46111741254118066,0.3941034897713598,1365.0078125,placenta,1.5648715604370882,0.20493249595165253,0.5510843593347227,431.29052734375,494.0,0.5807158577357541,0.6402867256946044,0.5721368641962588,0.699862281837844,1662,1662,0.5449902572974612,7.170422909781337,1,0.6949503571472733,0.5663258289986237,0.6058965102286402,0.5449902572974611,UNIFORM_CROSS
0.5407167918299748,0.5027134677496096,0.37845968712394706,1365.0078125,placenta,1.7093262124264672,0.19626431167125702,0.5869312015438254,431.29052734375,494.0,0.5771906577270473,0.5957150395127543,0.5390883625231925,0.7143785347826744,1662,1662,0.546713951956961,7.343325342983007,2,0.6347455725294222,0.6164924044572018,0.6215403128760529,0.546713951956961,UNIFORM_CROSS
0.5395509718385896,0.471140499174415,0.4025270758122743,1365.0078125,placenta,1.5715899372966764,0.2072739154100418,0.5597157292496205,431.29052734375,494.0,0.5802598262237187,0.6416035056943642,0.573745326936744,0.7057111730786825,1662,1662,0.5454882916995204,7.527741843834519,3,0.6876862829924004,0.5616188449061028,0.5974729241877257,0.5454882916995204,UNIFORM_CROSS
0.5426045448439644,0.5175486174070514,0.3688327316486161,1365.0078125,placenta,1.6559031136030746,0.20055168867111206,0.5995437004577301,431.29052734375,494.0,0.5786353121916346,0.5912749566677273,0.5364245297617001,0.7209380876447318,1662,1662,0.5485847621717054,7.299056543037295,4,0.6246526445649491,0.6290912560369365,0.6311672683513839,0.5485847621717054,UNIFORM_CROSS
0.7782428498610328,0.7409219052860508,0.5926594464500602,1365.0078125,placenta,1.5351414768453728,0.2588614821434021,0.7895576218350062,404.64013671875,474.0,0.8296377969975727,0.6943914357113107,0.65704861213158,0.8455467411566773,1662,1662,0.7811231245639932,6.64919801056385,0,0.7507024223925989,0.3460009475915519,0.4073405535499398,0.7811231245639932,UNIFORM_ALL
0.7749243601515085,0.7314658870945123,0.5890493381468112,1365.0078125,placenta,1.526505860000092,0.26386570930480957,0.7815574585374573,404.64013671875,474.0,0.8263905241340312,0.6923352525881372,0.6552262599700158,0.8400857994462637,1662,1662,0.7778468378575757,6.706078862771392,1,0.7611448243572154,0.352911601016763,0.4109506618531889,0.7778468378575757,UNIFORM_ALL
0.7432142174152406,0.7125026178729073,0.575812274368231,1365.0078125,placenta,1.6088585708164955,0.25767549872398376,0.7655370472713044,404.64013671875,474.0,0.7940632829888004,0.6436759019403613,0.6071137818273755,0.8155160093748328,1662,1662,0.7465444085365665,6.7071648593991995,2,0.7527668925022382,0.3707375075296339,0.42418772563176893,0.7465444085365666,UNIFORM_ALL
0.7695737362954302,0.7333710892752097,0.5866425992779783,1365.0078125,placenta,1.529352029889182,0.26499396562576294,0.7830461325998341,404.64013671875,474.0,0.8202157292291895,0.6956385433638755,0.6579448241596225,0.842424082006165,1662,1662,0.7725681130130303,6.6447562128305435,3,0.7547307678828813,0.35374461513784466,0.41335740072202165,0.7725681130130304,UNIFORM_ALL
0.7767428888301142,0.7228745893345452,0.608904933814681,1365.0078125,placenta,1.4651773023941255,0.2695310413837433,0.7752340271729464,404.64013671875,474.0,0.8324216363347682,0.6884139521980002,0.6474839069896268,0.8353414548102025,1662,1662,0.7796240154823051,6.197738695889711,4,0.7553744080458825,0.33844605350023454,0.3910950661853189,0.7796240154823051,UNIFORM_ALL
0.535679175224874,0.350295463134889,0.17915397999130056,1376.15234375,p22,3.633131084353184,0.08068349957466125,0.44566876906434827,1511.49072265625,1586.0,0.546932205905784,0.5537128412632114,0.5188866499528187,0.5630540809863159,9196,9196,0.5364763657757007,46.68700310960412,0,0.21525689721147506,0.7918702454658626,0.8208460200086994,0.5364763657757008,FULL_IGE
0.5441563550223394,0.37375926575587815,0.18436684428012184,1376.15234375,p22,3.302786595251879,0.0658431127667427,0.46632620564886057,1511.49072265625,1586.0,0.5570812601267574,0.5089387307952127,0.4781166020478806,0.5304052861680191,9196,9196,0.5449363700224794,47.91132151521742,1,0.2152949157948309,0.790457099812791,0.8156331557198782,0.5449363700224794,FULL_IGE
0.5636257179107697,0.44045514416282044,0.16657378207916484,1406.5234375,p22,3.1181291755108265,0.08491017669439316,0.5261698900406389,1511.49072265625,1586.0,0.5675466862610485,0.6234769204106726,0.5789728183989423,0.5993401735552456,9196,9196,0.5643861642313074,47.21370741724968,2,0.21705263120807156,0.7905512696059989,0.8334262179208352,0.5643861642313075,FULL_IGE
0.553760523883735,0.38223214758839263,0.1910205524140931,1407.51953125,p22,3.6406244318873906,0.06156385317444801,0.47390396175250193,1511.49072265625,1586.0,0.5659463514923335,0.5080231992683311,0.4977638809933803,0.5541202447983706,9196,9196,0.5545254612192911,47.26578177139163,3,0.22199386218665154,0.7839965066603223,0.8089794475859069,0.5545254612192911,FULL_IGE
0.5644903263695253,0.42924486244338084,0.16332508699434534,1408.36328125,p22,3.405726643291142,0.09211757779121399,0.5151352913400438,1511.49072265625,1586.0,0.572538751293278,0.5492424198302567,0.507947540613964,0.5679223999769692,9196,9196,0.5652429837454548,50.75700674392283,4,0.21046785408977156,0.7974606775190562,0.8366749130056547,0.5652429837454549,FULL_IGE
0.550855235574731,0.4192780855239515,0.15651506089604172,1413.375,p22,2.244386678497253,0.19587568938732147,0.5089377663314527,1511.49072265625,1586.0,0.5548444448885775,0.5644262301510348,0.5187968546558729,0.578291457179934,9196,9196,0.5516370525167362,48.678090155124664,0,0.19957793495429924,0.8086553173493627,0.8434849391039583,0.5516370525167361,DROP_RNA_RECON
0.544553307318315,0.407452759880409,0.15506742061765988,1413.453125,p22,2.0850068643805186,0.18616357445716858,0.49811320809028986,1511.49072265625,1586.0,0.5501349924616087,0.5742882939994645,0.531852359330817,0.5803477152177889,9196,9196,0.5453436247919805,49.09659613855183,1,0.19924774080185992,0.8087392827371986,0.8449325793823401,0.5453436247919805,DROP_RNA_RECON
0.550388828866323,0.4143347080327806,0.1557470639408438,1413.453125,p22,2.114465083304269,0.17305497825145721,0.5044552392135567,1511.49072265625,1586.0,0.5550637359736477,0.573830085941877,0.5362925801944344,0.5859017797323438,9196,9196,0.5511704009185635,48.60724421031773,2,0.20098981688437584,0.8070419860940431,0.8442529360591562,0.5511704009185635,DROP_RNA_RECON
0.5575363073729933,0.42384340414277916,0.1488962592431492,1413.453125,p22,2.194593804314591,0.19117490947246552,0.5125883958667186,1511.49072265625,1586.0,0.5620773546520605,0.5651008996742434,0.517745512351574,0.5743470028185632,9196,9196,0.5583057461228648,48.20647016353905,3,0.19229107062348685,0.8160735047172099,0.8511037407568508,0.5583057461228648,DROP_RNA_RECON
0.5604000327279043,0.3990155294948462,0.13111678990865594,1413.453125,p22,1.9691205180536722,0.1945534646511078,0.49511034749491406,1511.49072265625,1586.0,0.5575670367045409,0.6039096536990205,0.5511838688449076,0.5727140222958811,9196,9196,0.5611755291553827,47.12327319383621,4,0.1843578158294114,0.8248570729299948,0.8688832100913441,0.5611755291553827,DROP_RNA_RECON
0.5009520464129155,0.2921668927805528,0.18132883862548932,1420.62890625,p22,3.4243210837663947,0.07104581594467163,0.40455427390693344,1511.49072265625,1586.0,0.4965013781569155,0.5164281993194418,0.4612340170015315,0.4682018997420742,9196,9196,0.5018381520398483,51.1771423984319,0,0.2509221953852035,0.7563562048227906,0.8186711613745107,0.5018381520398483,DROP_MOD2_RECON
0.49336992954677794,0.2916327103649716,0.14750978686385385,1420.62890625,p22,3.142818435603557,0.08017851412296295,0.40526027162538303,1511.49072265625,1586.0,0.4866570333448336,0.5038922589558266,0.45148391539160965,0.4536752674993378,9196,9196,0.4942750098057791,53.3114284966141,1,0.21984870905016796,0.7869737019649811,0.8524902131361461,0.4942750098057791,DROP_MOD2_RECON
0.476022966077042,0.27691660214692654,0.1734789582427142,1420.62890625,p22,3.1871399451752636,0.07513664662837982,0.39318869321294414,1511.49072265625,1586.0,0.46974105300318153,0.5113171374614489,0.44109084997406445,0.41583057713481786,9196,9196,0.4769579798350445,51.595649391412735,2,0.2502180835669457,0.7568080768067219,0.8265210417572858,0.4769579798350445,DROP_MOD2_RECON
0.4192837758390826,0.21387974956866362,0.17436249456285347,1420.62890625,p22,3.285381419158534,0.055073320865631104,0.35136340304526925,1511.49072265625,1586.0,0.4036768704974534,0.43630080427182855,0.39291399992178033,0.3958897782645558,9196,9196,0.42034873280053503,48.502859527245164,3,0.2652178765866762,0.7424475762666366,0.8256375054371465,0.42034873280053503,DROP_MOD2_RECON
0.4910332182443501,0.2666622984840669,0.1984150717703349,1420.62890625,p22,3.3947948728472412,0.06582494080066681,0.38968445934856344,1511.49072265625,1586.0,0.48334441140392437,0.47123024467213054,0.44260862399140183,0.45546835481790793,9196,9196,0.49194288233226047,47.06268680840731,4,0.26941616401506496,0.7383524008148957,0.8015849282296651,0.49194288233226047,DROP_MOD2_RECON
0.4600189353849414,0.29001522783458644,0.2290397999130056,1420.62890625,p22,3.8641052161890292,0.04276643320918083,0.4018259586896544,1511.49072265625,1586.0,0.45889717118616713,0.5329258828092173,0.44914127911144863,0.41379849302553207,9196,9196,0.4609702133138748,52.05658770725131,0,0.3243387589198064,0.6812713958066446,0.7709602000869944,0.4609702133138748,DROP_CORR1
0.4611789769507243,0.28807206866804935,0.24011798608090473,1420.62890625,p22,4.319122389208586,0.043795786798000336,0.3977381744530265,1511.49072265625,1586.0,0.4629847763107083,0.48377938609468996,0.43413022596175727,0.42715600730573317,9196,9196,0.4621223889468382,56.75462300889194,1,0.33383438768074214,0.673243676372572,0.7598820139190953,0.46212238894683816,DROP_CORR1
0.45608579579052505,0.27899559857961503,0.22775527403218787,1420.62890625,p22,3.507829534107972,0.05112001299858093,0.3972966155050628,1511.49072265625,1586.0,0.44981070508894677,0.45988006384210145,0.41916356525993126,0.4172237650552073,9196,9196,0.45705622381711,51.308687599375844,2,0.32676185438658367,0.6810077159808069,0.7722447259678121,0.45705622381711,DROP_CORR1
0.459088304445736,0.29421214253842937,0.2299369290996085,1431.59765625,p22,3.7775767007362666,0.040975816547870636,0.4105787515291698,1511.49072265625,1586.0,0.4515799828754126,0.46907490181055006,0.42558017236241175,0.4254799304048473,9196,9196,0.4600560822417031,48.294927040115,3,0.33682783154114593,0.6710628002959746,0.7700630709003915,0.460056082241703,DROP_CORR1
0.4535088815615855,0.2829431900989574,0.2355847651152675,1431.68359375,p22,3.649742457602858,0.038776855915784836,0.39962180358151056,1511.49072265625,1586.0,0.44801453115691564,0.5081266058463196,0.4201831883602215,0.40309853145522656,9196,9196,0.45448209243748944,49.864348128437996,4,0.3319401006811162,0.6759758840538814,0.7644152348847325,0.45448209243748944,DROP_CORR1
0.5509385347783794,0.40978790506579205,0.17697232492387993,1431.68359375,p22,3.455133080150016,0.08172407001256943,0.49734129290543166,1511.49072265625,1586.0,0.5619578410204704,0.5659760520323935,0.5286895092907437,0.5817662009666935,9196,9196,0.5517100218244865,52.74529678002,0,0.22114083979787658,0.7860296124533631,0.8230276750761201,0.5517100218244866,DROP_CORR2
0.555175381257505,0.4132648517292992,0.1505409960852545,1431.68359375,p22,3.037883837989762,0.07933839410543442,0.5028886255303299,1511.49072265625,1586.0,0.5592168945066377,0.6546466495638134,0.5983982963598173,0.5996867719047501,9196,9196,0.5559503005417825,49.424775337800384,1,0.2035600436525016,0.8036413416902841,0.8494590039147455,0.5559503005417825,DROP_CORR2
0.5542308026473869,0.4217619365460186,0.1649358416702914,1431.68359375,p22,3.1887915559193565,0.0730951800942421,0.5100687486794915,1511.49072265625,1586.0,0.5595009160211387,0.5474899526987109,0.5048810177982295,0.5657321925702499,9196,9196,0.5550050639130149,47.299685668200254,2,0.2125444133156081,0.7959125958087347,0.8350641583297086,0.5550050639130149,DROP_CORR2
0.5533653017730211,0.41252552974209367,0.175144084384515,1431.68359375,p22,3.5340311731974516,0.08339335769414902,0.5016230822263943,1511.49072265625,1586.0,0.5604629574521924,0.5694222535246704,0.542094672115664,0.6013786970583109,9196,9196,0.5541382373834074,46.83740761503577,3,0.2199336958885644,0.7878152287391734,0.824855915615485,0.5541382373834073,DROP_CORR2
0.5795059869496291,0.4538873244062343,0.14031916050456716,1431.68359375,p22,3.0803288550574135,0.08738211542367935,0.5378515594735543,1511.49072265625,1586.0,0.5825157367627513,0.6069827079767952,0.5637277895353427,0.5946461832428853,9196,9196,0.5802400068253206,48.46647008694708,4,0.1992004838671767,0.807914348612945,0.8596808394954328,0.5802400068253206,DROP_CORR2
0.5200265849923904,0.324307387194931,0.19091180948238362,1431.68359375,p22,3.6455427389189845,0.09730134159326553,0.44008371050013717,1367.87158203125,1474.0,0.5099153966928597,0.5694426940174834,0.5166305983832941,0.5243960218714727,9196,9196,0.5208867872882574,45.13825701735914,0,0.2822636259088155,0.7253587917027677,0.8090881905176164,0.5208867872882575,UNIFORM_WITHIN
0.49102276007116263,0.33980592454683384,0.22365022836015658,1431.68359375,p22,3.656683115147443,0.10329968482255936,0.45123317738021956,1367.87158203125,1474.0,0.48268686758945495,0.5469757584497815,0.4920980491303301,0.4962280538892442,9196,9196,0.4919325428543072,44.398091869428754,1,0.2957267472263438,0.711615837510496,0.7763497716398434,0.4919325428543072,UNIFORM_WITHIN
0.5116272433050243,0.31905685722564986,0.18647373858199212,1431.68359375,p22,3.338291363161182,0.0970158576965332,0.43718929631137476,1367.87158203125,1474.0,0.49996070753462307,0.5727971113187679,0.514800576250186,0.5132025311427186,9196,9196,0.5125057548156391,44.88364754058421,2,0.277703033756211,0.7307518163223734,0.8135262614180079,0.5125057548156392,UNIFORM_WITHIN
0.5250228534684981,0.35491788544379926,0.22789120269682472,1431.68359375,p22,3.9536566284251773,0.09900535643100739,0.45530690456885914,1367.87158203125,1474.0,0.5253158399004981,0.5723954119969434,0.5453570681791621,0.573382982323308,9196,9196,0.5258569535238257,45.189491445198655,3,0.29984303833688514,0.7075003574363062,0.7721087973031753,0.5258569535238257,UNIFORM_WITHIN
0.5034504954457808,0.32365764958359705,0.21688777729447584,1431.68359375,p22,3.7406472522661827,0.09256178140640259,0.4348379520719952,1367.87158203125,1474.0,0.4967476190267327,0.5584271598804492,0.49890405058650117,0.48866712311255306,9196,9196,0.5043352535564627,47.46167122386396,4,0.2978364723182852,0.7090602645350378,0.7831122227055242,0.5043352535564627,UNIFORM_WITHIN
0.5682956760906474,0.43216038586838257,0.13834139843410176,1431.68359375,p22,2.7572116396053805,0.0986061543226242,0.5185652082014707,1439.71533203125,1514.0,0.5748450322956075,0.5764187404282309,0.5385547542463329,0.5923699697676035,9196,9196,0.5690438038967492,46.54358201287687,0,0.179340203957599,0.8283899986369134,0.8616586015658982,0.5690438038967494,UNIFORM_CROSS
0.599119230480988,0.4737054705914327,0.13272074815137014,1431.68359375,p22,2.539282409865418,0.09845844656229019,0.5562788390203808,1439.71533203125,1514.0,0.5996799294948467,0.6337296590247927,0.5928858417508336,0.6138223653749875,9196,9196,0.5998219442947079,46.97629086300731,1,0.18532433213366245,0.8211357094741252,0.8672792518486299,0.5998219442947078,UNIFORM_CROSS
0.6016821475293319,0.47553753886109396,0.13031481078729878,1431.68359375,p22,2.5168403433208684,0.09690212458372116,0.5570592241492146,1439.71533203125,1514.0,0.6034936272456963,0.6304228947661366,0.5925122944584137,0.6120941021556436,9196,9196,0.6023789057607789,46.23065558820963,2,0.18413956938924345,0.822470701825582,0.8696851892127012,0.602378905760779,UNIFORM_CROSS
0.5791266576437238,0.4405854131786303,0.13632285776424535,1431.68359375,p22,2.7424187244251264,0.10080920159816742,0.525902333525353,1439.71533203125,1514.0,0.5853117733302922,0.5803954874350833,0.5481516922291957,0.6096463366537755,9196,9196,0.5798566056067932,46.36740298755467,3,0.1784086630294881,0.8287403368618903,0.8636771422357546,0.5798566056067932,UNIFORM_CROSS
0.5910639810794766,0.46066878748299867,0.1262709330143541,1431.68359375,p22,2.4926220047391485,0.1086246594786644,0.5448383183268241,1439.71533203125,1514.0,0.5925222655705756,0.6305073676895497,0.5870639468484165,0.6032388603024759,9196,9196,0.5917797092751025,47.50102870725095,4,0.1790010515589405,0.8271957608831899,0.8737290669856459,0.5917797092751025,UNIFORM_CROSS
0.5359967896280469,0.3621254516031295,0.1590025554588952,1431.68359375,p22,2.8505172455875307,0.06818415224552155,0.4803141500042575,1295.87158203125,1400.0,0.5158651965847133,0.5799492036087242,0.5193765263353094,0.5186065845925808,9196,9196,0.5368444719256343,43.73939819820225,0,0.25284916043283173,0.7561839231312065,0.8409974445411048,0.5368444719256343,UNIFORM_ALL
0.5369541821834218,0.4047060072260543,0.18044530230535016,1431.68359375,p22,2.9006796889699284,0.07181942462921143,0.5048985011672265,1295.87158203125,1400.0,0.5266015968415307,0.5474936970262413,0.5122115769566798,0.5816736406518446,9196,9196,0.5377867618941556,44.35822405107319,1,0.24624064419092673,0.7620948022753166,0.8195546976946498,0.5377867618941556,UNIFORM_ALL
0.5135327009660309,0.33207465942578973,0.1612521748586342,1431.68359375,p22,2.722522380788574,0.06356468796730042,0.46083608109490776,1295.87158203125,1400.0,0.48720781356173887,0.49511006604102636,0.44626911741548625,0.5072209342567552,9196,9196,0.5144380531472593,43.18371086940169,2,0.25872205756328986,0.752970514275825,0.8387478251413658,0.5144380531472593,UNIFORM_ALL
0.5431132840092987,0.4102985230604389,0.17680241409308395,1431.68359375,p22,2.924454973393223,0.06997013092041016,0.5102018233081173,1295.87158203125,1400.0,0.531991613066811,0.5473323131239828,0.5127903265381879,0.5827568403575898,9196,9196,0.543935322174825,42.51706747338176,3,0.24126326431188655,0.7669115962626051,0.823197585906916,0.543935322174825,UNIFORM_ALL
0.5466422835419742,0.41543206906239394,0.1721264680295781,1431.68359375,p22,2.8701733930300555,0.07371500134468079,0.513748550084374,1295.87158203125,1400.0,0.5361679569996759,0.5549918313543662,0.5177883524186079,0.5869321574721262,9196,9196,0.547457088047036,43.46383190155029,4,0.2370721016869885,0.7713078486182291,0.8278735319704219,0.547457088047036,UNIFORM_ALL
