stage,config_id,recipe_id,endpoint,head_id,unit_id,dataset,seed,status,success,training_runtime_seconds,peak_gpu_mib,ari,nmi,q,neighbor_agreement,moran_i,geary_c,boundary_disagreement
R1,R09__E0_ADAPTER_ONLY__H02,R09,E0_ADAPTER_ONLY,H02,u000,a1,0,success,True,23.722030218690634,542.044921875,0.23736272676800405,0.3651832116198975,0.30127296919395075,0.6319271886737937,0.5723166300357587,0.4369976376175032,0.3680728113262063
R1,R09__E0_ADAPTER_ONLY__H02,R09,E0_ADAPTER_ONLY,H02,u001,a1,1,success,True,22.76688169129193,539.18212890625,0.22415822946732472,0.3750001882828548,0.29957920887508976,0.6105749783299624,0.5395081454724346,0.4704114846192951,0.38942502167003756
R1,R09__E0_ADAPTER_ONLY__H02,R09,E0_ADAPTER_ONLY,H02,u005,tonsil,0,success,True,28.984372653067112,722.0771484375,0.132545237368799,0.2523718801356809,0.19245855875223994,0.7151917710279296,0.5874297998914408,0.4101725282857547,0.28480822897207037
R1,R09__E0_ADAPTER_ONLY__H02,R09,E0_ADAPTER_ONLY,H02,u006,tonsil,1,success,True,29.257471280172467,723.23046875,0.18963595725286223,0.26922016192994264,0.22942805959140244,0.706612237367098,0.6050707075974269,0.39347230910628295,0.293387762632902
R1,R09__E0_ADAPTER_ONLY__H02,R09,E0_ADAPTER_ONLY,H02,u010,d1,0,success,True,23.350867871195078,513.00439453125,0.2076937086832289,0.342867802736804,0.2752807557100164,0.6774039037241049,0.6384376909609256,0.3690453237639125,0.32259609627589514
R1,R09__E0_ADAPTER_ONLY__H02,R09,E0_ADAPTER_ONLY,H02,u011,d1,1,success,True,24.209151074290276,512.984375,0.21983089985511486,0.35587205591551613,0.2878514778853155,0.6461202251227398,0.5817660716916253,0.42633642000309163,0.3538797748772602
R1,R09__E0_ADAPTER_ONLY__H02,R09,E0_ADAPTER_ONLY,H02,u020,p22,0,success,True,88.57843787968159,2555.50927734375,0.3512530835076457,0.5318637663749494,0.44155842494129754,0.84869708631116,0.7811345717472037,0.21930386688885684,0.15130291368883997
R1,R09__E0_ADAPTER_ONLY__H02,R09,E0_ADAPTER_ONLY,H02,u021,p22,1,success,True,88.13176187127829,2556.228515625,0.41143779622619664,0.5723925721856592,0.49191518420592795,0.8497306212204508,0.799558466633144,0.20304503669509483,0.15026937877954916
R1,R09__E1_ADAPTER_C06_MEAN__H01,R09,E1_ADAPTER_C06_MEAN,H01,u000,a1,0,success,True,23.722030218690634,542.044921875,0.2583317289146804,0.39507221417372623,0.32670197154420333,0.6338052585957815,0.5709176091096455,0.4407482216818142,0.3661947414042185
R1,R09__E1_ADAPTER_C06_MEAN__H01,R09,E1_ADAPTER_C06_MEAN,H01,u001,a1,1,success,True,22.76688169129193,539.18212890625,0.24648057045749347,0.3892729816954546,0.317876776076474,0.6427911008379081,0.580626563171579,0.43180193372304654,0.35720889916209186
R1,R09__E1_ADAPTER_C06_MEAN__H01,R09,E1_ADAPTER_C06_MEAN,H01,u005,tonsil,0,success,True,28.984372653067112,722.0771484375,0.15138373424260573,0.26037140920430585,0.20587757172345578,0.706427731266865,0.5754770618025886,0.42106703811394763,0.293572268733135
R1,R09__E1_ADAPTER_C06_MEAN__H01,R09,E1_ADAPTER_C06_MEAN,H01,u006,tonsil,1,success,True,29.257471280172467,723.23046875,0.14858200915528935,0.27104224361965473,0.20981212638747204,0.7072810719804423,0.5742338156563336,0.42211989341156114,0.2927189280195577
R1,R09__E1_ADAPTER_C06_MEAN__H01,R09,E1_ADAPTER_C06_MEAN,H01,u010,d1,0,success,True,23.350867871195078,513.00439453125,0.2257531597365084,0.37106069261668206,0.29840692617659526,0.6674649742545803,0.6180809263702287,0.39151600505208417,0.3325350257454197
R1,R09__E1_ADAPTER_C06_MEAN__H01,R09,E1_ADAPTER_C06_MEAN,H01,u011,d1,1,success,True,24.209151074290276,512.984375,0.26257231149306237,0.3824099134539732,0.3224911124735178,0.6501616572865525,0.583789554235836,0.4245638571310608,0.3498383427134475
R1,R09__E1_ADAPTER_C06_MEAN__H01,R09,E1_ADAPTER_C06_MEAN,H01,u020,p22,0,success,True,88.57843787968159,2555.50927734375,0.38984665170841387,0.5754166507066968,0.48263165120755536,0.8875975810885102,0.8262312488938497,0.1750858899558153,0.11240241891148983
R1,R09__E1_ADAPTER_C06_MEAN__H01,R09,E1_ADAPTER_C06_MEAN,H01,u021,p22,1,success,True,88.13176187127829,2556.228515625,0.4381953103262018,0.601651415937566,0.5199233631318839,0.8986366135239142,0.8468224551132033,0.1538420172702455,0.10136338647608578
R1,R09__E1_ADAPTER_C06_MEAN__H02,R09,E1_ADAPTER_C06_MEAN,H02,u000,a1,0,success,True,23.722030218690634,542.044921875,0.2583317289146804,0.39507221417372623,0.32670197154420333,0.6338052585957815,0.5709176091096455,0.4407482216818142,0.3661947414042185
R1,R09__E1_ADAPTER_C06_MEAN__H02,R09,E1_ADAPTER_C06_MEAN,H02,u001,a1,1,success,True,22.76688169129193,539.18212890625,0.24648057045749347,0.3892729816954546,0.317876776076474,0.6427911008379081,0.580626563171579,0.43180193372304654,0.35720889916209186
R1,R09__E1_ADAPTER_C06_MEAN__H02,R09,E1_ADAPTER_C06_MEAN,H02,u005,tonsil,0,success,True,28.984372653067112,722.0771484375,0.15138373424260573,0.26037140920430585,0.20587757172345578,0.706427731266865,0.5754770618025886,0.42106703811394763,0.293572268733135
R1,R09__E1_ADAPTER_C06_MEAN__H02,R09,E1_ADAPTER_C06_MEAN,H02,u006,tonsil,1,success,True,29.257471280172467,723.23046875,0.14858200915528935,0.27104224361965473,0.20981212638747204,0.7072810719804423,0.5742338156563336,0.42211989341156114,0.2927189280195577
R1,R09__E1_ADAPTER_C06_MEAN__H02,R09,E1_ADAPTER_C06_MEAN,H02,u010,d1,0,success,True,23.350867871195078,513.00439453125,0.2257531597365084,0.37106069261668206,0.29840692617659526,0.6674649742545803,0.6180809263702287,0.39151600505208417,0.3325350257454197
R1,R09__E1_ADAPTER_C06_MEAN__H02,R09,E1_ADAPTER_C06_MEAN,H02,u011,d1,1,success,True,24.209151074290276,512.984375,0.26257231149306237,0.3824099134539732,0.3224911124735178,0.6501616572865525,0.583789554235836,0.4245638571310608,0.3498383427134475
R1,R09__E1_ADAPTER_C06_MEAN__H02,R09,E1_ADAPTER_C06_MEAN,H02,u020,p22,0,success,True,88.57843787968159,2555.50927734375,0.38984665170841387,0.5754166507066968,0.48263165120755536,0.8875975810885102,0.8262312488938497,0.1750858899558153,0.11240241891148983
R1,R09__E1_ADAPTER_C06_MEAN__H02,R09,E1_ADAPTER_C06_MEAN,H02,u021,p22,1,success,True,88.13176187127829,2556.228515625,0.4381953103262018,0.601651415937566,0.5199233631318839,0.8986366135239142,0.8468224551132033,0.1538420172702455,0.10136338647608578
