stage,config_id,dataset,seed,success,status,runtime_seconds,peak_rss_mib,gpu_allocation_mib,ari,nmi,q,neighbor_agreement,moran_i,geary_c,boundary_disagreement
H,H14,p22,4,True,success,1.454703215509653,1427.35546875,0.0,0.5066775816625062,0.6480190290643489,0.5773483053634276,0.894194612424409,0.8529268022713858,0.14766383247777287,0.10580538757559099
H,H15,p22,4,True,success,1.4720483161509037,1427.35546875,0.0,0.4551911333556191,0.6246549386725383,0.5399230360140788,0.9009125893347993,0.8728169609843075,0.13140481621344563,0.09908741066520066
H,H16,p22,4,False,scientific_numerical_failure,50.34657251648605,1427.35546875,0.0,,,,,,,
H,H17,p22,4,True,success,23.536711616441607,1427.35546875,0.0,0.4992727368731457,0.6535894780387762,0.5764311074559609,0.9235953820780649,0.884440786602715,0.11706198564829833,0.07640461792193509
H,H00,p22,5,True,success,46.16536250151694,1427.35546875,0.0,0.45307040343631905,0.6052176507727846,0.5291440271045518,0.8930291368884002,0.8410479111434799,0.1597478812599993,0.10697086311159976
H,H01,p22,5,True,success,41.027910156175494,1427.35546875,0.0,0.47306917254264297,0.6242509791749318,0.5486600758587874,0.9061352391423859,0.8647892782359694,0.13642779334974417,0.09386476085761408
H,H02,p22,5,True,success,42.38934758678079,1427.35546875,0.0,0.47025893415003517,0.6208717623222013,0.5455653482361182,0.9044200109950522,0.8619266327275616,0.13931447087265222,0.0955799890049478
H,H03,p22,5,True,success,41.954994432628155,1427.35546875,0.0,0.4574248148382422,0.6131453920342996,0.5352851034362709,0.902935678944475,0.8556877688373087,0.1450546092224145,0.09706432105552498
H,H04,p22,5,True,success,40.05217124335468,1427.35546875,0.0,0.4567714914866941,0.6120042664658597,0.5343878789762769,0.9012424409015943,0.8525554868828206,0.14812167566881934,0.09875755909840567
H,H05,p22,5,True,success,39.32183268107474,1427.35546875,0.0,0.45611607452360053,0.6096260725844133,0.5328710735540069,0.8990434304562946,0.8492532732701883,0.15139215059555422,0.10095656954370535
H,H06,p22,5,True,success,40.287069814279675,1427.35546875,0.0,0.47901770302868774,0.6293026843984132,0.5541601937135505,0.9042440901594283,0.8634075547692378,0.1378380472577697,0.0957559098405717
H,H07,p22,5,True,success,42.482760820537806,1427.35546875,0.0,0.47301221343806354,0.6242224060497467,0.5486173097439051,0.9061132490379329,0.8649269594717082,0.13631123638843498,0.09388675096206711
H,H08,p22,5,True,success,5.580085983499885,1427.35546875,0.0,0.44282887061246895,0.5880765713108401,0.5154527209616545,0.8592853216052776,0.790800826895664,0.21015159218730428,0.1407146783947224
H,H09,p22,5,True,success,5.165759166702628,1427.35546875,0.0,0.42724049167040895,0.5783313372415346,0.5027859144559718,0.8837713029136889,0.8497941618501119,0.15234270574169917,0.11622869708631112
H,H10,p22,5,True,success,5.129506835713983,1427.35546875,0.0,0.42836642343129216,0.5785807901441445,0.5034736067877184,0.8802748763056625,0.8388510538999889,0.16328615304196592,0.11972512369433752
H,H11,p22,5,True,success,5.367165457457304,1427.35546875,0.0,0.4568465663383023,0.6081084849002688,0.5324775256192855,0.8805277625068719,0.8292411778259765,0.1713404158377954,0.11947223749312808
H,H12,p22,5,True,success,5.1904057841748,1427.35546875,0.0,0.3379277495494787,0.5468272702154995,0.4423775098824891,0.7800549752611325,0.7518114061805111,0.2463956615606539,0.21994502473886746
H,H13,p22,5,True,success,5.763811234384775,1427.35546875,0.0,0.30206024644623836,0.5226109124483516,0.41233557944729493,0.8061792193512919,0.7894508350340175,0.2099750412395518,0.1938207806487081
H,H14,p22,5,True,success,1.40427858941257,1427.35546875,0.0,0.4503544166283193,0.6058138868129448,0.5280841517206321,0.8760637713029137,0.8449069950356114,0.15685629407901036,0.12393622869708631
H,H15,p22,5,True,success,1.5193535294383764,1427.35546875,0.0,0.4465552601185032,0.612026116414675,0.5292906882665891,0.8909840571742715,0.8631226453540761,0.13893545482555997,0.10901594282572846
H,H16,p22,5,False,scientific_numerical_failure,49.72885436192155,1427.35546875,0.0,,,,,,,
H,H17,p22,5,True,success,27.67403214983642,1427.35546875,0.0,0.48724910988262976,0.6512012210870501,0.5692251654848399,0.92282572842221,0.8839088986617863,0.11725087370133916,0.07717427157779
H,H00,p22,6,True,success,37.65716060809791,1427.35546875,0.0,0.4095243408998225,0.5876923466461129,0.4986083437729677,0.8959208356239692,0.8429703038051719,0.158405472731678,0.10407916437603082
H,H01,p22,6,True,success,43.390727715566754,1427.35546875,0.0,0.47050567950482275,0.6240926194399881,0.5472991494724054,0.9089059923034635,0.8657719784799791,0.135700944663757,0.09109400769653653
H,H02,p22,6,True,success,43.33976661786437,1427.35546875,0.0,0.47067763672088814,0.6229499877119106,0.5468138122163994,0.9072457394172623,0.8632720524704423,0.13810812174961862,0.09275426058273772
H,H03,p22,6,True,success,43.891435420140624,1427.35546875,0.0,0.46650554497452545,0.6202683160763683,0.5433869305254468,0.90587135788895,0.8623308973966046,0.1392202418526291,0.09412864211104999
H,H04,p22,6,True,success,44.07194975018501,1427.35546875,0.0,0.4564348572275227,0.6153341158462335,0.5358844865368781,0.903243540406817,0.8559143688810693,0.14492544160763707,0.09675645959318302
H,H05,p22,6,True,success,43.92137278057635,1427.35546875,0.0,0.45566284066419765,0.6141654016216614,0.5349141211429296,0.9019901044529961,0.8523326758090872,0.14850350511537336,0.0980098955470039
H,H06,p22,6,True,success,43.99435415491462,1427.35546875,0.0,0.46743468041519676,0.6214339090046895,0.5444342947099432,0.909026937877955,0.8678487807786546,0.13346580814668738,0.09097306212204503
H,H07,p22,6,True,success,43.5678379740566,1427.35546875,0.0,0.47050567950482275,0.6240926194399881,0.5472991494724054,0.9089059923034635,0.8657719784799791,0.135700944663757,0.09109400769653653
H,H08,p22,6,True,success,4.368760420009494,1427.35546875,0.0,0.43236279348771345,0.5836583717103162,0.5080105825990149,0.8588785046728972,0.8024131776087428,0.19910342240940868,0.14112149532710283
H,H09,p22,6,True,success,4.802845122292638,1427.35546875,0.0,0.4679520985677841,0.6153667055614555,0.5416594020646197,0.8863661352391424,0.8504703839375555,0.15015246463192203,0.11363386476085757
H,H10,p22,6,True,success,4.490495305508375,1427.35546875,0.0,0.47056378827651746,0.6172030676689969,0.5438834279727571,0.8817262231995602,0.8435084452794526,0.1570728638861126,0.11827377680043982
H,H11,p22,6,True,success,4.9247082732617855,1427.35546875,0.0,0.46901354383540395,0.6173010595190753,0.5431573016772396,0.8866300164925783,0.8510890799348522,0.14974210167039972,0.11336998350742167
H,H12,p22,6,True,success,4.7402555625885725,1427.35546875,0.0,0.35899737388797887,0.5618636860603771,0.460430529974178,0.782913688840022,0.747496790561786,0.2515969732057683,0.217086311159978
H,H13,p22,6,True,success,5.642060352489352,1427.35546875,0.0,0.35242126198011464,0.550186571836503,0.45130391690830884,0.8093128092358439,0.7874797121475345,0.21312229942052108,0.19068719076415608
H,H14,p22,6,True,success,1.3641109205782413,1427.35546875,0.0,0.447792944585574,0.6069758683726025,0.5273844064790882,0.8839582188015394,0.8427001740677784,0.1586007935244133,0.11604178119846065
H,H15,p22,6,True,success,1.4759515225887299,1427.35546875,0.0,0.4535763005578786,0.6199907018329073,0.536783501195393,0.8963936228697086,0.869254629423819,0.13284483133934644,0.10360637713029142
H,H16,p22,6,False,scientific_numerical_failure,55.025075221434236,1427.35546875,0.0,,,,,,,
H,H17,p22,6,True,success,22.308573139831424,1427.35546875,0.0,0.47888873120920006,0.6436679598331331,0.5612783455211665,0.9236833424958768,0.8853856596296388,0.11616187305547683,0.0763166575041232
H,H00,p22,7,True,success,51.846861369907856,1456.12890625,0.0,0.45307708534032387,0.6142439836786321,0.533660534509478,0.9005827377680043,0.8490723250659653,0.15144152311606204,0.09941726223199565
H,H01,p22,7,True,success,46.2826158516109,1456.12890625,0.0,0.4771557091515973,0.6315065879373947,0.5543311485444959,0.911105002748763,0.8723505622162725,0.1287001573861997,0.08889499725123695
H,H02,p22,7,True,success,45.80210312269628,1456.12890625,0.0,0.4785651733926291,0.6327629203162904,0.5556640468544598,0.9095327102803739,0.8697835667855388,0.13114150160064747,0.09046728971962614
H,H03,p22,7,True,success,45.74312987551093,1456.12890625,0.0,0.4795218462643372,0.6320249215261744,0.5557733838952558,0.9074546454095657,0.8670114238744763,0.13390748301385288,0.09254535459043434
H,H04,p22,7,True,success,47.19073353148997,1456.12890625,0.0,0.477370225433567,0.6284332504684729,0.5529017379510199,0.9045519516217702,0.8634131680131446,0.13753085501068016,0.09544804837822984
H,H05,p22,7,True,success,46.08194380439818,1456.12890625,0.0,0.4568081659106558,0.616686265346592,0.5367472156286239,0.9035733919736119,0.8566808338996363,0.14392017288090508,0.09642660802638814
H,H06,p22,7,True,success,46.031694162636995,1456.12890625,0.0,0.4785420122832807,0.6325151457133766,0.5555285789983286,0.9092248488180319,0.8704156066983374,0.13070943367669066,0.0907751511819681
H,H07,p22,7,True,success,46.163288274779916,1456.12890625,0.0,0.4771557091515973,0.6315065879373947,0.5543311485444959,0.911105002748763,0.8723505622162725,0.1287001573861997,0.08889499725123695
H,H08,p22,7,True,success,4.564331918954849,1456.12890625,0.0,0.4384111300709302,0.5869680143369086,0.5126895722039194,0.8562616822429907,0.7946086172498401,0.20617284075885645,0.1437383177570093
H,H09,p22,7,True,success,4.688071699813008,1456.12890625,0.0,0.4732325388885701,0.6194041877249349,0.5463183633067525,0.8878724573941726,0.8549420973694456,0.145975520450284,0.11212754260582736
H,H10,p22,7,True,success,4.935804754495621,1456.12890625,0.0,0.49296741200189176,0.6387858422273782,0.5658766271146349,0.8990874106652007,0.8616138697994647,0.14033051543516453,0.1009125893347993
H,H11,p22,7,True,success,5.547194356098771,1456.12890625,0.0,0.47321251151606725,0.6193196511650593,0.5462660813405633,0.888169323804288,0.8549373292171727,0.14612550083070974,0.11183067619571196
H,H12,p22,7,True,success,5.155088843777776,1456.12890625,0.0,0.3271275062713946,0.5445146383190255,0.43582107229521005,0.7844090159428257,0.7561999109132675,0.24224933715890476,0.21559098405717425
H,H13,p22,7,True,success,9.356043968349695,1456.12890625,0.0,0.3511291327782911,0.561481764699901,0.45630544873909606,0.8157339197361188,0.8017436467213158,0.19873666520243696,0.18426608026388125
H,H14,p22,7,True,success,1.4236305318772793,1456.12890625,0.0,0.44613922504590203,0.6042665880444823,0.5252029065451922,0.8705112699285321,0.8438919727196835,0.15800374805017492,0.12948873007146788
H,H15,p22,7,True,success,1.3939250260591507,1456.12890625,0.0,0.5000225294892777,0.6420824426481325,0.5710524860687052,0.893886750962067,0.8655759751851374,0.13594411781616741,0.10611324903793296
H,H16,p22,7,False,scientific_numerical_failure,57.40265822596848,1456.12890625,0.0,,,,,,,
H,H17,p22,7,True,success,26.41622652299702,1456.12890625,0.0,0.43650546607666124,0.6081056286055466,0.5223055473411039,0.9327872457394173,0.8957713247425401,0.10773746138555497,0.06721275426058271
H,H00,p22,8,True,success,45.75348318181932,1456.12890625,0.0,0.3985024417919459,0.5792151252292157,0.48885878351058076,0.8978889499725123,0.8440455412596529,0.15555053008309855,0.10211105002748766
H,H01,p22,8,True,success,51.06182748451829,1521.328125,0.0,0.4828139873998994,0.6306638963298189,0.5567389418648592,0.908521165475536,0.8698524037515776,0.13099604221490554,0.09147883452446404
H,H02,p22,8,True,success,51.3630854357034,1521.328125,0.0,0.481250861426161,0.6295405290016687,0.5553956952139149,0.9067289719626168,0.8676479778996143,0.13317340648666232,0.09327102803738319
H,H03,p22,8,True,success,52.922319415956736,1521.328125,0.0,0.47714202011706347,0.626242715817853,0.5516923679674582,0.9052336448598131,0.8647216166239919,0.13597587982250992,0.09476635514018694
H,H04,p22,8,True,success,52.22061508707702,1521.328125,0.0,0.47169137815653894,0.6220306029284246,0.5468609905424817,0.9046838922484882,0.8628823518206481,0.1379159552425738,0.09531610775151178
H,H05,p22,8,True,success,51.2356207575649,1521.328125,0.0,0.45773940655698986,0.6138497854818317,0.5357945960194108,0.90282572842221,0.8556474939983302,0.144696034785249,0.09717427157779002
H,H06,p22,8,True,success,52.783433713018894,1521.328125,0.0,0.4828219036455921,0.630784041090338,0.556802972367965,0.9091588785046729,0.8702495187278717,0.13050623650291848,0.09084112149532708
H,H07,p22,8,True,success,51.110441129654646,1521.328125,0.0,0.482445612819006,0.6301759289109052,0.5563107708649556,0.9086860912589335,0.8699966809015088,0.13083000098282901,0.09131390874106649
H,H08,p22,8,True,success,4.281543515622616,1521.328125,0.0,0.43468382746190565,0.5827367627041474,0.5087102950830266,0.8560857614073667,0.7947498440367737,0.20567764711370126,0.1439142385926333
H,H09,p22,8,True,success,5.949998579919338,1521.328125,0.0,0.4543052182709381,0.6032754355239481,0.5287903268974431,0.8814073666849918,0.8396909778473305,0.1614389993366822,0.11859263331500824
H,H10,p22,8,True,success,4.6493337489664555,1521.328125,0.0,0.47051644957868427,0.6170734916108227,0.5437949705947535,0.8801209455744915,0.839689969442669,0.16088011301304234,0.1198790544255085
H,H11,p22,8,True,success,5.1036390252411366,1521.328125,0.0,0.45487935075824343,0.603587073751191,0.5292332122547172,0.8841231445849368,0.84348663707222,0.15757902402350155,0.1158768554150632
H,H12,p22,8,True,success,5.355256197974086,1521.328125,0.0,0.32992040457633093,0.5481020367210623,0.4390112206486966,0.7863331500824629,0.7650863347204347,0.2337464790537695,0.21366684991753715
H,H13,p22,8,True,success,5.465888548642397,1521.328125,0.0,0.32602860114926213,0.5477486231349364,0.4368886121420993,0.8120725673446949,0.7977291199101706,0.20246591234752123,0.1879274326553051
H,H14,p22,8,True,success,1.3139042891561985,1521.328125,0.0,0.4487089899791363,0.6037004547886631,0.5262047223838997,0.8700714678394722,0.8447378662287637,0.15699498330364722,0.1299285321605278
H,H15,p22,8,True,success,1.3674354422837496,1521.328125,0.0,0.5070698796935421,0.6436902526149714,0.5753800661542567,0.8964925783397472,0.8690599660036964,0.13228210287260497,0.10350742166025284
H,H16,p22,8,True,success,15.729170959442854,1521.328125,0.0,0.4324760763244615,0.6004777190625049,0.5164768976934833,0.9206157229246839,0.8824983015637478,0.1210711832179122,0.07938427707531615
H,H17,p22,8,False,scientific_numerical_failure,75.94101231917739,1521.328125,0.0,,,,,,,
H,H00,p22,9,True,success,29.990687692537904,1521.328125,0.0,0.46057249829339975,0.6147209739345132,0.5376467361139565,0.894040681693238,0.8400194534034144,0.16025404305247892,0.10595931830676197
H,H01,p22,9,True,success,60.58638265170157,1626.203125,0.0,0.47590966674767343,0.636876606188152,0.5563931364679127,0.9094667399670149,0.8714705201591233,0.1301809179166242,0.09053326003298512
H,H02,p22,9,True,success,59.73059587739408,1626.203125,0.0,0.4842773187390154,0.6382438814349262,0.5612606000869708,0.9053545904343046,0.8646294147484277,0.13622310165656967,0.09464540956569545
H,H03,p22,9,True,success,59.58695404790342,1626.203125,0.0,0.48055722670810375,0.6346950749765343,0.557626150842319,0.9042880703683343,0.862841749507402,0.13799281522739507,0.09571192963166575
H,H04,p22,9,True,success,60.25436834618449,1626.203125,0.0,0.4745359316047727,0.6286275781817319,0.5515817548932522,0.902627817482133,0.8592002299282986,0.14168573944506857,0.09737218251786695
H,H05,p22,9,True,success,60.552259201183915,1626.203125,0.0,0.4631078504462288,0.6194510712570741,0.5412794608516515,0.9004288070368335,0.8493826422109704,0.1509616343360321,0.09957119296316652
H,H06,p22,9,True,success,60.49065496213734,1626.203125,0.0,0.47617383031337696,0.6366320635081277,0.5564029469107523,0.9105552501374381,0.8715675279060392,0.130183542798215,0.0894447498625619
H,H07,p22,9,True,success,60.15405527688563,1626.20703125,0.0,0.4759572098765288,0.6367361052185794,0.5563466575475541,0.9098625618471687,0.8720382943052211,0.12960015536615804,0.09013743815283126
H,H08,p22,9,True,success,4.412388037890196,1626.20703125,0.0,0.5229483192614254,0.6444126585319057,0.5836804888966656,0.8797471137987906,0.8271882119990615,0.17389317374224375,0.12025288620120944
H,H09,p22,9,True,success,5.3679188676178455,1626.20703125,0.0,0.4665295667807699,0.6225419104807807,0.5445357386307753,0.8777570093457944,0.8177507309043301,0.18255360720659464,0.12224299065420563
H,H10,p22,9,True,success,5.586430383846164,1626.20703125,0.0,0.4612209952814838,0.6202834295916073,0.5407522124365456,0.871500824628917,0.8132784262487318,0.18692312485812243,0.12849917537108302
H,H11,p22,9,True,success,4.51068502292037,1626.20703125,0.0,0.4758762261515483,0.6196715058161102,0.5477738659838293,0.8794172622319956,0.8438466968301124,0.15751190765869805,0.12058273776800443
H,H12,p22,9,True,success,5.713115645572543,1626.20703125,0.0,0.37129046044821146,0.5651969433083374,0.4682437018782744,0.7792743265530512,0.745779249719746,0.25403836993351725,0.22072567344694882
H,H13,p22,9,True,success,7.524229850620031,1626.20703125,0.0,0.34268108675654924,0.5614856593639008,0.45208337306022506,0.8083342495876855,0.7890623941400041,0.21029242195669406,0.19166575041231448
H,H14,p22,9,True,success,1.4092522952705622,1626.20703125,0.0,0.5085368681626252,0.6460307526442457,0.5772838104034355,0.8818581638262781,0.8392509662145922,0.16137734554344033,0.11814183617372187
H,H15,p22,9,True,success,1.571754477918148,1626.20703125,0.0,0.5055257879644406,0.6517701052245704,0.5786479465945055,0.8975810885101704,0.8751669207595053,0.12701922596410073,0.10241891148982962
H,H16,p22,9,False,scientific_numerical_failure,57.6251831240952,1626.20703125,0.0,,,,,,,
H,H17,p22,9,True,success,20.903170831501484,1626.20703125,0.0,0.5094839044683994,0.6564849975405581,0.5829844510044788,0.9245849367784497,0.8888476219976362,0.1127968842110995,0.07541506322155034
