corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,dataset,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,seed,step,variant
0.0015277566371179,6.362586055998426e-05,0.2998169712616666,0.0003164942975037,4.642045575980922e-05,0.2187418814928423,a1,True,True,True,True,0.05,0.001462785745724,5.893285727708019e-05,0.2777026608536393,1.1464326922585048e-05,4.323650015981471e-05,0.2037384863918517,2,10,FULL_IGE
0.0012203858449295,5.082491393743511e-05,0.2885793491040174,0.000169651329505,2.4882887615974715e-05,0.1412828267822694,a1,True,True,True,True,0.1,0.0014763751760939,5.948034959631142e-05,0.3377241443460706,1.085353270521192e-05,4.093295417273705e-05,0.2324136797676424,2,20,FULL_IGE
0.0013179168624377,5.488674863641876e-05,0.2985394291634556,9.56793532176346e-05,1.4033362427688302e-05,0.0763301181521636,a1,True,True,True,True,0.2,0.0013561873524833,5.4638210632359e-05,0.2971875838510481,1.5986817912203314e-05,6.029259806384237e-05,0.3279428688333325,2,40,FULL_IGE
0.0015379731489664,6.405134348212434e-05,0.3484424850955643,7.316570499165339e-05,1.0731268773208572e-05,0.058378634331203,a1,True,True,True,True,0.4,0.0012547508075681,5.0551525045187975e-05,0.2750028032906416,1.5508246460673784e-05,5.848771629622845e-05,0.318176077282591,2,80,FULL_IGE
0.0015223194053359,6.339941837489447e-05,0.3768865876179882,6.13144389248052e-05,8.99303469918902e-06,0.0534603352362876,a1,True,True,True,True,0.5,0.0011812587958693,4.759067158519785e-05,0.2829093117247928,1.278988399145937e-05,4.823569887485842e-05,0.2867437654209313,2,100,FULL_IGE
0.0012115398036235,5.045650644571192e-05,0.3930048559133463,4.790814893629888e-05,7.026724101421273e-06,0.0547310324783018,a1,True,True,True,True,1.0,0.0009686783691179,3.902621025771869e-05,0.3039744766253462,8.452319023899662e-06,3.1877029963939566e-05,0.2482896349830057,2,200,FULL_IGE
0.0016573503199982,6.835524524049156e-05,0.2500000025703461,0.0005522681448303,6.835524567864951e-05,0.2500000041728492,a1,True,True,True,True,0.0,0.0017650971907905,6.835524532496583e-05,0.2500000028792993,1.800595071344786e-05,6.835524190671312e-05,0.2499999903775054,3,0,FULL_IGE
0.001375878651757,5.674631460058938e-05,0.2294535930975392,0.0005310996919966,6.573518727472822e-05,0.265800079164425,a1,True,True,True,True,0.005,0.0016291898110144,6.309208908941046e-05,0.2551127177066918,1.626260405155927e-05,6.173704747215573e-05,0.2496336100313438,3,1,FULL_IGE
0.0008909502821189,3.674607854264042e-05,0.1969012924491437,0.0004500402673346,5.570231295596205e-05,0.2984769490629709,a1,True,True,True,True,0.025,0.001311866511604,5.0803410544286495e-05,0.2722265230393664,1.1424412731315465e-05,4.337002296179606e-05,0.2323952354485188,3,5,FULL_IGE
0.0010213564655589,4.212451093702189e-05,0.2472480569572706,0.0003625896790818,4.487839254570691e-05,0.2634118500006059,a1,True,True,True,True,0.05,0.0012037352445224,4.6615913489038325e-05,0.2736101565828123,9.681811713764738e-06,3.675465918583049e-05,0.2157299364593111,3,10,FULL_IGE
