stage,dataset,graph_id,seed,head_id,ari,nmi,q,neighbor_agreement,moran_i,geary_c,boundary_disagreement,training_runtime_seconds,head_runtime_seconds,effective_runtime_seconds,peak_gpu_allocated_mib,process_peak_rss_mib,checkpoint_file_sha256,cluster_file_sha256
R1,a1,G04_SP10_F10_EUC_UNION,1,H01_FUSED_DIRECT_MCLUST_EEE,0.2342304927716939,0.3793024088891686,0.3067664508304313,0.5386015602427044,0.4636681941625448,0.5398770883429179,0.4613984397572955,17.74400205910206,30.510874094441533,48.25487615354359,764.048828125,1256.08203125,e6d8e9e02677b5ab24df32b6709a067036d811f4a29e218ab90902a834e7cf56,4ca0420129983e1f0540a1ffaf0a09e43bea6419af39645da1139405a26a3d5a
R1,a1,G04_SP10_F10_EUC_UNION,1,H02_FUSED_PCA20_MCLUST_BIC,0.2275233192568199,0.4019059384774043,0.3147146288671121,0.5606761051719157,0.4815669715643871,0.5316685232708088,0.4393238948280843,17.74400205910206,19.7737078871578,37.517709946259856,764.048828125,1256.08203125,e6d8e9e02677b5ab24df32b6709a067036d811f4a29e218ab90902a834e7cf56,421930787c1e802fa3e233e7c43a294feddf0128a93c6ca40eb3542c424620e5
R1,a1,G04_SP10_F10_EUC_UNION,1,H03_CONCAT_PRIVATE_PCA20_MCLUST_EEE,0.2142520125892135,0.3631779278663566,0.2887149702277851,0.5936434556486565,0.5496582247602365,0.4573016690831334,0.4063565443513435,17.74400205910206,7.34280482493341,25.086806884035468,764.048828125,1256.08203125,e6d8e9e02677b5ab24df32b6709a067036d811f4a29e218ab90902a834e7cf56,cb33cb66ffb6105e350c11e9946ae66342e78a7f084c843111794791edf671cb
R1,a1,G04_SP10_F10_EUC_UNION,1,H04_RELIABILITY_CONCAT3_PCA20_MCLUST_EEE,0.250048930107496,0.3892400977564031,0.3196445139319496,0.5587691418665126,0.4909814716084352,0.5165902774497401,0.4412308581334874,17.74400205910206,7.167999757453799,24.912001816555858,764.048828125,1256.08203125,e6d8e9e02677b5ab24df32b6709a067036d811f4a29e218ab90902a834e7cf56,e2bacb5b9b704a1d1e6769208a8b3b301e2b7360080b9bc586e59bff7be27d07
R1,a1,G04_SP10_F10_EUC_UNION,1,H05_EQUAL3_AFFINITY_SPECTRAL,0.2672471914408437,0.4132690689870538,0.3402581302139488,0.6276220745449292,0.5587973329910844,0.4543709377463079,0.3723779254550707,17.74400205910206,4.768440667539835,22.512442726641893,764.048828125,1256.08203125,e6d8e9e02677b5ab24df32b6709a067036d811f4a29e218ab90902a834e7cf56,8561119d18ab49b6152aa9b0e81c3e8ca9c21d8d4bb450f47ee2d1ecf5df2021
R1,a1,G04_SP10_F10_EUC_UNION,1,H06_AGREEMENT3_AFFINITY_SPECTRAL,0.2603240661505239,0.4020208164755013,0.3311724413130126,0.6711066165848021,0.6097609694767585,0.4014387851996037,0.3288933834151979,17.74400205910206,3.2677768617868423,21.0117789208889,764.048828125,1256.08203125,e6d8e9e02677b5ab24df32b6709a067036d811f4a29e218ab90902a834e7cf56,97b8c4e49050a18b8eaccd5908acd6d8a6289859d15722c7f056bfee1880c11c
R1,a1,G04_SP10_F10_EUC_UNION,1,H07_EQUAL3_AFFINITY_SPATIAL05,0.2668514664832018,0.4124427007729009,0.3396470836280514,0.6302802658191274,0.5612395896606974,0.4519189899116339,0.3697197341808725,17.74400205910206,4.743441376835108,22.48744343593717,764.048828125,1256.08203125,e6d8e9e02677b5ab24df32b6709a067036d811f4a29e218ab90902a834e7cf56,225d0039967b508e5c8af81345e63956edda83e9d069fd0342925fb4f59ffac5
R1,a1,G04_SP10_F10_EUC_UNION,1,H08_EQUAL3_AFFINITY_SPATIAL10,0.2652362558363195,0.4116367251558878,0.3384364904961037,0.6331984975440624,0.5631502866155528,0.4499726857443793,0.3668015024559375,17.74400205910206,4.42396142706275,22.16796348616481,764.048828125,1256.08203125,e6d8e9e02677b5ab24df32b6709a067036d811f4a29e218ab90902a834e7cf56,aaa3db5c8f639cccff1f78e4d2ab41786120ffc7fc5be4f84ff287e7bc4a770d
R1,a1,G04_SP10_F10_EUC_UNION,1,H10_MCLUST_POSTERIOR_MRF05,0.2654398256868117,0.4027481343770265,0.3340939800319191,0.5446980641433112,0.4601718785068712,0.5462024539873829,0.4553019358566887,17.74400205910206,6.126679431647062,23.87068149074912,764.048828125,1256.08203125,e6d8e9e02677b5ab24df32b6709a067036d811f4a29e218ab90902a834e7cf56,30871c4e483e78101a19157df2b0c138055ce3e50f1ad4063bcd47d3d4eb8831
R1,a1,G04_SP10_F10_EUC_UNION,1,H11_MCLUST_POSTERIOR_MRF10,0.2641532173449027,0.4018320312056032,0.3329926242752529,0.5476740826350766,0.4631843114005536,0.5432158337779478,0.4523259173649234,17.74400205910206,5.973479153588414,23.717481212690476,764.048828125,1256.08203125,e6d8e9e02677b5ab24df32b6709a067036d811f4a29e218ab90902a834e7cf56,2234bd683c6acebd6469e4a9716b3acaeb8990eaaf75340c4e75ae9ef86ad1e0
R2,a1,G04_SP10_F10_EUC_UNION,2,H00_FUSED_PCA20_MCLUST_EEE,0.26452837503242715,0.3816224818844478,0.3230754284584375,0.5591736492343253,0.4561182397557634,0.5464137713122744,0.44082635076567467,27.695036940276623,8.733487380668521,36.428524320945144,764.048828125,1252.01953125,76e93faddb47dbacb93acae999a7110304558bc2510fd45c0b5339a5db1477b2,9f9e49d8ac8715e8be1a0df637854b711e468eda50ae167d736f77b1b0e0f2f2
R2,a1,G04_SP10_F10_EUC_UNION,2,H05_EQUAL3_AFFINITY_SPECTRAL,0.27526557454695755,0.40954213777203574,0.34240385615949664,0.6193585668881826,0.5343047402051191,0.477549771158149,0.3806414331118174,27.695036940276623,3.978798659518361,31.673835599794984,764.048828125,1252.01953125,76e93faddb47dbacb93acae999a7110304558bc2510fd45c0b5339a5db1477b2,2a6ec2c0d0257a5b228b1a2440801b80afacd31d275311c7a80d7f27ccd35dc9
R2,a1,G04_SP10_F10_EUC_UNION,2,H07_EQUAL3_AFFINITY_SPATIAL05,0.2726685899108607,0.408337775427505,0.34050318266918284,0.6235192140999711,0.537484268485241,0.4743816236990483,0.37648078590002887,27.695036940276623,5.011104693636298,32.70614163391292,764.048828125,1252.01953125,76e93faddb47dbacb93acae999a7110304558bc2510fd45c0b5339a5db1477b2,c8cb545928247786f8427abea4f2c482d4cb58e939bfb84f5c67b2057cd172ef
R2,a1,G04_SP10_F10_EUC_UNION,2,H08_EQUAL3_AFFINITY_SPATIAL10,0.2718629409865316,0.4084548577922448,0.34015889938938815,0.6283444091303092,0.5452927505970461,0.46689249672487565,0.3716555908696908,27.695036940276623,5.401912247762084,33.09694918803871,764.048828125,1252.01953125,76e93faddb47dbacb93acae999a7110304558bc2510fd45c0b5339a5db1477b2,5a153d3f681625d457daa856eed4a6704b42bc232557c85c26a6e3411298c3d5
R2,a1,G04_SP10_F10_EUC_UNION,3,H00_FUSED_PCA20_MCLUST_EEE,0.2680536696051851,0.39314045381875345,0.3305970617119693,0.5566310314937879,0.479642294222473,0.5250945092635393,0.4433689685062121,27.49369884096086,7.5981390960514545,35.091837937012315,764.048828125,1252.01953125,2ff8834964fbff2a0f058a0a8f5f20ea856954a2844cbfab3eea7904bc1b0af5,b7dca28d8aaa4fa39351c26bd4feae6d36221722f4eccd15283ee49726340581
R2,a1,G04_SP10_F10_EUC_UNION,3,H05_EQUAL3_AFFINITY_SPECTRAL,0.2640021001278234,0.40423792852924534,0.33412001432853433,0.6338052585957815,0.574343599235682,0.44028730010544403,0.3661947414042185,27.49369884096086,4.777955142781138,32.271653983742,764.048828125,1252.01953125,2ff8834964fbff2a0f058a0a8f5f20ea856954a2844cbfab3eea7904bc1b0af5,d43e7316f837a38d30be934b8d47292126d384d851d7b2a079ac3e986a89b7cf
R2,a1,G04_SP10_F10_EUC_UNION,3,H07_EQUAL3_AFFINITY_SPATIAL05,0.2655295719916111,0.4045202644454353,0.3350249182185232,0.6373880381392661,0.5827175918041708,0.4320322615102494,0.36261196186073386,27.49369884096086,5.002683632075787,32.49638247303665,764.048828125,1252.01953125,2ff8834964fbff2a0f058a0a8f5f20ea856954a2844cbfab3eea7904bc1b0af5,d88c0279e4de8101e1225fb095ec5afe8f7fb1e3c90f9085edb69f57497517a5
R2,a1,G04_SP10_F10_EUC_UNION,3,H08_EQUAL3_AFFINITY_SPATIAL10,0.26316963617332534,0.4002613247316562,0.3317154804524908,0.6406529904651834,0.5887982772385733,0.4259088971467496,0.3593470095348166,27.49369884096086,5.380698399618268,32.87439724057913,764.048828125,1252.01953125,2ff8834964fbff2a0f058a0a8f5f20ea856954a2844cbfab3eea7904bc1b0af5,9798d17d4d5cb6c5a5ca9d25d23b8dc1eb6119c5d209ea6c38269a7a5c6f3f04
R2,a1,G04_SP10_F10_EUC_UNION,4,H00_FUSED_PCA20_MCLUST_EEE,0.2671384576603869,0.3939688592848998,0.33055365847264334,0.5662236347876336,0.49197868319206395,0.5120287779410789,0.4337763652123664,32.73352012038231,9.26625002734363,41.99977014772594,764.048828125,1252.01953125,6bb99bbdd371bd6f871cfc5ecd8553740b3e4aabb15680838b25c5b6d4cf3309,e3da88c1bb155152a4cac3530fd3f56650d6ad70c5a85d1290c489ec6a22e6e4
R2,a1,G04_SP10_F10_EUC_UNION,4,H05_EQUAL3_AFFINITY_SPECTRAL,0.2650444081657329,0.40158324045111066,0.33331382430842177,0.6429355677549841,0.5856323521166924,0.4281300037201784,0.35706443224501594,32.73352012038231,4.431502426043153,37.16502254642546,764.048828125,1252.01953125,6bb99bbdd371bd6f871cfc5ecd8553740b3e4aabb15680838b25c5b6d4cf3309,9f60532889af185c5208a33d73c0c4eb89f51796a7570f37cbdb60f78bdfab80
R2,a1,G04_SP10_F10_EUC_UNION,4,H07_EQUAL3_AFFINITY_SPATIAL05,0.2633303756475083,0.4015637285545375,0.3324470521010229,0.6459404796301647,0.5887158141844058,0.425109969122863,0.35405952036983535,32.73352012038231,4.719271346926689,37.452791467309,764.048828125,1252.01953125,6bb99bbdd371bd6f871cfc5ecd8553740b3e4aabb15680838b25c5b6d4cf3309,5f0bf99a406e096d61f0173ce3804583653a1570df40491c1656d31bfbc8468e
R2,a1,G04_SP10_F10_EUC_UNION,4,H08_EQUAL3_AFFINITY_SPATIAL10,0.2628062218109256,0.40199226260685295,0.3323992422088893,0.6460560531638255,0.590190455749706,0.42359800959236493,0.3539439468361745,32.73352012038231,5.00194738432765,37.73546750470996,764.048828125,1252.01953125,6bb99bbdd371bd6f871cfc5ecd8553740b3e4aabb15680838b25c5b6d4cf3309,65ee37baefea20c6f345d79348904f1fac6be001f02296a5a892f4aef2d08728
R1,a1,G05_SP6_F10_EUC_UNION,0,H00_FUSED_PCA20_MCLUST_EEE,0.2683854544717683,0.3967920936711491,0.3325887740714587,0.5258017913897718,0.4285690912732374,0.5746597832372002,0.4741982086102282,21.242298955097795,6.42102469317615,27.663323648273945,763.45068359375,1256.08203125,511549c4203d1ff2d46b7e9674f6e8ff0a53b1d91bff756ef5fae3d23eba61e2,c15d23368482381687b516de7e01b7d5259c5fb86524abfcbc69bb7ae31d8029
R1,a1,G05_SP6_F10_EUC_UNION,0,H01_FUSED_DIRECT_MCLUST_EEE,0.2431973270068792,0.3842361539417162,0.3137167404742977,0.5028893383415198,0.4128882284280683,0.5903168723277017,0.4971106616584801,21.242298955097795,25.52166347205639,46.76396242715418,763.45068359375,1256.08203125,511549c4203d1ff2d46b7e9674f6e8ff0a53b1d91bff756ef5fae3d23eba61e2,3bbcc8d74bb76be30a284b2ab06a13e9d174c0bb173360c619a188c3fa38da94
R1,a1,G05_SP6_F10_EUC_UNION,0,H02_FUSED_PCA20_MCLUST_BIC,0.239721598259213,0.3951803098572501,0.3174509540582316,0.5419242993354522,0.4683739764051265,0.542142431373102,0.4580757006645478,21.242298955097795,20.083293249830604,41.3255922049284,763.45068359375,1256.08203125,511549c4203d1ff2d46b7e9674f6e8ff0a53b1d91bff756ef5fae3d23eba61e2,48bf69af5d91b53d90d8aac09834b3eff1c40f08262ee7139cf3a5aa677d2858
R1,a1,G05_SP6_F10_EUC_UNION,0,H03_CONCAT_PRIVATE_PCA20_MCLUST_EEE,0.2124715547058439,0.3662494836708994,0.2893605191883717,0.486564576711933,0.4162867429003046,0.5890360736704666,0.513435423288067,21.242298955097795,7.973445292562246,29.21574424766004,763.45068359375,1256.08203125,511549c4203d1ff2d46b7e9674f6e8ff0a53b1d91bff756ef5fae3d23eba61e2,850942c99b027dbf5b05e63a8545d0669ef5e2a4db519e094fa1ef93b9b184db
R1,a1,G05_SP6_F10_EUC_UNION,0,H04_RELIABILITY_CONCAT3_PCA20_MCLUST_EEE,0.2447430476571689,0.3832479476999867,0.3139954976785779,0.53941057497833,0.486422386098095,0.5195122420538397,0.46058942502167,21.242298955097795,10.444683557376266,31.68698251247406,763.45068359375,1256.08203125,511549c4203d1ff2d46b7e9674f6e8ff0a53b1d91bff756ef5fae3d23eba61e2,1b5f39a7502e5809920c006953025e12ae26ec7d020d3c564a562ea629b25304
R1,a1,G05_SP6_F10_EUC_UNION,0,H05_EQUAL3_AFFINITY_SPECTRAL,0.2807066905298594,0.4118604273193165,0.3462835589245879,0.5856399884426466,0.5154414293152431,0.4965452251112335,0.4143600115573533,21.242298955097795,4.088814819231629,25.331113774329424,763.45068359375,1256.08203125,511549c4203d1ff2d46b7e9674f6e8ff0a53b1d91bff756ef5fae3d23eba61e2,0e2293af74b8f60c9c8a277d57c9b7b3caa417a918ba3e93e247aeb2ff6e463d
R1,a1,G05_SP6_F10_EUC_UNION,0,H06_AGREEMENT3_AFFINITY_SPECTRAL,0.2863647871581096,0.4013508773700494,0.3438578322640795,0.6023114706732159,0.5140396741303801,0.4978303955571871,0.3976885293267841,21.242298955097795,2.345407620072365,23.58770657517016,763.45068359375,1256.08203125,511549c4203d1ff2d46b7e9674f6e8ff0a53b1d91bff756ef5fae3d23eba61e2,d12b70e8989ec44f50eeaa7992719f7bb9121958db36288c0e37275cc0a55207
R1,a1,G05_SP6_F10_EUC_UNION,0,H07_EQUAL3_AFFINITY_SPATIAL05,0.2799577201021092,0.4124971681091289,0.346227444105619,0.5895694885871136,0.5190026204379732,0.493127576158942,0.4104305114128864,21.242298955097795,5.766609707847238,27.008908662945032,763.45068359375,1256.08203125,511549c4203d1ff2d46b7e9674f6e8ff0a53b1d91bff756ef5fae3d23eba61e2,3ca0d1e0cc0f17fe58bfa4115a2d1c0336134237d71e2b49c93e1d58537e0ce5
R1,a1,G05_SP6_F10_EUC_UNION,0,H08_EQUAL3_AFFINITY_SPATIAL10,0.2797667924054307,0.4134058777957555,0.3465863351005931,0.5926032938457093,0.5230181440129635,0.4891814508774885,0.4073967061542907,21.242298955097795,5.928152069449425,27.17045102454722,763.45068359375,1256.08203125,511549c4203d1ff2d46b7e9674f6e8ff0a53b1d91bff756ef5fae3d23eba61e2,0738141f362b49a0a5cd7e2858e5b35c411ba0dca99f46c6772221b3ef34c514
R1,a1,G05_SP6_F10_EUC_UNION,0,H10_MCLUST_POSTERIOR_MRF05,0.2677778051899269,0.3962381851493016,0.3320079951696142,0.527882114995666,0.4308919283489658,0.5722811988766543,0.472117885004334,21.242298955097795,7.020608726888895,28.26290768198669,763.45068359375,1256.08203125,511549c4203d1ff2d46b7e9674f6e8ff0a53b1d91bff756ef5fae3d23eba61e2,f836f475cdc08427e565798993221345fbd302c36e00c79276aed011becb3ba2
R1,a1,G05_SP6_F10_EUC_UNION,0,H11_MCLUST_POSTERIOR_MRF10,0.2675489950906789,0.3961995860205364,0.3318742905556077,0.5309159202542618,0.4337344396407402,0.5694514107954195,0.4690840797457382,21.242298955097795,7.078174844384193,28.320473799481988,763.45068359375,1256.08203125,511549c4203d1ff2d46b7e9674f6e8ff0a53b1d91bff756ef5fae3d23eba61e2,3b8b10d76944a9cafb129e57a54b00bf4797c68a8622b3cd89be6adb7100ef7a
R1,a1,G05_SP6_F10_EUC_UNION,1,H00_FUSED_PCA20_MCLUST_EEE,0.2529337909867717,0.3894332065137943,0.321183498750283,0.4742848887604738,0.3762276979192429,0.6280610795929688,0.5257151112395262,23.155697621405125,7.267309660091996,30.42300728149712,763.45068359375,1256.08203125,f7df73ea1530f10017b8936cde4d915abc51390c6839d007b4b6dac15924e9bb,37d746331a6b40ffdabf21a532e0e4d49c3a67fd83f38e19817978d51a348f03
R1,a1,G05_SP6_F10_EUC_UNION,1,H01_FUSED_DIRECT_MCLUST_EEE,0.2451201806889356,0.3829013874463384,0.314010784067637,0.5149667726090725,0.4387265194968671,0.5663831514373573,0.4850332273909274,23.155697621405125,20.39511156268418,43.5508091840893,763.45068359375,1256.08203125,f7df73ea1530f10017b8936cde4d915abc51390c6839d007b4b6dac15924e9bb,7fc35d3346c5ab16e905ed2ffc802e0a3887482bd1ee1e9dafb6a0b177601a5f
R1,a1,G05_SP6_F10_EUC_UNION,1,H02_FUSED_PCA20_MCLUST_BIC,0.2398987149661996,0.3882439053831914,0.3140713101746955,0.542617740537417,0.4507239171527842,0.5597252448781308,0.457382259462583,23.155697621405125,17.260945811867714,40.41664343327284,763.45068359375,1256.08203125,f7df73ea1530f10017b8936cde4d915abc51390c6839d007b4b6dac15924e9bb,62e58cd38909f3274ad97e819004554b0dab6c531066c6dce70f6d61a9755ebc
R1,a1,G05_SP6_F10_EUC_UNION,1,H03_CONCAT_PRIVATE_PCA20_MCLUST_EEE,0.2235081692430665,0.3670755619393031,0.2952918655911848,0.5437156891071945,0.497637136556226,0.5067289228190871,0.4562843108928055,23.155697621405125,7.89353484287858,31.049232464283705,763.45068359375,1256.08203125,f7df73ea1530f10017b8936cde4d915abc51390c6839d007b4b6dac15924e9bb,dafac8487a8304b4027dec3cd6ed68775a94cef8f1840fa3d43726bca0fa6ff0
R1,a1,G05_SP6_F10_EUC_UNION,1,H04_RELIABILITY_CONCAT3_PCA20_MCLUST_EEE,0.2337358267500594,0.3802597570804666,0.306997791915263,0.5070788789367235,0.4322734477893075,0.5720384418373945,0.4929211210632764,23.155697621405125,8.549082795158029,31.704780416563157,763.45068359375,1256.08203125,f7df73ea1530f10017b8936cde4d915abc51390c6839d007b4b6dac15924e9bb,745e5a8177eb3b7b4cfebbbdcaa3ba5320547dabaa95a7966791c155e845621a
R1,a1,G05_SP6_F10_EUC_UNION,1,H05_EQUAL3_AFFINITY_SPECTRAL,0.2702152567001495,0.4085863091884033,0.3394007829442764,0.5984975440624097,0.5232221832865646,0.4893229508411941,0.4015024559375902,23.155697621405125,3.9135282039642334,27.06922582536936,763.45068359375,1256.08203125,f7df73ea1530f10017b8936cde4d915abc51390c6839d007b4b6dac15924e9bb,ffba0270b60d96b78adfb30d878a0961f9855296a494b4804989432d0cb56181
R1,a1,G05_SP6_F10_EUC_UNION,1,H06_AGREEMENT3_AFFINITY_SPECTRAL,0.2574122429837446,0.3947129337066426,0.3260625883451936,0.6193585668881826,0.5539196467409511,0.4570588537322528,0.3806414331118174,23.155697621405125,2.290241751819849,25.445939373224974,763.45068359375,1256.08203125,f7df73ea1530f10017b8936cde4d915abc51390c6839d007b4b6dac15924e9bb,0bb56f9efe4adbf02043c46bfa8a5cf34caddaed88310861678cc0d9e7c4a144
R1,a1,G05_SP6_F10_EUC_UNION,1,H07_EQUAL3_AFFINITY_SPATIAL05,0.2692997913075258,0.4085597218584575,0.3389297565829917,0.6018780699219879,0.5273094487113306,0.4852490216533021,0.3981219300780121,23.155697621405125,4.9536148849874735,28.1093125063926,763.45068359375,1256.08203125,f7df73ea1530f10017b8936cde4d915abc51390c6839d007b4b6dac15924e9bb,b8c32f92c419564ed79d9a396f005661317d41dca37120837da42b551aaf4ed9
R1,a1,G05_SP6_F10_EUC_UNION,1,H08_EQUAL3_AFFINITY_SPATIAL10,0.2702613116243922,0.4092860103240575,0.3397736609742249,0.6034094192429934,0.5288349829433716,0.4836216370772729,0.3965905807570066,23.155697621405125,4.744887387380004,27.90058500878513,763.45068359375,1256.08203125,f7df73ea1530f10017b8936cde4d915abc51390c6839d007b4b6dac15924e9bb,1b29ec482a9f97ab4338431360d1e81b8454a4fbdb6c48d14e639c3a32e2aba6
R1,a1,G05_SP6_F10_EUC_UNION,1,H10_MCLUST_POSTERIOR_MRF05,0.2528300549508463,0.389784128305135,0.3213070916279906,0.4765963594336896,0.3786788435753615,0.6257285877079831,0.5234036405663103,23.155697621405125,8.202970776706934,31.35866839811206,763.45068359375,1256.08203125,f7df73ea1530f10017b8936cde4d915abc51390c6839d007b4b6dac15924e9bb,d07c238a994f9ace048f5f3768cbeae177fa294d39a14f7cac86c0f57880d305
R1,a1,G05_SP6_F10_EUC_UNION,1,H11_MCLUST_POSTERIOR_MRF10,0.2532901101006438,0.3898422387924468,0.3215661744465453,0.4782721756717711,0.3797063999645523,0.6246926026430321,0.5217278243282288,23.155697621405125,9.355808172374964,32.51150579378009,763.45068359375,1256.08203125,f7df73ea1530f10017b8936cde4d915abc51390c6839d007b4b6dac15924e9bb,1aa693a8fa475d7d7ab1bf9c8cc1038c52514804e202668a37a5e32b291b731b
R1,a1,G06_SP10_F10_EUC_INTERSECT,0,H00_FUSED_PCA20_MCLUST_EEE,0.2677236688592609,0.3830540109613162,0.3253888399102885,0.4248483097370702,0.2980004862527952,0.7020169242559833,0.5751516902629298,35.85984272323549,12.999916544184089,48.85975926741958,762.5625,1256.08203125,ea30c647ada9ea7d9a0bf8dd600cf81bd8ae5af94e1a5c552316aa208ef4e85d,86091cadef85aadad869f83efab947f31400ec244f7c5e5f67d6dca04051b9ea
R1,a1,G06_SP10_F10_EUC_INTERSECT,0,H01_FUSED_DIRECT_MCLUST_EEE,0.2756169212772916,0.3816163430086039,0.3286166321429478,0.4193874602715978,0.3200280192592287,0.686098139633784,0.5806125397284022,35.85984272323549,22.51535638235509,58.37519910559058,762.5625,1256.08203125,ea30c647ada9ea7d9a0bf8dd600cf81bd8ae5af94e1a5c552316aa208ef4e85d,61614e3c5895b439af97658b062af28fa49926d90c5141d65c898ec4576b3a71
R1,a1,G06_SP10_F10_EUC_INTERSECT,0,H02_FUSED_PCA20_MCLUST_BIC,0.2686473944943273,0.3776495508857569,0.3231484726900421,0.4418087258017913,0.3246823684679801,0.6874336303483168,0.5581912741982087,35.85984272323549,25.236295007169247,61.096137730404735,762.5625,1256.08203125,ea30c647ada9ea7d9a0bf8dd600cf81bd8ae5af94e1a5c552316aa208ef4e85d,46f092d2e1f3067396eb446abf81b2a24dcdd43bf2f350c61ae5ee2b606047ce
R1,a1,G06_SP10_F10_EUC_INTERSECT,0,H03_CONCAT_PRIVATE_PCA20_MCLUST_EEE,0.2210057840025332,0.3492541942208105,0.2851299891116718,0.4396417220456515,0.3756407340216203,0.6330978464186259,0.5603582779543484,35.85984272323549,5.651958450675011,41.5118011739105,762.5625,1256.08203125,ea30c647ada9ea7d9a0bf8dd600cf81bd8ae5af94e1a5c552316aa208ef4e85d,e291cb16e29d464d88768a843a3d1de9a23af33fca1a683b0023d61d7a76544b
R1,a1,G06_SP10_F10_EUC_INTERSECT,0,H04_RELIABILITY_CONCAT3_PCA20_MCLUST_EEE,0.2425403601887922,0.3703464608280108,0.3064434105084015,0.4090147356255417,0.3224500716384863,0.6824649886370162,0.5909852643744582,35.85984272323549,7.966560261324048,43.826402984559536,762.5625,1256.08203125,ea30c647ada9ea7d9a0bf8dd600cf81bd8ae5af94e1a5c552316aa208ef4e85d,7979eca33e890d35ea341ab070d1b82cbe8f73f3ab3a008d7f8b3218552bf23a
R1,a1,G06_SP10_F10_EUC_INTERSECT,0,H05_EQUAL3_AFFINITY_SPECTRAL,0.3108050500480673,0.4042083669681708,0.3575067085081191,0.5077434267552731,0.401480454825904,0.6094873296650006,0.4922565732447269,35.85984272323549,6.125234479084611,41.9850772023201,762.5625,1256.08203125,ea30c647ada9ea7d9a0bf8dd600cf81bd8ae5af94e1a5c552316aa208ef4e85d,596226e3595d96dd2f30c88c39128058530d6cb1eb50c5cd63bd3887a7831c75
R1,a1,G06_SP10_F10_EUC_INTERSECT,0,H06_AGREEMENT3_AFFINITY_SPECTRAL,0.2538412881879964,0.3559062699367859,0.3048737790623912,0.5364634498699797,0.2845469247444515,0.7212098674463958,0.4635365501300202,35.85984272323549,2.109758341684937,37.969601064920425,762.5625,1256.08203125,ea30c647ada9ea7d9a0bf8dd600cf81bd8ae5af94e1a5c552316aa208ef4e85d,e66a0bd72d4b67f246e711711d0d1060fe767397ecc61247c34abd48380cb141
R1,a1,G06_SP10_F10_EUC_INTERSECT,0,H07_EQUAL3_AFFINITY_SPATIAL05,0.3108080835760744,0.4048162066397615,0.357812145107918,0.5087258017913898,0.4034955160769852,0.6074678923415517,0.4912741982086102,35.85984272323549,6.839275993406773,42.69911871664226,762.5625,1256.08203125,ea30c647ada9ea7d9a0bf8dd600cf81bd8ae5af94e1a5c552316aa208ef4e85d,f3887f9a356f71b5c04a46a2a1ec759a08cfe8557196c7bd7fc77e8516c6556b
R1,a1,G06_SP10_F10_EUC_INTERSECT,0,H08_EQUAL3_AFFINITY_SPATIAL10,0.3099522109453935,0.4040075068658366,0.356979858905615,0.5116440335163248,0.40636716692113,0.6043963764327993,0.4883559664836752,35.85984272323549,6.800544898957014,42.6603876221925,762.5625,1256.08203125,ea30c647ada9ea7d9a0bf8dd600cf81bd8ae5af94e1a5c552316aa208ef4e85d,877622cdf9a48d3b6e4824ebd07362132c116f83c57572a5218a5923cfebc16d
R1,a1,G06_SP10_F10_EUC_INTERSECT,0,H10_MCLUST_POSTERIOR_MRF05,0.2685090717526101,0.3832422698755736,0.3258756708140918,0.4283155157468939,0.3005661336679813,0.6994040432194918,0.571684484253106,35.85984272323549,14.65294497832656,50.51278770156205,762.5625,1256.08203125,ea30c647ada9ea7d9a0bf8dd600cf81bd8ae5af94e1a5c552316aa208ef4e85d,a09e0c51d49d4b0b3810a10189e46cfbcbf6b47f2001565fa70a89d854d8cd08
R1,a1,G06_SP10_F10_EUC_INTERSECT,0,H11_MCLUST_POSTERIOR_MRF10,0.2709862336380212,0.3853023654930019,0.3281442995655115,0.4312915342386593,0.3026871790445757,0.6972600169478256,0.5687084657613406,35.85984272323549,14.181081695482137,50.04092441871762,762.5625,1256.08203125,ea30c647ada9ea7d9a0bf8dd600cf81bd8ae5af94e1a5c552316aa208ef4e85d,02ae28489bd7b0b7203abad6bc19ae312c7d6c80a4dbfab4d3613c20d26abe5c
R1,a1,G06_SP10_F10_EUC_INTERSECT,1,H00_FUSED_PCA20_MCLUST_EEE,0.2802708212196621,0.377044595162841,0.3286577081912515,0.4269575267263796,0.2920390593905447,0.7103605000265867,0.5730424732736203,24.745297394692894,8.609433783218265,33.35473117791116,762.5625,1256.08203125,43ef8fbdf430c99a150eb1ce632cceb8e20948939188cd2a04bf5b77af6ba0fd,8036a83714d65aac7bf9c2beb31bb36307a166d0267e94f9ee7d06878cccf713
R1,a1,G06_SP10_F10_EUC_INTERSECT,1,H01_FUSED_DIRECT_MCLUST_EEE,0.2639712150249737,0.3523283868082328,0.3081498009166032,0.4642299913319849,0.2707631490119693,0.730938397304883,0.535770008668015,24.745297394692894,44.19195504486561,68.9372524395585,762.5625,1256.08203125,43ef8fbdf430c99a150eb1ce632cceb8e20948939188cd2a04bf5b77af6ba0fd,82b75e1af50baa15a386fe7c4b45c60ca5365bff8517a9182e8e28e9d034da09
