lane,stage,candidate_id,parent_candidate_id,start_name,start_partition_sha256,config_json,complexity,status,failure,partition_key,exact_k,finite,min_cluster_size,cluster_sizes,normalized_cluster_entropy,graph_same_fraction,partition_sha256,repair_enabled,repair_threshold,repair_merged_clusters,repair_split_clusters,repair_boundary_moves,wall_seconds,absolute_ari,absolute_nmi,ami,fmi,morans_i,gearys_c,evaluated_observations,source_stage,source_directory,parameter__boundary_refine_beta,parameter__boundary_refine_sweeps,parameter__enabled,parameter__feature_mode,parameter__merge_boundary_weight,parameter__merge_mode,parameter__min_cluster_fraction_of_equal,parameter__seed,parameter__split_cluster_score,parameter__split_mode,parameter__split_quantile,delta_ari_vs_headline,delta_nmi_vs_headline
MISAR_E15_5_S1,coarse,COARSE_bbeb84925809caf8,,parent_frontier,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.25,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.05,""seed"":1,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.5}",1,PASS,,p_0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,1,1,125,"[295,438,178,267,355,291,125]",0.9673929740558403,0.9372164495829064,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,1,14,0,0,0,0.0007839000027161,0.5414237853091904,0.6667977615565593,0.6650415476824866,0.6330318218564436,0.9226077603985556,0.0792405241590485,1949,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.0,0,True,retained,0.25,pointwise,0.05,1,mean,pca_quantile,0.5,0.0,0.0
MISAR_E15_5_S1,coarse,COARSE_f64fc709f31c7173,,parent_frontier,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.075,""seed"":2,""split_cluster_score"":""mean"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",1,PASS,,p_0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,1,1,125,"[295,438,178,267,355,291,125]",0.9673929740558403,0.9372164495829064,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,1,21,0,0,0,0.0007822000188753,0.5414237853091904,0.6667977615565593,0.6650415476824866,0.6330318218564436,0.9226077603985556,0.0792405241590485,1949,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.0,0,True,retained,0.75,pointwise,0.075,2,mean,kmeans2,0.5,0.0,0.0
MISAR_E15_5_S1,coarse,COARSE_41d5dd0371888f02,,parent_frontier,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.25,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.1,""seed"":3,""split_cluster_score"":""sse"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,1,1,125,"[295,438,178,267,355,291,125]",0.9673929740558403,0.9372164495829064,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,1,28,0,0,0,0.0007129000150598,0.5414237853091904,0.6667977615565593,0.6650415476824866,0.6330318218564436,0.9226077603985556,0.0792405241590485,1949,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.0,0,True,retained,0.25,clusterwise,0.1,3,sse,pca_quantile,0.35,0.0,0.0
MISAR_E15_5_S1,coarse,COARSE_5b1bb514817ed843,,parent_frontier,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.75,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.15,""seed"":4,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.65}",1,PASS,,p_0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,1,1,125,"[295,438,178,267,355,291,125]",0.9673929740558403,0.9372164495829064,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,1,42,0,0,0,0.000708499981556,0.5414237853091904,0.6667977615565593,0.6650415476824866,0.6330318218564436,0.9226077603985556,0.0792405241590485,1949,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.0,0,True,retained,0.75,clusterwise,0.15,4,mean,pca_quantile,0.65,0.0,0.0
MISAR_E15_5_S1,coarse,COARSE_6f8f1582e815b0b6,,parent_frontier,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.2,""seed"":5,""split_cluster_score"":""boundary"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",1,PASS,,p_0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,1,1,125,"[295,438,178,267,355,291,125]",0.9673929740558403,0.9372164495829064,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,1,56,0,0,0,0.0006967000081203,0.5414237853091904,0.6667977615565593,0.6650415476824866,0.6330318218564436,0.9226077603985556,0.0792405241590485,1949,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.0,0,True,retained,0.75,pointwise,0.2,5,boundary,kmeans2,0.5,0.0,0.0
MISAR_E15_5_S1,coarse,COARSE_44ebe635acd63499,,parent_frontier,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,"{""boundary_refine_beta"":0.02,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.25,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.05,""seed"":6,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.5}",2,PASS,,p_5dada0727c933afaa4fdf119b3e6ae17ae3380bf2dbcbabe0f98e1dc385c3d84,1,1,126,"[290,442,176,275,361,279,126]",0.9666795700129122,0.9288745792477682,5dada0727c933afaa4fdf119b3e6ae17ae3380bf2dbcbabe0f98e1dc385c3d84,1,14,0,0,50,0.0648504999990109,0.5309401801930088,0.651972025715812,0.6501369372724831,0.624386014387397,0.9124790191489714,0.0895655280223356,1949,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.02,1,True,retained,0.25,pointwise,0.05,6,mean,pca_quantile,0.5,-0.010483605116181627,-0.014825735840747312
MISAR_E15_5_S1,coarse,COARSE_1f419fb68e9146a2,,parent_frontier,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,"{""boundary_refine_beta"":0.05,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.75,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.075,""seed"":7,""split_cluster_score"":""sse"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",2,PASS,,p_1aef23599de27ae0eade47cf0345b5f1e40500f26eaebce19a5da4f099d91fce,1,1,128,"[290,444,176,272,360,279,128]",0.9669026082518442,0.9318015512951852,1aef23599de27ae0eade47cf0345b5f1e40500f26eaebce19a5da4f099d91fce,1,21,0,0,44,0.0675447999965399,0.5303234683942316,0.6534210256179941,0.6515939278411423,0.6238766678950695,0.9159790324064172,0.0860567674999988,1949,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.05,1,True,retained,0.75,clusterwise,0.075,7,sse,kmeans2,0.5,-0.01110031691495883,-0.013376735938565254
MISAR_E15_5_S1,coarse,COARSE_9f2187df51657481,,parent_frontier,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,"{""boundary_refine_beta"":0.05,""boundary_refine_sweeps"":2,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.1,""seed"":8,""split_cluster_score"":""boundary"",""split_mode"":""pca_quantile"",""split_quantile"":0.4}",2,PASS,,p_0217c5e68e863ad51155f02a80b5717e8ba41c7d396d826f1096e05175cc27ff,1,1,130,"[288,447,175,274,362,273,130]",0.966694014249313,0.9315088540904436,0217c5e68e863ad51155f02a80b5717e8ba41c7d396d826f1096e05175cc27ff,1,28,0,0,55,0.1288716999988537,0.5281817095184671,0.6517627241519711,0.6499267518179854,0.6221153615650903,0.9154904759065692,0.0865900791804258,1949,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.05,2,True,retained,0.75,pointwise,0.1,8,boundary,pca_quantile,0.4,-0.01324207579072334,-0.015035037404588225
MISAR_E15_5_S1,coarse,COARSE_155640db7cb78c65,,parent_frontier,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,"{""boundary_refine_beta"":0.1,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.25,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.15,""seed"":9,""split_cluster_score"":""boundary"",""split_mode"":""pca_quantile"",""split_quantile"":0.6}",2,PASS,,p_84b31529c30f9ab35b9bc8b11ffe16864756df52414b73224b30b11393ddc7b3,1,1,128,"[290,442,177,272,363,277,128]",0.967060358089025,0.9335577345236352,84b31529c30f9ab35b9bc8b11ffe16864756df52414b73224b30b11393ddc7b3,1,42,0,0,38,0.0653913999849464,0.533115068675104,0.6564787357744917,0.6546679369943926,0.6261783719377924,0.9176978695773724,0.0842206995348817,1949,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.1,1,True,retained,0.25,clusterwise,0.15,9,boundary,pca_quantile,0.6,-0.008308716634086388,-0.01031902578206767
P22_3DOT_K18,refine,REFINE_e7a44a9893f9efdc,COARSE_88657eb555e0ca10,coarse::COARSE_88657eb555e0ca10,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.01,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,1,1,24,"[764,2270,453,146,359,153,47,431,680,286,1013,578,597,583,586,174,52,24]",0.8636953698779807,0.921384916079794,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,1,6,0,0,0,0.0037225999985821,0.7410612434972846,0.7543363429866353,0.7527305195473025,0.7691503786743163,0.8716572513710691,0.1278583865629615,9196,refine_secondary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\refine_secondary,0.0,0,True,molecular,0.0,pointwise,0.01,0,mean,pca_quantile,0.35,-0.004877807220884267,-0.011785009645933875
P22_3DOT_K18,refine,REFINE_a6fb4c7eb7e2ed4e,COARSE_88657eb555e0ca10,coarse::COARSE_88657eb555e0ca10,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.017499999999999998,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,1,1,24,"[764,2270,453,146,359,153,47,431,680,286,1013,578,597,583,586,174,52,24]",0.8636953698779807,0.921384916079794,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,1,9,0,0,0,0.0020860000222455,0.7410612434972846,0.7543363429866353,0.7527305195473025,0.7691503786743163,0.8716572513710691,0.1278583865629615,9196,refine_secondary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\refine_secondary,0.0,0,True,molecular,0.0,pointwise,0.017499999999999998,0,mean,pca_quantile,0.35,-0.004877807220884267,-0.011785009645933875
P22_3DOT_K18,refine,REFINE_5c282a98178e328d,COARSE_88657eb555e0ca10,coarse::COARSE_88657eb555e0ca10,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.042499999999999996,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,1,1,24,"[764,2270,453,146,359,153,47,431,680,286,1013,578,597,583,586,174,52,24]",0.8636953698779807,0.921384916079794,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,1,22,0,0,0,0.0018823999853339,0.7410612434972846,0.7543363429866353,0.7527305195473025,0.7691503786743163,0.8716572513710691,0.1278583865629615,9196,refine_secondary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\refine_secondary,0.0,0,True,molecular,0.0,pointwise,0.042499999999999996,0,mean,pca_quantile,0.35,-0.004877807220884267,-0.011785009645933875
P22_3DOT_K18,refine,REFINE_92a590cf9bc757c3,COARSE_88657eb555e0ca10,coarse::COARSE_88657eb555e0ca10,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.055,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_455f6228a6ddd7f980b4c6f4c4354f904215cbb6b8dd2507c526ded1fae920bf,1,1,47,"[764,2282,453,146,359,153,47,431,238,286,1013,587,599,583,587,174,52,442]",0.8758590047709652,0.8978376198306084,455f6228a6ddd7f980b4c6f4c4354f904215cbb6b8dd2507c526ded1fae920bf,1,29,1,1,0,0.0135370999923907,0.7336970211090664,0.7480067073641113,0.7463675458764317,0.762308768934003,0.8418984634225516,0.1606051028813845,9196,refine_secondary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\refine_secondary,0.0,0,True,molecular,0.0,pointwise,0.055,0,mean,pca_quantile,0.35,-0.012242029609102478,-0.018114645268457852
P22_3DOT_K18,refine,REFINE_4fdaccb7cfacc20f,COARSE_88657eb555e0ca10,coarse::COARSE_88657eb555e0ca10,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.03,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,1,1,24,"[764,2270,453,146,359,153,47,431,680,286,1013,578,597,583,586,174,52,24]",0.8636953698779807,0.921384916079794,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,1,16,0,0,0,0.0020010000152979,0.7410612434972846,0.7543363429866353,0.7527305195473025,0.7691503786743163,0.8716572513710691,0.1278583865629615,9196,refine_secondary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\refine_secondary,0.0,0,True,molecular,0.0,pointwise,0.03,0,mean,pca_quantile,0.35,-0.004877807220884267,-0.011785009645933875
P22_3DOT_K18,refine,REFINE_4bd481eb2b6090a1,COARSE_88657eb555e0ca10,coarse::COARSE_88657eb555e0ca10,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.25,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.03,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,1,1,24,"[764,2270,453,146,359,153,47,431,680,286,1013,578,597,583,586,174,52,24]",0.8636953698779807,0.921384916079794,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,1,16,0,0,0,0.0022038999886717,0.7410612434972846,0.7543363429866353,0.7527305195473025,0.7691503786743163,0.8716572513710691,0.1278583865629615,9196,refine_secondary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\refine_secondary,0.0,0,True,molecular,0.25,pointwise,0.03,0,mean,pca_quantile,0.35,-0.004877807220884267,-0.011785009645933875
P22_3DOT_K18,refine,REFINE_5c261bb2df49843f,COARSE_88657eb555e0ca10,coarse::COARSE_88657eb555e0ca10,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.03,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,1,1,24,"[764,2270,453,146,359,153,47,431,680,286,1013,578,597,583,586,174,52,24]",0.8636953698779807,0.921384916079794,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,1,16,0,0,0,0.0021064000029582,0.7410612434972846,0.7543363429866353,0.7527305195473025,0.7691503786743163,0.8716572513710691,0.1278583865629615,9196,refine_secondary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\refine_secondary,0.0,0,True,molecular,0.75,pointwise,0.03,0,mean,pca_quantile,0.35,-0.004877807220884267,-0.011785009645933875
P22_3DOT_K18,refine,REFINE_c2d8e11dcb2b3e83,COARSE_88657eb555e0ca10,coarse::COARSE_88657eb555e0ca10,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.03,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.25}",1,PASS,,p_46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,1,1,24,"[764,2270,453,146,359,153,47,431,680,286,1013,578,597,583,586,174,52,24]",0.8636953698779807,0.921384916079794,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,1,16,0,0,0,0.0018496999982744,0.7410612434972846,0.7543363429866353,0.7527305195473025,0.7691503786743163,0.8716572513710691,0.1278583865629615,9196,refine_secondary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\refine_secondary,0.0,0,True,molecular,0.0,pointwise,0.03,0,mean,pca_quantile,0.25,-0.004877807220884267,-0.011785009645933875
P22_3DOT_K18,refine,REFINE_b338795c05947546,COARSE_88657eb555e0ca10,coarse::COARSE_88657eb555e0ca10,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.03,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.3}",1,PASS,,p_46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,1,1,24,"[764,2270,453,146,359,153,47,431,680,286,1013,578,597,583,586,174,52,24]",0.8636953698779807,0.921384916079794,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,1,16,0,0,0,0.0018195000011473,0.7410612434972846,0.7543363429866353,0.7527305195473025,0.7691503786743163,0.8716572513710691,0.1278583865629615,9196,refine_secondary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\refine_secondary,0.0,0,True,molecular,0.0,pointwise,0.03,0,mean,pca_quantile,0.3,-0.004877807220884267,-0.011785009645933875
P22_3DOT_K18,refine,REFINE_d6c57898d8a7f3e9,COARSE_88657eb555e0ca10,coarse::COARSE_88657eb555e0ca10,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.03,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.39999999999999997}",1,PASS,,p_46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,1,1,24,"[764,2270,453,146,359,153,47,431,680,286,1013,578,597,583,586,174,52,24]",0.8636953698779807,0.921384916079794,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,1,16,0,0,0,0.0018066000193357,0.7410612434972846,0.7543363429866353,0.7527305195473025,0.7691503786743163,0.8716572513710691,0.1278583865629615,9196,refine_secondary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\refine_secondary,0.0,0,True,molecular,0.0,pointwise,0.03,0,mean,pca_quantile,0.39999999999999997,-0.004877807220884267,-0.011785009645933875
P22_3DOT_K18,refine,REFINE_efc43673ba530692,COARSE_88657eb555e0ca10,coarse::COARSE_88657eb555e0ca10,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.03,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.44999999999999996}",1,PASS,,p_46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,1,1,24,"[764,2270,453,146,359,153,47,431,680,286,1013,578,597,583,586,174,52,24]",0.8636953698779807,0.921384916079794,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,1,16,0,0,0,0.0020482999971136,0.7410612434972846,0.7543363429866353,0.7527305195473025,0.7691503786743163,0.8716572513710691,0.1278583865629615,9196,refine_secondary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\refine_secondary,0.0,0,True,molecular,0.0,pointwise,0.03,0,mean,pca_quantile,0.44999999999999996,-0.004877807220884267,-0.011785009645933875
P22_3DOT_K18,refine,REFINE_71548e0ed3dbb500,COARSE_88657eb555e0ca10,coarse::COARSE_88657eb555e0ca10,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.03,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",2,PASS,,p_c4f327dfae4d771fc0d8e96405f44fa9320b8839f1b921dc97e0c371efd1a893,1,1,38,"[752,2224,469,165,384,162,43,425,701,280,915,591,556,593,601,242,55,38]",0.8736386780553814,0.8782303850091521,c4f327dfae4d771fc0d8e96405f44fa9320b8839f1b921dc97e0c371efd1a893,1,16,0,0,654,0.3088905999902636,0.7340585305910019,0.7560547247747215,0.7544675163294694,0.7623430338053313,0.8242948206678281,0.1747994988951763,9196,refine_secondary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\refine_secondary,0.0,1,True,molecular,0.0,pointwise,0.03,0,mean,pca_quantile,0.35,-0.011880520127167005,-0.010066627857847732
P22_3DOT_K18,refine,REFINE_92d7dd80c2683ee4,COARSE_88657eb555e0ca10,coarse::COARSE_88657eb555e0ca10,46b19a74b8f4733a3b87e3df1dc7ea6ce0e0fcbde11db81c1dbe0301e71fc118,"{""boundary_refine_beta"":0.0005,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.03,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",2,PASS,,p_8ddad0a606cd345896236a973c6e91e14b09bf73c46a4b4de8d91a3a3a8d7f58,1,1,35,"[749,2235,470,162,384,162,43,423,701,284,933,585,569,584,593,229,55,35]",0.8720237725706905,0.8901746657152607,8ddad0a606cd345896236a973c6e91e14b09bf73c46a4b4de8d91a3a3a8d7f58,1,16,0,0,534,0.3097750000015367,0.7397302448441615,0.7600474161162086,0.7584849725524359,0.7674957334479812,0.8364282443335118,0.1621490219702143,9196,refine_secondary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\refine_secondary,0.0005,1,True,molecular,0.0,pointwise,0.03,0,mean,pca_quantile,0.35,-0.006208805874007406,-0.006073936516360567
