corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,dataset,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,seed,step,variant
0.0016690651317328,0.0025035976975992,0.1961647288751756,0.0005201046310472,0.005201046310472,0.40751828472255,a1,True,True,True,True,0.005,0.001986744114106,0.004966860285265,0.3891690754286037,2.0967439128824945e-05,9.122686610860452e-05,0.0071479109736705,2,1,C1
0.0011934619524914,0.0017901929287371,0.174144193956928,0.0003967949944634,0.0039679499446345,0.3859893722500945,a1,True,True,True,True,0.025,0.0017813888788405,0.0044534721971013,0.4332194109496802,1.5705097759772838e-05,6.833103660158971e-05,0.0066470228432972,2,5,C1
0.0016507704432128,0.0024761556648193,0.2874695963725384,0.0002722888576407,0.0027228885764072,0.3161140840813448,a1,True,True,True,True,0.05,0.0013397872478399,0.0033494681195997,0.3888569131917964,1.4965676406006442e-05,6.511390109813395e-05,0.0075594063543204,2,10,C1
0.0017884886473305,0.0026827329709958,0.4043031410169831,0.0001240438325633,0.0012404383256338,0.1869411218759777,a1,True,True,True,True,0.1,0.0010576130268616,0.0026440325671541,0.3984707696997597,1.5685410396835472e-05,6.824537919671142e-05,0.0102849674072793,2,20,C1
0.0014848465811488,0.0022272698717233,0.4116107366141714,7.585582398314442e-05,0.0007585582398314,0.1401853990958831,a1,True,True,True,True,0.2,0.0009401023003366,0.0023502557508415,0.4343391490709141,1.7243274282652232e-05,7.502346207338748e-05,0.0138647152190313,2,40,C1
0.0013296758429155,0.0019945137643733,0.4231042445624484,5.081037634043479e-05,0.0005081037634043,0.1077860994567163,a1,True,True,True,True,0.4,0.000855003978313,0.0021375099457827,0.4534386009310218,1.6978938168233217e-05,7.387336667215076e-05,0.0156710550498134,2,80,C1
0.0012826800797275,0.0019240201195912,0.4278364633731105,4.7205077301593017e-05,0.0004720507730159,0.1049679944628552,a1,True,True,True,True,0.5,0.0008116687566938,0.0020291718917345,0.4512186317055142,1.6513808717155877e-05,7.184964303590244e-05,0.0159769104585201,2,100,C1
0.0010657865088968,0.0015986797633452,0.4357987782663363,3.843050561106828e-05,0.0003843050561106,0.1047612397270587,a1,True,True,True,True,1.0,0.0006410159442832,0.0016025398607082,0.4368510376076552,1.9045572880626775e-05,8.286505168645168e-05,0.0225889443989497,2,200,C1
0.0016573503220637,0.0024860254830955,0.1988853537472236,0.0005522681411552,0.0055226814115527,0.4418218773856671,a1,True,True,True,True,0.0,0.001765097189149,0.0044127429728725,0.3530253221952173,1.8005950680884707e-05,7.834177754521334e-05,0.006267446671892,3,0,C1
0.0014183506631297,0.0021275259946946,0.1846811437724599,0.0005236844220939,0.0052368442209397,0.4545873389528997,a1,True,True,True,True,0.005,0.0016321669932569,0.0040804174831423,0.3542030366421172,1.7285704107098497e-05,7.520806925836554e-05,0.006528480632523,3,1,C1
0.0010569329601091,0.0015853994401636,0.1760228561227245,0.0004198380804876,0.0041983808048765,0.4661355123784352,a1,True,True,True,True,0.025,0.0012630739331071,0.0031576848327679,0.3505896929936005,1.5012270620146448e-05,6.531662705377736e-05,0.0072519385052397,3,5,C1
0.0012728774674524,0.0019093162011787,0.2448405357944094,0.0003153426932306,0.0031534269323067,0.4043786666754572,a1,True,True,True,True,0.05,0.0010699439597127,0.0026748598992819,0.3430097804181707,1.3928201359615055e-05,6.0599968969052375e-05,0.0077710171119625,3,10,C1
0.0012152555087454,0.0018228832631181,0.2976515400956292,0.0001911147941382,0.0019111479413821,0.3120639371771542,a1,True,True,True,True,0.1,0.0009300063420486,0.0023250158551217,0.3796428241049101,1.4979051493935342e-05,6.517209453550051e-05,0.0106416986223064,3,20,C1
0.0011697378891144,0.0017546068336716,0.3494038936340357,0.0001257752350395,0.0012577523503956,0.2504627019695261,a1,True,True,True,True,0.2,0.0007724938346021,0.0019312345865052,0.3845766875497908,1.7955299685079334e-05,7.812140100880303e-05,0.0155567168466474,3,40,C1
0.0010592687989728,0.0015889031984592,0.3855215362884031,7.11188287107882e-05,0.0007111882871078,0.172558278756076,a1,True,True,True,True,0.4,0.000698057402583,0.0017451435064576,0.423430707613707,1.751443230249146e-05,7.62032387842277e-05,0.0184894773418138,3,80,C1
0.0010182230399082,0.0015273345598623,0.395879861515393,6.0780170666378806e-05,0.0006078017066637,0.1575401105862274,a1,True,True,True,True,0.5,0.0006596713442139,0.0016491783605347,0.4274613553179494,1.695317870082599e-05,7.376129025357862e-05,0.0191186725804301,3,100,C1
