L_corr1_raw,L_corr2_raw,L_mod2_recon_raw,L_rna_recon_raw,checkpoint_state_sha256,corr1_coefficient,corr1_contribution,corr1_contribution_fraction,corr2_coefficient,corr2_contribution,corr2_contribution_fraction,cross_omics_modality2_attention,cross_omics_rna_attention,dataset,embedding_finite,embedding_l2_mean,fraction_of_training,gradient_norm,mod2_recon_coefficient,mod2_recon_contribution,mod2_recon_contribution_fraction,modality2_feature_attention,modality2_spatial_attention,rna_feature_attention,rna_recon_coefficient,rna_recon_contribution,rna_recon_contribution_fraction,rna_spatial_attention,seed,step,total_loss,variant,wall_seconds
0.109278455376625,0.0861493572592735,0.956691324710846,1.0013489723205566,27563f00cbe2ea021e04a1cb65f29aa1b37573e0e6479632cf75c71414abff22,1.5,0.1639176905155182,0.0308133181765487,10.0,0.8614935874938965,0.1619439362220199,0.5024492740631104,0.4975506961345672,a1,True,1.9874483346939087,0.1,1.4374475620676483,2.5,2.391728401184082,0.4495981366367312,0.4980094730854034,0.5019904971122742,0.5008871555328369,1.9,1.902562975883484,0.3576446089647001,0.4991128146648407,3,20,5.319702655076981,C0,0.7392239812761545
0.1158328801393508,0.0606019273400306,0.9066161513328552,1.0017504692077637,33624c65d1702e460e2651e38856522eb3f112db8e48c1a067f8d7b23327707e,1.5,0.1737493276596069,0.0351034641981827,10.0,0.6060192584991455,0.1224371664091315,0.5090276002883911,0.4909723997116089,a1,True,2.143953561782837,0.2,0.9323697509086428,2.5,2.266540288925171,0.4579207123143323,0.4992330074310303,0.500766932964325,0.501011848449707,1.9,1.9033259153366089,0.3845386570783534,0.4989881515502929,3,40,4.949634790420532,C0,1.214894000440836
0.1164430230855941,0.0455664172768592,0.8579022884368896,1.0017077922821045,282bb96c71ce92254556c32fac2a8afaf105945886da53425d6ca9ca7e8d6dd2,1.5,0.1746645271778106,0.0373348085400207,10.0,0.4556641578674316,0.0973989073076744,0.5092117786407471,0.4907881915569305,a1,True,2.264127254486084,0.4,0.5906939791357032,2.5,2.1447558403015137,0.4584448253836455,0.5001461505889893,0.4998538196086883,0.5028092265129089,1.9,1.9032447338104248,0.4068214587686591,0.497190773487091,3,80,4.678329259157181,C0,2.0706277824938297
0.1159756779670715,0.0425413288176059,0.8405805826187134,1.0015311241149902,2793fe8c679e195df3ad56a2536792e17349e3101d706fe04074441f3c17ff98,1.5,0.1739635169506073,0.0377874547488968,10.0,0.4254132807254791,0.0924060709784223,0.505759596824646,0.4942403733730316,a1,True,2.309432983398437,0.5,0.5280869802017487,2.5,2.1014513969421387,0.4564663957184955,0.5001037120819092,0.4998962879180908,0.5033565759658813,1.9,1.9029091596603396,0.4133400785541853,0.4966433942317962,3,100,4.6037373542785645,C0,2.554963504895568
0.109579898416996,0.0346779190003871,0.7817295789718628,0.9996615052223206,dc30cfaca2d30b0746e4c039e77634efecfe0ced3ac921a17a27139064470e84,1.5,0.1643698513507843,0.0376577908409667,10.0,0.3467791974544525,0.0794485021335743,0.4836912453174591,0.5163087248802185,a1,True,2.4773266315460205,1.0,0.4054243773661643,2.5,1.9543240070343015,0.4477434522667813,0.4978847801685333,0.5021151900291443,0.5012655258178711,1.9,1.899356842041016,0.4351502547586775,0.4987344443798065,3,200,4.364829897880554,C0,4.5524342358112335
0.1217739358544349,0.2088203281164169,1.0687754154205322,1.0019601583480835,923869d99b630c8cb39ff6aeff4ac6f215938e04cf84fa567fcab15c02f5e27d,1.5,0.1826609075069427,0.0266793531969404,10.0,2.088203191757202,0.3050018269385377,0.5171653628349304,0.4828346073627472,a1,True,2.061300039291382,0.0,4.31664312442939,2.5,2.671938419342041,0.3902618780506806,0.4967426657676697,0.5032572746276855,0.5000057220458984,1.9,1.903724312782288,0.2780569418138412,0.4999942779541015,4,0,6.8465268313884735,C0,0.086107812821865
0.1160143986344337,0.1962055563926696,1.0596740245819092,1.001853585243225,7306c76a78bc3e1dd58edbad3789d76717fc9ada2561e0d6d41d98dcd601178e,1.5,0.1740216016769409,0.0260169260198453,10.0,1.9620555639266968,0.2933351604720391,0.5171598792076111,0.4828400611877441,a1,True,2.0347182750701904,0.005,4.316643119248725,2.5,2.6491851806640625,0.3960637885988398,0.4968863427639007,0.5031136274337769,0.5000081658363342,1.9,1.9035217761993408,0.2845841249092757,0.4999918043613434,4,1,6.688784122467041,C0,0.3778207302093506
0.1071261689066886,0.1528969407081604,1.0285502672195437,1.001618504524231,49bb234ff042bd366a598421b7d71fb7448ff243de977655393d4597f678fa88,1.5,0.1606892496347427,0.0260685267151891,10.0,1.528969407081604,0.2480438481467397,0.5176171660423279,0.4823828041553497,a1,True,1.9674994945526123,0.025,3.2340440917876814,2.5,2.571375608444214,0.4171528207137802,0.4974483847618103,0.5025516152381897,0.499981939792633,1.9,1.903075098991394,0.3087348044242909,0.5000180602073669,4,5,6.164109364151955,C0,0.5430112648755312
0.1052556484937667,0.114343985915184,1.0000033378601074,1.0015426874160769,99d3561267a9c6edb2f01eff47ed230c9e8a61c55c2d03406e87bb5a9ff78f5a,1.5,0.1578834652900695,0.0276781542186383,10.0,1.1434398889541626,0.200453578391319,0.5188377499580383,0.4811621904373169,a1,True,1.93426251411438,0.05,2.2817457325585013,2.5,2.500008344650269,0.4382701911437283,0.4980956315994262,0.5019043684005737,0.4998562633991241,1.9,1.9029310941696167,0.3335980762463142,0.5001437067985535,4,10,5.704262793064117,C0,0.719426829367876
0.1035162210464477,0.0769562199711799,0.9606437683105468,1.001607060432434,2277758dafa3f08243004a11a96e9b1112b3fd799502bde48f8bdf2e2f1c0662,1.5,0.1552743315696716,0.0296920071067392,10.0,0.7695621848106384,0.147157908390174,0.5217462182044983,0.4782537221908569,a1,True,1.948773741722107,0.1,1.246640818491933,2.5,2.401609420776367,0.4592427046276325,0.4991158246994018,0.5008841156959534,0.4994712173938751,1.9,1.903053402900696,0.3639073798754542,0.5005287528038025,4,20,5.229499340057373,C0,0.9817389696836472
