corr1_gradient_share_latter_max,corr1_gradient_share_latter_min,corr1_gradient_share_persistent_above_090,corr1_gradient_share_persistent_below_001,corr1_scalar_latter_max,corr1_scalar_latter_min,corr2_gradient_share_latter_max,corr2_gradient_share_latter_min,corr2_gradient_share_persistent_above_090,corr2_gradient_share_persistent_below_001,corr2_scalar_latter_max,corr2_scalar_latter_min,cross_omics_modality2_attention_latter_mean,cross_omics_modality2_attention_persistent_above_095,cross_omics_modality2_attention_persistent_below_005,cross_omics_rna_attention_latter_mean,cross_omics_rna_attention_persistent_above_095,cross_omics_rna_attention_persistent_below_005,dataset,mod2_recon_gradient_share_latter_max,mod2_recon_gradient_share_latter_min,mod2_recon_gradient_share_persistent_above_090,mod2_recon_gradient_share_persistent_below_001,mod2_recon_scalar_latter_max,mod2_recon_scalar_latter_min,modality2_feature_attention_latter_mean,modality2_feature_attention_persistent_above_095,modality2_feature_attention_persistent_below_005,modality2_spatial_attention_latter_mean,modality2_spatial_attention_persistent_above_095,modality2_spatial_attention_persistent_below_005,rna_feature_attention_latter_mean,rna_feature_attention_persistent_above_095,rna_feature_attention_persistent_below_005,rna_recon_gradient_share_latter_max,rna_recon_gradient_share_latter_min,rna_recon_gradient_share_persistent_above_090,rna_recon_gradient_share_persistent_below_001,rna_recon_scalar_latter_max,rna_recon_scalar_latter_min,rna_spatial_attention_latter_mean,rna_spatial_attention_persistent_above_095,rna_spatial_attention_persistent_below_005,seed,variant
0.3491858175145852,0.3408058348063816,False,False,0.0249759322381678,0.021039961060639,0.0989469308959571,0.058518216030679,False,False,0.0321984477251127,0.0261792204368306,0.4609392583370209,False,False,0.5390607714653015,False,False,placenta,0.4804431779581506,0.412870814127907,False,False,0.4955811604500025,0.4630284599021275,0.502229630947113,False,False,0.4977703988552093,False,False,0.5669901072978973,False,False,0.1878051350350322,0.0714240736313069,False,False,0.485816387422874,0.4511804307642456,0.43300989270210266,False,False,2,C0
0.3532458937007134,0.3401223081017273,False,False,0.0258761391228103,0.0216206808500702,0.0947721160895085,0.0513290361575532,False,False,0.0316132719456675,0.0253698283251182,0.4505273252725601,False,False,0.5494727194309235,False,False,placenta,0.4730606436410949,0.4194054544075165,False,False,0.4968609363052258,0.4654359708355025,0.500856339931488,False,False,0.49914370477199554,False,False,0.5760007202625275,False,False,0.189143201333203,0.078921346568683,False,False,0.4833180617165689,0.4499051108990364,0.42399929463863373,False,False,3,C0
0.3480152695081073,0.3399259229582462,False,False,0.026228012858023,0.0217353243956179,0.0969581110702952,0.0538683641149646,False,False,0.0319941565173411,0.025733747988374,0.4474886804819107,False,False,0.5525113344192505,False,False,placenta,0.4779133743744624,0.4157263175622507,False,False,0.4963721384653529,0.4624578927531653,0.50296750664711,False,False,0.49703252315521235,False,False,0.5618883967399597,False,False,0.1904793953645385,0.077113245047135,False,False,0.4855803464004376,0.4498983806216879,0.4381116181612015,False,False,4,C0
0.3487823763751009,0.3298356195665794,False,False,0.0247404688013871,0.0151909406630807,0.0795764594552135,0.0291028587683294,False,False,0.0208639008152305,0.0166634156010478,0.39380067586898804,False,False,0.6061993539333344,False,False,placenta,0.3703119362818839,0.3531102889839884,False,False,0.3148146191856763,0.2935092421158776,0.5014031231403351,False,False,0.49859690666198725,False,False,0.5815342664718628,False,False,0.2690044758725812,0.220275984696323,False,False,0.6650868734816875,0.6491305393360123,0.418465793132782,False,False,0,C1
0.3438175288692495,0.337101621778859,False,False,0.0240247884977064,0.0157721201401044,0.0704492241439671,0.0294066071213937,False,False,0.0210746300730338,0.0167121267037648,0.4073076546192169,False,False,0.5926923751831055,False,False,placenta,0.3754323777604327,0.3511405824850347,False,False,0.3157308576955379,0.2974621807556444,0.5029906332492828,False,False,0.49700938165187836,False,False,0.5926683843135834,False,False,0.2756352815243221,0.217016776316741,False,False,0.6618009040428842,0.6474223920913238,0.4073316603899002,False,False,1,C1
0.3516113019631504,0.3322787352687253,False,False,0.0244698378668911,0.0150252056034909,0.0761831009978845,0.0305228787349363,False,False,0.0210559971980446,0.0169055339043156,0.4007773250341415,False,False,0.5992226898670197,False,False,placenta,0.3754812845096045,0.3496873820623837,False,False,0.3157715371426514,0.2950865851165339,0.5023869574069977,False,False,0.4976130872964859,False,False,0.584313303232193,False,False,0.2681784372395296,0.2160568792237855,False,False,0.6635380431122593,0.6481472600558129,0.4156867265701294,False,False,2,C1
0.3571568918086948,0.3352709363807828,False,False,0.0259739036297698,0.0160065772507724,0.0707917733253533,0.0275481994381466,False,False,0.0208837703880429,0.016467956620006,0.36946381628513336,False,False,0.6305362284183502,False,False,placenta,0.3629636569012109,0.3545539838668093,False,False,0.3173521677872281,0.2978261714522004,0.500889390707016,False,False,0.499110609292984,False,False,0.5994784533977509,False,False,0.260740924886349,0.2309736333926528,False,False,0.6597319682980236,0.6457574845739564,0.4005215913057327,False,False,3,C1
0.3589411028982215,0.3276122230802779,False,False,0.0256201595525358,0.0158185479225087,0.0723737901884406,0.0295373825883518,False,False,0.0210266770822976,0.0166554639836478,0.37558929622173304,False,False,0.6244107186794281,False,False,placenta,0.3760374863995008,0.3558690624714893,False,False,0.3169666594474458,0.2950291268386635,0.5030203759670258,False,False,0.49697962403297424,False,False,0.5839069783687592,False,False,0.2556524520419374,0.2239765003317806,False,False,0.6626952496251528,0.6461881155477479,0.41609305143356323,False,False,4,C1
0.4044081942824267,0.3688221197140241,False,False,0.0160679373268881,0.0143341866431378,0.0506681548043271,0.0363331679538057,False,False,0.0114765639112172,0.0085556863114495,0.16681697592139239,False,False,0.8331830501556396,False,False,placenta,0.2646927402331682,0.2456064620719426,False,False,0.0483382335550237,0.0474624336621561,0.5010511875152588,False,False,0.4989488422870636,False,False,0.6212230324745178,False,False,0.3349032634097061,0.2945658975305992,False,False,0.9279139426995062,0.9258510158906212,0.3787769228219986,False,False,0,IGE
0.4040243122896874,0.372547054550371,False,False,0.0149239418108653,0.0133486112525175,0.0587118302027403,0.0424916177064242,False,False,0.0127858317951862,0.0095873938737405,0.16465225815773005,False,False,0.8353477716445923,False,False,placenta,0.2581745377961068,0.2383325433913397,False,False,0.0406053118180885,0.0404449609750633,0.5024311244487762,False,False,0.4975688904523849,False,False,0.631340354681015,False,False,0.3304085718555488,0.2953095322077816,False,False,0.9350437033403308,0.9332602451342076,0.3686596304178238,False,False,1,IGE
