dataset,phase,method,candidate_id,filter_id,model_seed,endpoint_seed,endpoint_n_init,k,total_observations,evaluated_observations,ordered_id_sha256,embedding_sha256,partition_sha256,endpoint_wall_seconds,absolute_ari,absolute_nmi,ami,fmi,homogeneity,v_measure,morans_i,gearys_c,endpoint_reused,endpoint_reuse_of_filter_id,source_endpoint_wall_seconds,formal_phase,reference_absolute_ari,reference_absolute_nmi,reference_ami,reference_fmi,reference_homogeneity,reference_v_measure,reference_morans_i,reference_gearys_c,reference_method,delta_ari,delta_nmi,win_ari,win_nmi,win_both,family,study,semantic_lane
D1,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,8,10,10,3359,3359,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,b7b403ffc704e203c2283d4ae9f0b8a8ed147ed0c1c5a2452351641e21048b3e,2cbdc5e5b7e1349bb3c2b25bc23de748b6272bf8321a69cef4dcb6395f568ee5,3.198240445926785,0.241172276051566,0.4058990168542416,0.4021080479357171,0.3752704691162746,0.463729510292864,0.4058990168542416,0.6368191123761251,0.3645660568416754,False,,3.198240445926785,CONFIRMATION,0.2290823277894622,0.3455261863904934,0.3413328294001206,0.3806280649094601,0.3646096212178177,0.3455261863904934,0.4539672930131141,0.56161666238878,SIMPLE_CONCAT,0.0120899482621038,0.06037283046374825,True,True,True,RNA+protein,lymph_node,COMMON_HEAD_ROBUSTNESS
D1,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,9,10,10,3359,3359,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,b7b403ffc704e203c2283d4ae9f0b8a8ed147ed0c1c5a2452351641e21048b3e,12fd1a47dd0c18fc400ad2f5df77100441dca6af5d8d4a27fb9ba420e0aa8097,2.600327292457223,0.2389112428105386,0.4024888526688521,0.3986766701278914,0.3732149935045091,0.459895005167188,0.4024888526688521,0.6386616186044363,0.3625281283615389,False,,2.600327292457223,CONFIRMATION,0.2357127257368142,0.3580212023400356,0.3536537243772302,0.3862169473451556,0.3803376150396934,0.3580212023400356,0.4632555989468623,0.5355749829978923,SIMPLE_CONCAT,0.0031985170737243995,0.0444676503288165,True,True,True,RNA+protein,lymph_node,COMMON_HEAD_ROBUSTNESS
D1,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,10,10,10,3359,3359,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,b7b403ffc704e203c2283d4ae9f0b8a8ed147ed0c1c5a2452351641e21048b3e,e6704ecbc6cfac72cbcd1a8fb8774fb5e0e96d2401ea6ba74d2a994136101cb2,2.9002888295799494,0.2393561115270384,0.40272168566227,0.3989074906572661,0.373745978484373,0.4597570051196336,0.40272168566227,0.6341109540191996,0.3671200929239623,False,,2.9002888295799494,CONFIRMATION,0.2053446952384886,0.3426056401976216,0.338565092234968,0.3488966516650238,0.3770134029731783,0.3426056401976216,0.4537316970825674,0.5332118572941373,SIMPLE_CONCAT,0.034011416288549784,0.06011604546464844,True,True,True,RNA+protein,lymph_node,COMMON_HEAD_ROBUSTNESS
D1,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,11,10,10,3359,3359,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,b7b403ffc704e203c2283d4ae9f0b8a8ed147ed0c1c5a2452351641e21048b3e,e83d4d28a2dc9c04638e01205b695426bbc577c6fe9a5af55c14a21ce529e436,2.596293257549405,0.2412647012371158,0.4034458493246655,0.3996369500345977,0.3754466489063524,0.4606695738636271,0.4034458493246655,0.6313801647075695,0.3701040620154711,False,,2.596293257549405,CONFIRMATION,0.2417922191053284,0.3650344566300453,0.3609813149612861,0.3906158873724082,0.3871060711052862,0.3650344566300453,0.4743754384601947,0.5132077165289349,SIMPLE_CONCAT,-0.0005275178682125903,0.03841139269462018,False,True,False,RNA+protein,lymph_node,COMMON_HEAD_ROBUSTNESS
D1,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,12,10,10,3359,3359,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,b7b403ffc704e203c2283d4ae9f0b8a8ed147ed0c1c5a2452351641e21048b3e,61f347f4627e0072dabc02e1ebc4837c1f2b9488984ea2b38364f37454961652,2.6902626417577267,0.2383170525637135,0.4025780827172024,0.3987643000980223,0.3727819491907793,0.4597507190059843,0.4025780827172024,0.6334548572916467,0.3678783532920597,False,,2.6902626417577267,CONFIRMATION,0.2387417758352282,0.3628570515288336,0.3587910768979085,0.3880891837152627,0.3843109020288838,0.3628570515288336,0.469409290195942,0.5171788539433861,SIMPLE_CONCAT,-0.00042472327151471534,0.03972103118836884,False,True,False,RNA+protein,lymph_node,COMMON_HEAD_ROBUSTNESS
D1,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,13,10,10,3359,3359,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,b7b403ffc704e203c2283d4ae9f0b8a8ed147ed0c1c5a2452351641e21048b3e,7e03fc8826ef338146ead2d8a24ad8bb0dde5da620c65e24e759a779017af1d0,2.5895767267793417,0.2383624731113205,0.4023429443366005,0.398530182823839,0.3727105628150747,0.4597701909222078,0.4023429443366006,0.6319098613397023,0.3693697361915399,False,,2.5895767267793417,CONFIRMATION,0.2131485397949492,0.3454529644366796,0.3414340932246228,0.3552646022660335,0.3805053124582117,0.3454529644366796,0.4599570747556364,0.5267489732303698,SIMPLE_CONCAT,0.025213933316371312,0.056889979899920895,True,True,True,RNA+protein,lymph_node,COMMON_HEAD_ROBUSTNESS
D1,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,14,10,10,3359,3359,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,b7b403ffc704e203c2283d4ae9f0b8a8ed147ed0c1c5a2452351641e21048b3e,6faaa07514bbd41481156f286bed66c747a63b2d76fe4f6a303776b7d1ef482f,2.631418088451028,0.2398133429903126,0.401604737795504,0.3977817211393734,0.3742333388594243,0.4582959846392932,0.401604737795504,0.6350654574647543,0.3663207971084095,False,,2.631418088451028,CONFIRMATION,0.2303046304747578,0.3397405038770558,0.335536106384852,0.3788804320666869,0.3607530597761025,0.3397405038770558,0.457892340197535,0.5588436981192981,SIMPLE_CONCAT,0.009508712515554796,0.0618642339184482,True,True,True,RNA+protein,lymph_node,COMMON_HEAD_ROBUSTNESS
D1,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,15,10,10,3359,3359,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,b7b403ffc704e203c2283d4ae9f0b8a8ed147ed0c1c5a2452351641e21048b3e,0c9b321af72e0d5c4addeb4f34cf754c8c24178475cc9ed5ea7de68c01033406,2.492150081321597,0.239862953226801,0.4034850615531337,0.3996781925789535,0.3741057000834458,0.4609105704843804,0.4034850615531337,0.6377355042561969,0.3635516910473756,False,,2.492150081321597,CONFIRMATION,0.2348991440296555,0.3520349827891139,0.347653671691598,0.3856624765132494,0.3727789379081204,0.3520349827891139,0.4687419094610462,0.5324142174988641,SIMPLE_CONCAT,0.004963809197145508,0.0514500787640198,True,True,True,RNA+protein,lymph_node,COMMON_HEAD_ROBUSTNESS
D1,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,16,10,10,3359,3359,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,b7b403ffc704e203c2283d4ae9f0b8a8ed147ed0c1c5a2452351641e21048b3e,f6ff2dabde67008b5ff6c50888cbece1c13290cbb5e172bdbab7f489d8989c9a,2.400790659710765,0.2396013586338659,0.4041117297384934,0.4003101332905329,0.3738198020207062,0.4617692937827184,0.4041117297384934,0.6363445214104486,0.3650777191760186,False,,2.400790659710765,CONFIRMATION,0.2413916245926993,0.3662291438937299,0.3621849665804438,0.3903013933645952,0.3885604579466661,0.3662291438937299,0.4608437974313419,0.5540251531375153,SIMPLE_CONCAT,-0.0017902659588334147,0.037882585844763506,False,True,False,RNA+protein,lymph_node,COMMON_HEAD_ROBUSTNESS
D1,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,17,10,10,3359,3359,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,b7b403ffc704e203c2283d4ae9f0b8a8ed147ed0c1c5a2452351641e21048b3e,9fde99d496a07c51777d3e61c342fc188c630fcdce4610825bb6da92e9804b44,2.485594460740685,0.2400842736084339,0.4025890561662783,0.3987752870969908,0.37435117345803,0.4597499990136378,0.4025890561662783,0.6407109580157855,0.3606589701644767,False,,2.485594460740685,CONFIRMATION,0.219967164615708,0.339251896881967,0.3353436094972675,0.3697948008845548,0.3581282314223866,0.339251896881967,0.4166256000995483,0.55733005552567,SIMPLE_CONCAT,0.020117108992725896,0.06333715928431133,True,True,True,RNA+protein,lymph_node,COMMON_HEAD_ROBUSTNESS
D1,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,18,10,10,3359,3359,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,b7b403ffc704e203c2283d4ae9f0b8a8ed147ed0c1c5a2452351641e21048b3e,80c14c5be33080472def99371fbb0e73447fa02a7f2d7703f3b97209db06fbeb,2.4120741318911314,0.2408266629055853,0.4034123066196619,0.3996053196092999,0.3749664100122031,0.4608701376778861,0.4034123066196619,0.6322100011023131,0.3693202786723539,False,,2.4120741318911314,CONFIRMATION,0.2393056303329752,0.3547156019572129,0.3505824884737237,0.3892681362950225,0.3746820294569368,0.3547156019572129,0.4714238329208071,0.544767132387441,SIMPLE_CONCAT,0.0015210325726101037,0.048696704662448964,True,True,True,RNA+protein,lymph_node,COMMON_HEAD_ROBUSTNESS
D1,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,19,10,10,3359,3359,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,b7b403ffc704e203c2283d4ae9f0b8a8ed147ed0c1c5a2452351641e21048b3e,014e54e6235616125909f74546672adf7da8a756025938dee769bb0af52d42f7,2.500627253204584,0.2377635151422329,0.4016780129197181,0.3978604244686205,0.3722070118693134,0.4589462299743226,0.4016780129197181,0.6357790455213475,0.3656232069992912,False,,2.500627253204584,CONFIRMATION,0.2155471290255042,0.3493497884815244,0.3452978065433396,0.3623216024023109,0.3798326494155999,0.3493497884815244,0.4752666904673179,0.5408607649920548,SIMPLE_CONCAT,0.022216386116728687,0.05232822443819368,True,True,True,RNA+protein,lymph_node,COMMON_HEAD_ROBUSTNESS
tonsil_s2,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W00_IDENTITY,0,0,10,4,4519,4518,a5e06f660ef432696b1e4ee3573d3b7b4843ced9a4e0505485f5ec008f3a39c5,afc2e857c77017f9b090ff5be40762a0a2fb2bdf40e89bb067cbaeda50d6b3f8,9d4abda8799ad370a928b573999b03309c3da5716e7758d5aaf116c9f1f498ee,1.2568338457494974,0.1514480596843213,0.2218775728372454,0.2212373287361931,0.4361121738209356,0.2467928527176669,0.2218775728372454,0.6804496277467549,0.3178588462617898,False,,1.2568338457494974,CONFIRMATION,0.1489988887745713,0.2674062765696641,0.2667671528796968,0.4620370682583403,0.2809180858849486,0.267406276569664,0.6634545971705833,0.3336785862906534,SIMPLE_CONCAT,0.002449170909749998,-0.045528703732418685,True,False,False,RNA+protein,tonsil,COMMON_HEAD_ROBUSTNESS
tonsil_s2,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W00_IDENTITY,0,1,10,4,4519,4518,a5e06f660ef432696b1e4ee3573d3b7b4843ced9a4e0505485f5ec008f3a39c5,afc2e857c77017f9b090ff5be40762a0a2fb2bdf40e89bb067cbaeda50d6b3f8,28f707b25791f48760804db87b1e0a7fc1f226bc1efea5113ab302b78a2a68d6,1.202505512163043,0.1514480596843213,0.2218775728372453,0.221237328736193,0.4361121738209356,0.2467928527176668,0.2218775728372453,0.6804496277467549,0.3178588462617898,False,,1.202505512163043,CONFIRMATION,0.1888837298981981,0.2733380325744587,0.2727479710217916,0.4547705378547917,0.3080238170214092,0.2733380325744588,0.6814737878656755,0.3181604717459441,SIMPLE_CONCAT,-0.03743567021387681,-0.051460459737213415,False,False,False,RNA+protein,tonsil,COMMON_HEAD_ROBUSTNESS
tonsil_s2,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W00_IDENTITY,0,2,10,4,4519,4518,a5e06f660ef432696b1e4ee3573d3b7b4843ced9a4e0505485f5ec008f3a39c5,afc2e857c77017f9b090ff5be40762a0a2fb2bdf40e89bb067cbaeda50d6b3f8,a1982066e118b24483f701c0ade84b6111a0a1276d193f287b9c0b9401edb66b,1.3892852142453194,0.1506750081448902,0.2204093833639929,0.2197684644096182,0.4351708902765249,0.2453603726080025,0.2204093833639929,0.6789590268874509,0.3195030939671137,False,,1.3892852142453194,CONFIRMATION,0.1418000907396544,0.2570740129489468,0.25642629043375,0.457606357134782,0.2702346160636677,0.2570740129489468,0.6328683809261477,0.36429828687535,SIMPLE_CONCAT,0.0088749174052358,-0.03666462958495387,True,False,False,RNA+protein,tonsil,COMMON_HEAD_ROBUSTNESS
tonsil_s2,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W00_IDENTITY,0,3,10,4,4519,4518,a5e06f660ef432696b1e4ee3573d3b7b4843ced9a4e0505485f5ec008f3a39c5,afc2e857c77017f9b090ff5be40762a0a2fb2bdf40e89bb067cbaeda50d6b3f8,0d8dca4c050d6569884bb6f313acdcd8f3094722c3a70736c95767872a4ad220,1.1116850152611732,0.1509198940432505,0.2211833847697152,0.2205430580972796,0.4353703955327718,0.2462053589680044,0.2211833847697153,0.6800298195522674,0.3184131395558255,False,,1.1116850152611732,CONFIRMATION,0.1527844849959364,0.2699566198401945,0.2693173442097634,0.4665519510001965,0.2825587406267696,0.2699566198401945,0.6648981759532286,0.3318803866461679,SIMPLE_CONCAT,-0.001864590952685874,-0.04877323507047929,False,False,False,RNA+protein,tonsil,COMMON_HEAD_ROBUSTNESS
tonsil_s2,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W00_IDENTITY,0,4,10,4,4519,4518,a5e06f660ef432696b1e4ee3573d3b7b4843ced9a4e0505485f5ec008f3a39c5,afc2e857c77017f9b090ff5be40762a0a2fb2bdf40e89bb067cbaeda50d6b3f8,362814b53a62c3fdd63af7e4700b7150c3a4fa97b7fd0c3b3f74b40104ae623e,1.4884324539452791,0.1514480596843213,0.2218775728372453,0.221237328736193,0.4361121738209356,0.2467928527176668,0.2218775728372453,0.6804496277467548,0.3178588462617898,False,,1.4884324539452791,CONFIRMATION,0.1491010148082935,0.2326985097044647,0.2320716204256611,0.4305671736441259,0.2606424210806906,0.2326985097044647,0.6687884867493646,0.331003649108788,SIMPLE_CONCAT,0.0023470448760277984,-0.01082093686721941,True,False,False,RNA+protein,tonsil,COMMON_HEAD_ROBUSTNESS
tonsil_s2,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W00_IDENTITY,0,5,10,4,4519,4518,a5e06f660ef432696b1e4ee3573d3b7b4843ced9a4e0505485f5ec008f3a39c5,afc2e857c77017f9b090ff5be40762a0a2fb2bdf40e89bb067cbaeda50d6b3f8,bea61f6aca53b2e94aae0732029cdffe109f50dbd5984344edb505a8c80d1f3e,1.1129562854766846,0.1514480596843213,0.2218775728372453,0.2212373287361931,0.4361121738209356,0.2467928527176668,0.2218775728372453,0.6804496277467549,0.3178588462617898,False,,1.1129562854766846,CONFIRMATION,0.1554657176279205,0.2382988799484446,0.2376756093618835,0.4357659456564787,0.2665114284204137,0.2382988799484446,0.6789249504524086,0.3207606006261866,SIMPLE_CONCAT,-0.004017657943599207,-0.016421307111199296,False,False,False,RNA+protein,tonsil,COMMON_HEAD_ROBUSTNESS
tonsil_s2,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W00_IDENTITY,0,6,10,4,4519,4518,a5e06f660ef432696b1e4ee3573d3b7b4843ced9a4e0505485f5ec008f3a39c5,afc2e857c77017f9b090ff5be40762a0a2fb2bdf40e89bb067cbaeda50d6b3f8,97e3ffea16821c9f9e26c045e4b0a8a9a0b969ca85330857482111a059d5468f,1.1916578020900488,0.1514480596843213,0.2218775728372453,0.2212373287361931,0.4361121738209356,0.2467928527176668,0.2218775728372453,0.6804496277467549,0.3178588462617898,False,,1.1916578020900488,CONFIRMATION,0.1515604286698214,0.2673670505517806,0.266725088116205,0.4661157206202354,0.27967095941465,0.2673670505517805,0.6637642020816164,0.3331053482223431,SIMPLE_CONCAT,-0.00011236898550009977,-0.04548947771453532,False,False,False,RNA+protein,tonsil,COMMON_HEAD_ROBUSTNESS
tonsil_s2,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W00_IDENTITY,0,7,10,4,4519,4518,a5e06f660ef432696b1e4ee3573d3b7b4843ced9a4e0505485f5ec008f3a39c5,afc2e857c77017f9b090ff5be40762a0a2fb2bdf40e89bb067cbaeda50d6b3f8,362814b53a62c3fdd63af7e4700b7150c3a4fa97b7fd0c3b3f74b40104ae623e,1.1084493454545736,0.1514480596843213,0.2218775728372453,0.221237328736193,0.4361121738209356,0.2467928527176668,0.2218775728372453,0.6804496277467548,0.3178588462617898,False,,1.1084493454545736,CONFIRMATION,0.1517173512948679,0.2674308867028759,0.2667892335304871,0.4660210080503579,0.2798451493948876,0.267430886702876,0.6629254442800888,0.3339388316193066,SIMPLE_CONCAT,-0.0002692916105466181,-0.04555331386563061,False,False,False,RNA+protein,tonsil,COMMON_HEAD_ROBUSTNESS
tonsil_s2,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W00_IDENTITY,0,8,10,4,4519,4518,a5e06f660ef432696b1e4ee3573d3b7b4843ced9a4e0505485f5ec008f3a39c5,afc2e857c77017f9b090ff5be40762a0a2fb2bdf40e89bb067cbaeda50d6b3f8,11ed4688e11e97fb1eeeaec05643cd1ac972801820e2d302e7b628dca51102de,1.3902476262301209,0.1514480596843213,0.2218775728372453,0.2212373287361931,0.4361121738209356,0.2467928527176668,0.2218775728372453,0.6804496277467549,0.3178588462617898,False,,1.3902476262301209,CONFIRMATION,0.1898025039380841,0.27498967731685,0.2744003900761988,0.4558881074522528,0.309591000119224,0.27498967731685,0.6840250357472943,0.3155158535553074,SIMPLE_CONCAT,-0.038354444253762804,-0.05311210447960468,False,False,False,RNA+protein,tonsil,COMMON_HEAD_ROBUSTNESS
tonsil_s2,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W00_IDENTITY,0,9,10,4,4519,4518,a5e06f660ef432696b1e4ee3573d3b7b4843ced9a4e0505485f5ec008f3a39c5,afc2e857c77017f9b090ff5be40762a0a2fb2bdf40e89bb067cbaeda50d6b3f8,1d75935f20c187607b18738c6ed13bd269cbe8ceb982edc4f287617de90bd8ab,1.2066916581243277,0.1514480596843213,0.2218775728372453,0.2212373287361931,0.4361121738209356,0.2467928527176668,0.2218775728372453,0.6804496277467549,0.3178588462617898,False,,1.2066916581243277,CONFIRMATION,0.1947151387574404,0.2770206100816856,0.2764317002751491,0.4602579597418506,0.3112145243723166,0.2770206100816856,0.6880215591393293,0.3115116247670672,SIMPLE_CONCAT,-0.04326707907311911,-0.05514303724444031,False,False,False,RNA+protein,tonsil,COMMON_HEAD_ROBUSTNESS
tonsil_s2,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W00_IDENTITY,0,10,10,4,4519,4518,a5e06f660ef432696b1e4ee3573d3b7b4843ced9a4e0505485f5ec008f3a39c5,afc2e857c77017f9b090ff5be40762a0a2fb2bdf40e89bb067cbaeda50d6b3f8,11ed4688e11e97fb1eeeaec05643cd1ac972801820e2d302e7b628dca51102de,1.2952033206820488,0.1514480596843213,0.2218775728372453,0.2212373287361931,0.4361121738209356,0.2467928527176668,0.2218775728372453,0.6804496277467549,0.3178588462617898,False,,1.2952033206820488,CONFIRMATION,0.1417297102093814,0.2572771192701854,0.2566296653531248,0.4572851858321304,0.2704921226694986,0.2572771192701854,0.6322611526118714,0.3647679169831238,SIMPLE_CONCAT,0.00971834947493988,-0.03539954643294008,True,False,False,RNA+protein,tonsil,COMMON_HEAD_ROBUSTNESS
tonsil_s2,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W00_IDENTITY,0,11,10,4,4519,4518,a5e06f660ef432696b1e4ee3573d3b7b4843ced9a4e0505485f5ec008f3a39c5,afc2e857c77017f9b090ff5be40762a0a2fb2bdf40e89bb067cbaeda50d6b3f8,371e44ad073496adea98ccb36e463e2dc65eae377e10647fa0203ddab51f03b4,1.2004073895514011,0.1514480596843213,0.2218775728372454,0.2212373287361931,0.4361121738209356,0.2467928527176669,0.2218775728372454,0.6804496277467548,0.3178588462617898,False,,1.2004073895514011,CONFIRMATION,0.1834389268170916,0.2629858043177914,0.2623885653416964,0.4499593688924,0.2969589054807958,0.2629858043177914,0.6579699585758476,0.3419509083171841,SIMPLE_CONCAT,-0.0319908671327703,-0.04110823148054599,False,False,False,RNA+protein,tonsil,COMMON_HEAD_ROBUSTNESS
tonsil_s2,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W00_IDENTITY,0,12,10,4,4519,4518,a5e06f660ef432696b1e4ee3573d3b7b4843ced9a4e0505485f5ec008f3a39c5,afc2e857c77017f9b090ff5be40762a0a2fb2bdf40e89bb067cbaeda50d6b3f8,82ef5e93cf0257659223aeb4c577463a363746998cb98800aa161b13c17f2de3,1.0955480225384235,0.1514480596843213,0.2218775728372454,0.2212373287361931,0.4361121738209356,0.2467928527176669,0.2218775728372454,0.6804496277467548,0.3178588462617898,False,,1.0955480225384235,CONFIRMATION,0.1932719626154936,0.2768175061133694,0.2762290527212062,0.4587915618163614,0.3113094859897014,0.2768175061133694,0.6870748824299673,0.3124583316041693,SIMPLE_CONCAT,-0.0418239029311723,-0.05493993327612401,False,False,False,RNA+protein,tonsil,COMMON_HEAD_ROBUSTNESS
tonsil_s2,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W00_IDENTITY,0,13,10,4,4519,4518,a5e06f660ef432696b1e4ee3573d3b7b4843ced9a4e0505485f5ec008f3a39c5,afc2e857c77017f9b090ff5be40762a0a2fb2bdf40e89bb067cbaeda50d6b3f8,82ef5e93cf0257659223aeb4c577463a363746998cb98800aa161b13c17f2de3,1.598936839029193,0.1514480596843213,0.2218775728372454,0.2212373287361931,0.4361121738209356,0.2467928527176669,0.2218775728372454,0.6804496277467548,0.3178588462617898,False,,1.598936839029193,CONFIRMATION,0.1876228786377997,0.2721876264588692,0.2715966429324875,0.4538692668625782,0.3067337455338035,0.2721876264588692,0.6809319875659157,0.3187066380654232,SIMPLE_CONCAT,-0.036174818953478405,-0.050310053621623774,False,False,False,RNA+protein,tonsil,COMMON_HEAD_ROBUSTNESS
tonsil_s2,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W00_IDENTITY,0,14,10,4,4519,4518,a5e06f660ef432696b1e4ee3573d3b7b4843ced9a4e0505485f5ec008f3a39c5,afc2e857c77017f9b090ff5be40762a0a2fb2bdf40e89bb067cbaeda50d6b3f8,fc6c3e2af95f72c61a328f741ded12bc1e07d04f6b91b2fda22cdc3ed87c342c,1.0985933430492878,0.1509198940432505,0.2211833847697153,0.2205430580972797,0.4353703955327718,0.2462053589680045,0.2211833847697153,0.6800298195522674,0.3184131395558255,False,,1.0985933430492878,CONFIRMATION,0.1898795260678561,0.2744729691307342,0.2738830196431635,0.4561396928527019,0.3088841687232502,0.2744729691307341,0.6870176130424007,0.3125077122397532,SIMPLE_CONCAT,-0.03895963202460559,-0.05328958436101891,False,False,False,RNA+protein,tonsil,COMMON_HEAD_ROBUSTNESS
tonsil_s2,FORMAL_CONFIRMATION_CYCLE4,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W00_IDENTITY,0,15,10,4,4519,4518,a5e06f660ef432696b1e4ee3573d3b7b4843ced9a4e0505485f5ec008f3a39c5,afc2e857c77017f9b090ff5be40762a0a2fb2bdf40e89bb067cbaeda50d6b3f8,5c67a46029031908ad246d83bca1b8badd9404a36cd3fecb7cebfa3128b11a9a,1.312255583703518,0.1509198940432505,0.2211833847697152,0.2205430580972796,0.4353703955327718,0.2462053589680044,0.2211833847697153,0.6800298195522674,0.3184131395558255,False,,1.312255583703518,CONFIRMATION,0.2168745250743933,0.2782662871059669,0.2776604624367136,0.4866076455122325,0.3035874890067296,0.2782662871059669,0.6954504975686495,0.3034024321434607,SIMPLE_CONCAT,-0.0659546310311428,-0.05708290233625171,False,False,False,RNA+protein,tonsil,COMMON_HEAD_ROBUSTNESS
