dataset,variant,deterministic_embedding_sha256,training_seed,endpoint_seed,k,total_observations,evaluated_observations,ordered_id_sha256,partition_sha256,inertia,centroid_margin,change_rate_vs_endpoint_seed0,wall_seconds,absolute_ari,absolute_nmi,ami,fmi,homogeneity,v_measure,morans_i,gearys_c,identity_ari,identity_nmi,delta_ari,delta_nmi,win_both
MISAR_E15_5_S1,B10_MIXTURE,e0d35b838a51bf663b81a58c017c80e4fbe5a8ec1cc788bfe2f08cddd5ffd680,NOT_APPLICABLE,28,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,b000127f9b833e3c7492c212258257e8993d4de99a94bc063d5b92d0f6b4ed5a,120689.296875,0.09158630542418797,0.17136993329912775,2.016373384743929,0.139845085373248,0.3009626360418696,0.2969286155630326,0.33366517231089426,0.2954474200637684,0.30096263604186957,0.6722351580512884,0.34038963777277076,0.16998958501079048,0.3116466341274013,-0.030144499637542482,-0.010683998085531665,False
MISAR_E15_5_S1,B10_MIXTURE,e0d35b838a51bf663b81a58c017c80e4fbe5a8ec1cc788bfe2f08cddd5ffd680,NOT_APPLICABLE,29,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,286d35ee7c3bda96d935691a5aa730e11ea7cc14e6e2a5bac73e4aaebf132e29,120442.8125,0.09083436106704074,0.10312981015905598,1.998940909281373,0.1630080395715612,0.3101946875406948,0.30596796395682957,0.3648887315212238,0.29161440740035405,0.31019468754069474,0.6471064889112942,0.37331858542291113,0.13059303648491644,0.2924631402488215,0.03241500308664477,0.017731547291873317,True
MISAR_E15_5_S1,P4_ONLY,1596af0e000f54d9929b4a56a68cf381271bdc59b04bbe54dd5d0e02d3cfa041,NOT_APPLICABLE,0,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,18264ff97798a8080689a7e065de71eeb8ac0613d36a3a8a398bbf73d53de65b,45965.7421875,0.1770829245759526,0.0,2.105465618893504,0.30682332977168636,0.5004003739152459,0.49753152059389627,0.46405912657856585,0.49247179974280886,0.5004003739152459,0.8349668351324222,0.16791781805244058,0.2021466839622214,0.3561877505161702,0.10467664580946495,0.14421262339907576,True
MISAR_E15_5_S1,P4_ONLY,1596af0e000f54d9929b4a56a68cf381271bdc59b04bbe54dd5d0e02d3cfa041,NOT_APPLICABLE,1,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,2fd5d652130e5d41ef3e135b51dae159ea29c472c3d55b84883a4bab4870509c,45877.25390625,0.1790013873020229,0.04002052334530526,1.7991772778332233,0.3033637359714977,0.49453046177603127,0.49162963000376636,0.46124083641056746,0.4868946610613607,0.4945304617760312,0.8528885614848365,0.15016062003433256,0.13330311046840515,0.28444660498955965,0.17006062550309253,0.21008385678647162,True
MISAR_E15_5_S1,P4_ONLY,1596af0e000f54d9929b4a56a68cf381271bdc59b04bbe54dd5d0e02d3cfa041,NOT_APPLICABLE,2,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,1af775e102d314653e868037ea5e95a370e9822da6c978f39a39eee7b923c2bb,46038.78125,0.1695677781359038,0.13648024628014366,1.8996733985841274,0.2927263903901565,0.517851934982103,0.5151495514336896,0.4457565873077689,0.5196993677287561,0.517851934982103,0.8544369054166567,0.15168232726668587,0.16018732271650163,0.3118626649539352,0.1325390676736549,0.2059892700281678,True
MISAR_E15_5_S1,P4_ONLY,1596af0e000f54d9929b4a56a68cf381271bdc59b04bbe54dd5d0e02d3cfa041,NOT_APPLICABLE,3,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,5016451a15f4358fa4df7c86021f274f1d6666ef170050c35ab0bc9931e5bea0,45932.7265625,0.1707132117248663,0.14366341713699338,2.1991375517100096,0.26588890852829633,0.4902474852995629,0.4873553447451473,0.4303278633159763,0.48643556799831617,0.49024748529956297,0.8535853056807545,0.15334677829479335,0.14859188721752142,0.30204382958746717,0.11729702131077491,0.18820365571209574,True
MISAR_E15_5_S1,P4_ONLY,1596af0e000f54d9929b4a56a68cf381271bdc59b04bbe54dd5d0e02d3cfa041,NOT_APPLICABLE,4,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,8f3da1167ebf59f6f80748d9d89937a4e6187cd4ae3e170582e6b5d5579dd7bf,45879.9609375,0.1785257304259386,0.04515135967162642,2.4071067310869694,0.2982843205709789,0.4952050988047841,0.49230028475960064,0.4585311371048804,0.486301264798364,0.4952050988047841,0.853734285972611,0.14897827375307732,0.20234852622058716,0.34531776109156087,0.09593579435039176,0.1498873377132232,True
MISAR_E15_5_S1,P4_ONLY,1596af0e000f54d9929b4a56a68cf381271bdc59b04bbe54dd5d0e02d3cfa041,NOT_APPLICABLE,5,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,e5884afce10b6ae02698ac846457816ea8812aa2e5fb8933d0aabb85ac1fdbe2,45932.46484375,0.1706306842530867,0.14212416623909696,2.3953114859759808,0.26520578405325707,0.4904632981223286,0.4875702987769113,0.430061172090285,0.48634181303478924,0.4904632981223286,0.8536012186842438,0.153118351239014,0.15242487467837176,0.30741461113317475,0.1127809093748853,0.18304868698915383,True
MISAR_E15_5_S1,P4_ONLY,1596af0e000f54d9929b4a56a68cf381271bdc59b04bbe54dd5d0e02d3cfa041,NOT_APPLICABLE,6,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,f09ca34484819c0eddd31f007cf333967a1cc18f05dbe6167cfdfa18204386c1,45932.09765625,0.170900969772227,0.14212416623909696,2.190039737150073,0.2682083925540348,0.4906529572648843,0.4877639738334732,0.432012353965023,0.4869818514065368,0.49065295726488434,0.8570146784217151,0.15021237962943104,0.14032924652366968,0.2867316594038981,0.1278791460303651,0.20392129786098617,True
MISAR_E15_5_S1,P4_ONLY,1596af0e000f54d9929b4a56a68cf381271bdc59b04bbe54dd5d0e02d3cfa041,NOT_APPLICABLE,7,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,bb17f5f69accf9cc72954c9f3e257f1775302d762826a7eac8c53d588a669d8b,46045.42578125,0.16690634969823598,0.1985633658286301,2.4264150373637676,0.26450907252035566,0.48565925837865764,0.48279365192403473,0.42353247292969726,0.4894725854509733,0.4856592583786577,0.8549950567025234,0.14987207812543898,0.1636482516015748,0.298955222462682,0.10086082091878085,0.18670403591597562,True
MISAR_E15_5_S1,P4_ONLY,1596af0e000f54d9929b4a56a68cf381271bdc59b04bbe54dd5d0e02d3cfa041,NOT_APPLICABLE,8,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,dc3c484ade1fdb1aa9e21e1ea062e3893e5576f4cffd04f70e6d397275bd5e91,45963.49609375,0.17715464477787518,0.009748589020010301,2.2824779227375984,0.30673480974855294,0.5016064449054755,0.49874692670489695,0.4638240015937376,0.4939406373949539,0.5016064449054753,0.8355506206001783,0.16804731214576527,0.16298031254498843,0.3196733335557627,0.1437544972035645,0.18193311134971274,True
MISAR_E15_5_S1,P4_ONLY,1596af0e000f54d9929b4a56a68cf381271bdc59b04bbe54dd5d0e02d3cfa041,NOT_APPLICABLE,9,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,f2b31d96d91fe90b63d68888eb3ee5c058205bd4ceadfd4c4d2cdebeabeccacc,46029.73828125,0.16961109957316742,0.11082606464853773,2.0002765506505966,0.2749665843865838,0.4969631696625263,0.49411905055089395,0.4362000415995502,0.4946282464320248,0.49696316966252624,0.8346545630692618,0.1726717363099448,0.13584991321819984,0.3105538263973566,0.13911667116838394,0.18640934326516967,True
MISAR_E15_5_S1,P18_ONLY,2b8296837617d76932536ca7f0eaeafe2cad1687fd3f92087c022c1441061f3e,NOT_APPLICABLE,0,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,1f40b37bbdd6df772a44fe04202d4a62525951e927eee8f5d736b9459ee8c260,19812.109375,0.2969694964727025,0.0,1.9721788130700588,0.34143404524822357,0.5404761765723664,0.537909542668899,0.48300880240180405,0.543858821209382,0.5404761765723662,0.9040553677303652,0.09893984815756461,0.2021466839622214,0.3561877505161702,0.13928736128600216,0.18428842605619616,True
MISAR_E15_5_S1,P18_ONLY,2b8296837617d76932536ca7f0eaeafe2cad1687fd3f92087c022c1441061f3e,NOT_APPLICABLE,1,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,d1f00a4384d572f784c6f36faca9235902a696e7041f0506ba9e9c07d07fbd63,19816.228515625,0.2967406912964453,0.015392508978963604,2.209838667884469,0.33303287379434715,0.5382406252376796,0.53565109911654,0.47796398703290693,0.5395658620214535,0.5382406252376797,0.9038422607164096,0.09913992101112765,0.13330311046840515,0.28444660498955965,0.199729763325942,0.2537940202481199,True
MISAR_E15_5_S1,P18_ONLY,2b8296837617d76932536ca7f0eaeafe2cad1687fd3f92087c022c1441061f3e,NOT_APPLICABLE,2,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,cedc8a506b941672569ed5ae54d36176f869c5c97bd80f0614c4bbca36e1558e,19814.05859375,0.29684078498332017,0.00667008722421758,1.8907581958919764,0.33895942342142243,0.5391583626488822,0.5365805397918781,0.48167908195962406,0.5417396161895287,0.5391583626488822,0.9034262886886876,0.09926269099072263,0.16018732271650163,0.3118626649539352,0.1787721007049208,0.22729569769494695,True
MISAR_E15_5_S1,P18_ONLY,2b8296837617d76932536ca7f0eaeafe2cad1687fd3f92087c022c1441061f3e,NOT_APPLICABLE,3,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,04c569531766c01d16833d8f8ac7b7d6cf66acaefb5c9f7845fb394d707667f8,19882.4453125,0.28981855303970894,0.12262698819907647,2.012006975710392,0.29954966008712736,0.5230301962460564,0.5203899743121105,0.4491821258241427,0.5297739462038283,0.5230301962460564,0.901416220708224,0.10324732390383999,0.14859188721752142,0.30204382958746717,0.15095777286960593,0.22098636665858923,True
MISAR_E15_5_S1,P18_ONLY,2b8296837617d76932536ca7f0eaeafe2cad1687fd3f92087c022c1441061f3e,NOT_APPLICABLE,4,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,e7727728a761ca94da53814ce955e628308db5cf14a672e65b86662e1f51d420,19812.109375,0.29696949563848707,0.0,2.0935155637562275,0.34143404524822357,0.5404761765723664,0.537909542668899,0.48300880240180405,0.543858821209382,0.5404761765723664,0.9040553677303652,0.09893984815756461,0.20234852622058716,0.34531776109156087,0.1390855190276364,0.19515841548080548,True
MISAR_E15_5_S1,P18_ONLY,2b8296837617d76932536ca7f0eaeafe2cad1687fd3f92087c022c1441061f3e,NOT_APPLICABLE,5,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,513a6ef230462ff96e78fcf3dc293add06798aa8e38178760bb5c0624c0ca6ea,19813.669921875,0.2967266345907707,0.004104669061056998,1.9932486210018396,0.34225050770813836,0.5416915590980639,0.5391292368138066,0.4839158300502034,0.5446494910420201,0.5416915590980639,0.9020446055308037,0.10059366813295167,0.15242487467837176,0.30741461113317475,0.1898256330297666,0.23427694796488913,True
MISAR_E15_5_S1,P18_ONLY,2b8296837617d76932536ca7f0eaeafe2cad1687fd3f92087c022c1441061f3e,NOT_APPLICABLE,6,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,4dd49c60e751abe59acd2958d40d4a0620f0544a5cefeae402074362bc51bd79,19814.875,0.2967521310890445,0.008209338122113885,2.4988456293940544,0.34214162688879374,0.5409860326011331,0.5384179944355542,0.48403437167010444,0.5436154096786663,0.5409860326011331,0.901408263726071,0.10092120379686327,0.14032924652366968,0.2867316594038981,0.20181238036512406,0.254254373197235,True
MISAR_E15_5_S1,P18_ONLY,2b8296837617d76932536ca7f0eaeafe2cad1687fd3f92087c022c1441061f3e,NOT_APPLICABLE,7,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,b7582f2bceca900e55cec5e1f08a210927913fd9d5db8ee9b060100fbadb51d9,19911.19140625,0.2851978233111277,0.17701385325808106,2.3094400856643915,0.3132928152883075,0.519262375317529,0.516653638703723,0.45299893822578097,0.5354040705908937,0.5192623753175288,0.9061320432770668,0.09691925221871696,0.1636482516015748,0.298955222462682,0.14964456368673268,0.22030715285484692,True
MISAR_E15_5_S1,P18_ONLY,2b8296837617d76932536ca7f0eaeafe2cad1687fd3f92087c022c1441061f3e,NOT_APPLICABLE,8,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,b4907aae8ba963359f180aa26ad46e01a4ac15db629f5755b15229f857d62ff2,19836.490234375,0.2823322809740407,0.1272447408927655,2.001860026270151,0.4260998182492263,0.5875559881572088,0.5853303190699007,0.5416462719959363,0.608838226916892,0.5875559881572088,0.9067005761650544,0.09469336291536122,0.16298031254498843,0.3196733335557627,0.2631195057042379,0.26788265460144606,True
MISAR_E15_5_S1,P18_ONLY,2b8296837617d76932536ca7f0eaeafe2cad1687fd3f92087c022c1441061f3e,NOT_APPLICABLE,9,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,fe22929986de5b37fb605140f7ea41055ac19cf2ba2839b38212a8d23fcd9ffc,19812.13671875,0.2969391604970944,0.0005130836326321386,2.0001941956579685,0.3413470154760159,0.5403300092478122,0.5377615297272675,0.48302748730968864,0.5435512014539012,0.5403300092478123,0.9038418772159675,0.09894868741318111,0.13584991321819984,0.3105538263973566,0.2054971022578161,0.22977618285045553,True
MISAR_E15_5_S1,FIXED_BETA_0.00,7205a9cecfbd6267d8f2bcfa2c5d75fc666df3a3e79da3a839d7ca72ba6ba5aa,NOT_APPLICABLE,0,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,53d77c38c28565985a514a7836be30c55d0d422f74fbffed83a7fb2d0b369a3b,128326.640625,0.08829034135726867,0.0,2.0570042990148067,0.2021466839622214,0.3561877505161702,0.3526184214495839,0.36817376200485347,0.36165618318421566,0.3561877505161702,0.6343601536892643,0.3694230493970406,0.2021466839622214,0.3561877505161702,0.0,0.0,False
MISAR_E15_5_S1,FIXED_BETA_0.00,7205a9cecfbd6267d8f2bcfa2c5d75fc666df3a3e79da3a839d7ca72ba6ba5aa,NOT_APPLICABLE,1,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,4220293bd4f9a882aaa6387185c5b33197c71949c952bf71a420194d13dc3b08,128002.7578125,0.09173912052087792,0.31400718317085685,2.0846548937261105,0.13330311046840515,0.28444660498955965,0.28026907062042483,0.32951054870103497,0.27708490739650943,0.28444660498955965,0.6403305166668005,0.3644495241783251,0.13330311046840515,0.28444660498955965,0.0,0.0,False
MISAR_E15_5_S1,FIXED_BETA_0.00,7205a9cecfbd6267d8f2bcfa2c5d75fc666df3a3e79da3a839d7ca72ba6ba5aa,NOT_APPLICABLE,2,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,8cc562528e8a87f315313eceac4a4e9f743bab476e1d240bdafe2d74a4be6d08,127787.5546875,0.08820229230145206,0.2739866598255516,2.301442613825202,0.16018732271650163,0.3118626649539352,0.3076460841422263,0.3636122506506563,0.2930484292302147,0.3118626649539352,0.6459340049958697,0.3757608734725918,0.16018732271650163,0.3118626649539352,0.0,0.0,False
MISAR_E15_5_S1,FIXED_BETA_0.00,7205a9cecfbd6267d8f2bcfa2c5d75fc666df3a3e79da3a839d7ca72ba6ba5aa,NOT_APPLICABLE,3,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,8299ae8247d3d188f3800a175632d9922885e4f05088a7a9a5fe649ffb5f002f,127851.9140625,0.09159625487595244,0.21087737301180087,2.312914254143834,0.14859188721752142,0.30204382958746717,0.2980527213155076,0.3357631933060481,0.29881278460953536,0.30204382958746717,0.6456508227337119,0.3628969036717621,0.14859188721752142,0.30204382958746717,0.0,0.0,False
MISAR_E15_5_S1,FIXED_BETA_0.00,7205a9cecfbd6267d8f2bcfa2c5d75fc666df3a3e79da3a839d7ca72ba6ba5aa,NOT_APPLICABLE,4,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,5b43b2e2b97c1a337e3a6f227af4ee3e1e3ce7751a7598e2182300a610429e8f,128251.078125,0.0889610204300655,0.13237557721908666,2.0818432215601206,0.20234852622058716,0.34531776109156087,0.34164173092700445,0.3714161709850137,0.34724143413033043,0.3453177610915609,0.6581678317880532,0.3499580769737185,0.20234852622058716,0.34531776109156087,0.0,0.0,False
MISAR_E15_5_S1,FIXED_BETA_0.00,7205a9cecfbd6267d8f2bcfa2c5d75fc666df3a3e79da3a839d7ca72ba6ba5aa,NOT_APPLICABLE,5,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,f45678a84ee78e6b40e5df66caecf885132fb5621fa989fc3ebabef82063f722,127827.7578125,0.0913847317298467,0.22165212929707545,2.2157308645546436,0.15242487467837176,0.30741461113317475,0.30345157822626695,0.3392054222258215,0.3039188378627158,0.30741461113317475,0.6431379066338084,0.36553526521147195,0.15242487467837176,0.30741461113317475,0.0,0.0,False
MISAR_E15_5_S1,FIXED_BETA_0.00,7205a9cecfbd6267d8f2bcfa2c5d75fc666df3a3e79da3a839d7ca72ba6ba5aa,NOT_APPLICABLE,6,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,edca29d43175ca6cdc6e96d79ecae34c9fc6d9a46d7196164e7cdc53c7848697,127998.2578125,0.09217571088521834,0.3078501795792714,2.2820267099887133,0.14032924652366968,0.2867316594038981,0.28257088115439727,0.3343885687767903,0.27951402189690744,0.2867316594038981,0.637710347096644,0.36663409319915335,0.14032924652366968,0.2867316594038981,0.0,0.0,False
MISAR_E15_5_S1,FIXED_BETA_0.00,7205a9cecfbd6267d8f2bcfa2c5d75fc666df3a3e79da3a839d7ca72ba6ba5aa,NOT_APPLICABLE,7,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,4d53dd3942cd4a0f94c7df1fff99ca10f2727f738a49b0257a8478e2a17f2e39,127978.34375,0.08882468633900867,0.30733709594663927,2.1136278938502073,0.1636482516015748,0.298955222462682,0.29500968344981193,0.34221936728860197,0.2999060406741781,0.2989552224626821,0.5912959017049343,0.41434090496241005,0.1636482516015748,0.298955222462682,0.0,0.0,False
MISAR_E15_5_S1,FIXED_BETA_0.00,7205a9cecfbd6267d8f2bcfa2c5d75fc666df3a3e79da3a839d7ca72ba6ba5aa,NOT_APPLICABLE,8,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,2abc75ed5f18cb6ad000b419bc3157e0b12b289e64fb5a8a85fc54edfd51bf03,127458.8984375,0.08932302296490767,0.24371472550025652,2.2121342979371548,0.16298031254498843,0.3196733335557627,0.31560076991432734,0.3583160854026246,0.30599338831997946,0.3196733335557628,0.6438920577784101,0.3726421490243957,0.16298031254498843,0.3196733335557627,0.0,0.0,False
MISAR_E15_5_S1,FIXED_BETA_0.00,7205a9cecfbd6267d8f2bcfa2c5d75fc666df3a3e79da3a839d7ca72ba6ba5aa,NOT_APPLICABLE,9,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,eb6fdd1344fbd5c7b8e9eb9d1099a2ee3e29ae84fdf7e16b60fa30d61d302148,127852.6875,0.09356750055295404,0.23858388917393536,2.386164827272296,0.13584991321819984,0.3105538263973566,0.30652771092419323,0.3320127272897269,0.30237230476004656,0.31055382639735657,0.6662375542618707,0.34180731977835466,0.13584991321819984,0.3105538263973566,0.0,0.0,False
MISAR_E15_5_S1,FIXED_BETA_0.01,ffd5c49d53ecc1cfa79ab543b41ddf0f78258e50781c8d733b9998b802769425,NOT_APPLICABLE,0,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,43de9539c4cffff286bdc5f7a9ce05170a3648e6a8284d00243e56abe51d97d3,126053.1015625,0.09223860142612521,0.0,2.3419489972293377,0.14957472339710592,0.310897273700063,0.3069081792618198,0.3395824877205608,0.3048182604924012,0.310897273700063,0.6811632118049079,0.32907896071159737,0.2021466839622214,0.3561877505161702,-0.05257196056511548,-0.045290476816107206,False
MISAR_E15_5_S1,FIXED_BETA_0.01,ffd5c49d53ecc1cfa79ab543b41ddf0f78258e50781c8d733b9998b802769425,NOT_APPLICABLE,1,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,80f22f38cd130a7f702863a59eb7cafc365de55d7ecee4631cbadb99ada56332,126001.171875,0.08257694261291906,0.19240636223704466,2.104526102542877,0.20139052313014358,0.3540087067237753,0.35029147995825066,0.3723096685337673,0.3509413976348286,0.3540087067237754,0.6513201457622356,0.3617303998967835,0.13330311046840515,0.28444660498955965,0.06808741266173843,0.06956210173421568,True
MISAR_E15_5_S1,FIXED_BETA_0.01,ffd5c49d53ecc1cfa79ab543b41ddf0f78258e50781c8d733b9998b802769425,NOT_APPLICABLE,2,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,4e0e08809e82a900b85c9733d2628b542b49fa5a627806591ff255966e06417a,125765.7265625,0.08893315155563851,0.12365315546434064,2.192629251629114,0.16054816692723384,0.31277867932983344,0.30856378595799155,0.36426440425469475,0.293680033358161,0.31277867932983344,0.6456200515246465,0.3758481961722508,0.16018732271650163,0.3118626649539352,0.0003608442107322085,0.000916014375898222,True
MISAR_E15_5_S1,FIXED_BETA_0.01,ffd5c49d53ecc1cfa79ab543b41ddf0f78258e50781c8d733b9998b802769425,NOT_APPLICABLE,3,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,3fbb2a8977e8efcba5a804adb9ea065d831e24fce45f615e462947083bf00baa,125862.03125,0.0890921446350377,0.1662390969728066,2.203629270195961,0.12111712531557006,0.28783696030029415,0.2837820281814323,0.3135307885956291,0.28568757481440593,0.28783696030029415,0.6485210706643162,0.3630229728992454,0.14859188721752142,0.30204382958746717,-0.02747476190195136,-0.014206869287173018,False
MISAR_E15_5_S1,FIXED_BETA_0.01,ffd5c49d53ecc1cfa79ab543b41ddf0f78258e50781c8d733b9998b802769425,NOT_APPLICABLE,4,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,e902ea92dafaf30648858c87a3be103e5c62c9962a93ce324d98540684115dd3,125870.703125,0.09533164026887889,0.11441765007696258,2.091706369072199,0.15602745965408307,0.30522217202784613,0.301068465943371,0.35375993902102637,0.29204943813716344,0.30522217202784613,0.6441284050245901,0.3618053670856623,0.20234852622058716,0.34531776109156087,-0.04632106656650409,-0.04009558906371474,False
MISAR_E15_5_S1,FIXED_BETA_0.01,ffd5c49d53ecc1cfa79ab543b41ddf0f78258e50781c8d733b9998b802769425,NOT_APPLICABLE,5,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,c79087c5a8397d5cbe6d1649d4481f17626a040e514f7077f19efe70df46e25d,126389.84375,0.08891736644372418,0.2124166239096973,2.0228543300181627,0.1570949747494723,0.307761454286746,0.303850805805491,0.33455160778522314,0.30869899173231563,0.30776145428674606,0.6493641175996023,0.35467580308994007,0.15242487467837176,0.30741461113317475,0.004670100071100525,0.0003468431535712524,True
MISAR_E15_5_S1,FIXED_BETA_0.01,ffd5c49d53ecc1cfa79ab543b41ddf0f78258e50781c8d733b9998b802769425,NOT_APPLICABLE,6,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,02c529d5b7fe1ac87cb3c5821691f640d3cb8426ba657600057f8354d8564817,125975.0390625,0.0934890823778291,0.07798871216008207,2.2902111671864986,0.14404949396846786,0.2967454915609741,0.29263019468889634,0.339109839927719,0.28829962345776067,0.2967454915609741,0.6746328372723623,0.3373991867260789,0.14032924652366968,0.2867316594038981,0.0037202474447981804,0.010013832157075964,True
MISAR_E15_5_S1,FIXED_BETA_0.01,ffd5c49d53ecc1cfa79ab543b41ddf0f78258e50781c8d733b9998b802769425,NOT_APPLICABLE,7,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,179c66d9b6c2cde8507759da42d5c90a8afb8255b0d7fd121e5252cec7137a1f,125948.25,0.08993229052294505,0.22883530015392506,2.108612099662423,0.13964278039193612,0.27938605248941506,0.2751823026687916,0.3351564357606048,0.27208421960382323,0.279386052489415,0.5774198050362688,0.42782175583882065,0.1636482516015748,0.298955222462682,-0.024005471209638696,-0.019569169973266964,False
MISAR_E15_5_S1,FIXED_BETA_0.01,ffd5c49d53ecc1cfa79ab543b41ddf0f78258e50781c8d733b9998b802769425,NOT_APPLICABLE,8,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,714a6c6edbebe8138811de644bf8eccbd0e3e493eb23b7c2be8661ca66f3190d,126473.140625,0.08804393419298179,0.2001026167265264,2.38632520288229,0.14001394952909463,0.2775218088321452,0.27325180557767925,0.3383198969257214,0.26778615943114387,0.2775218088321452,0.5895382539719637,0.4108954591196484,0.16298031254498843,0.3196733335557627,-0.022966363015893804,-0.042151524723617495,False
MISAR_E15_5_S1,FIXED_BETA_0.01,ffd5c49d53ecc1cfa79ab543b41ddf0f78258e50781c8d733b9998b802769425,NOT_APPLICABLE,9,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,601b066547732a47b49ff1b704c31ae9bdc96bab9a9cb2fd507bc56932169b1e,125857.15625,0.08844098140187735,0.1539250897896357,2.008809482678771,0.11975373443517381,0.29659743044667347,0.2925477223369699,0.3175927339536006,0.2915559384232694,0.2965974304466734,0.6501617259046072,0.36333122270547463,0.13584991321819984,0.3105538263973566,-0.01609617878302602,-0.013956395950683154,False
MISAR_E15_5_S1,FIXED_BETA_0.02,44ab86d63fe5aef4b31ad936668e582dc6185ba5026311a539f3c7ac7cb7b403,NOT_APPLICABLE,0,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,b85a4a8b17a0988d6e432b5a103dcfc98ca4b2ad19a15e4aab894216285536c4,124092.9140625,0.08911073300585395,0.0,1.8672425597906113,0.13852553906876883,0.30796614402788186,0.30405748850204606,0.3250762415345649,0.3076622704114567,0.30796614402788186,0.6456320824839753,0.36329464557647334,0.2021466839622214,0.3561877505161702,-0.06362114489345258,-0.04822160648828833,False
