absolute_ari,absolute_nmi,ami,arm,candidate_id,changed_from_initial,cluster_sizes_eval,cluster_sizes_full,config_id,evaluator_label_reads,failure,fmi,gearys_c_macro,homogeneity,k,lane,min_cluster_size_eval,min_cluster_size_full,morans_i_macro,n_evaluated,n_total,neighbor_agreement,partition_sha256,start_id,start_role,status,v_measure,wall_seconds
0.5106176992773801,0.6410455673946299,0.6404340114088755,PERMUTED_RELATION,ROBUSTNESS_0__L02_MIX050__PERMUTED_RELATION,635,"[1027, 2320, 821, 912, 1048, 710, 706, 711, 941]","[1027, 2320, 821, 912, 1048, 710, 706, 711, 941]",L02_MIX050,1,,0.5824524884022069,0.09858199542834147,0.6591469100691459,9,P22_K9,706,706,0.9029002714565068,9196,9196,0.9206713616480005,20cfdc9563caecae50bdd6774427ade99d23e64a6ae6998a55b2e2dfec3bc739,ROBUSTNESS_0,PREREGISTERED_KMEANS_ROBUSTNESS_START,PASS,0.6410455673946299,1.1890290025621653
0.5143416030031234,0.6440149875367474,0.643408496675989,LEARNED_RELATION,ROBUSTNESS_0__L02_MIX050__LEARNED_RELATION,598,"[1041, 2319, 824, 892, 1047, 715, 708, 708, 942]","[1041, 2319, 824, 892, 1047, 715, 708, 708, 942]",L02_MIX050,1,,0.5856446500775027,0.10045431708353722,0.6622065198030168,9,P22_K9,708,708,0.901008156721542,9196,9196,0.9190270840443024,9f8e1edd8e78d6bb1be7a4464698976aa6f242a29a824970e998521b6711e52c,ROBUSTNESS_0,PREREGISTERED_KMEANS_ROBUSTNESS_START,PASS,0.6440149875367474,0.8046015352010727
0.5110431447558779,0.6391867421937667,0.6385711652068337,RELATION_DISABLED,ROBUSTNESS_0__L03_MIX075__RELATION_DISABLED,743,"[1073, 2347, 746, 958, 1047, 709, 701, 691, 924]","[1073, 2347, 746, 958, 1047, 709, 701, 691, 924]",L03_MIX075,1,,0.5830172714763593,0.09128245898944055,0.6563536355120727,9,P22_K9,691,691,0.9104304816718426,9196,9196,0.9268451586883009,8fccaac65284ab59507597b980f8a29a0ce91b14072fc10903b8f67294d78c6e,ROBUSTNESS_0,PREREGISTERED_KMEANS_ROBUSTNESS_START,PASS,0.6391867421937667,0.8037224803119898
0.5058815842535563,0.6346429390129731,0.634020786654762,ZERO_RELATION,ROBUSTNESS_0__L03_MIX075__ZERO_RELATION,503,"[1030, 2304, 846, 868, 1044, 716, 707, 717, 964]","[1030, 2304, 846, 868, 1044, 716, 707, 717, 964]",L03_MIX075,1,,0.57830824189743,0.10974986666983841,0.652882082437241,9,P22_K9,707,707,0.8916367858808384,9196,9196,0.9113020817174945,bf1508bfbb5b8eb5761b08ca7d25801b4ed72dd4381b210f5faee1f4c09e219d,ROBUSTNESS_0,PREREGISTERED_KMEANS_ROBUSTNESS_START,PASS,0.6346429390129731,0.9171569589525461
0.5133633234229401,0.6434435186526622,0.6428361218963602,UNIFORM_MASS_MATCHED,ROBUSTNESS_0__L03_MIX075__UNIFORM_MASS_MATCHED,598,"[1044, 2315, 826, 892, 1047, 715, 706, 712, 939]","[1044, 2315, 826, 892, 1047, 715, 706, 712, 939]",L03_MIX075,1,,0.584787043897776,0.10011036028762273,0.6616909417285001,9,P22_K9,706,706,0.9013827100164986,9196,9196,0.9193373251016039,3680a2936444a7e98b67c6881503b7b98b280fb2502c78a7b1c964e1b4c33050,ROBUSTNESS_0,PREREGISTERED_KMEANS_ROBUSTNESS_START,PASS,0.6434435186526625,0.7783369701355696
0.5083923744981023,0.63871904741427,0.6381034427638834,PERMUTED_RELATION,ROBUSTNESS_0__L03_MIX075__PERMUTED_RELATION,602,"[1031, 2324, 829, 901, 1051, 706, 708, 708, 938]","[1031, 2324, 829, 901, 1051, 706, 708, 708, 938]",L03_MIX075,1,,0.5805658399981336,0.10289388678766707,0.6566664859374975,9,P22_K9,706,706,0.8985891753780199,9196,9196,0.917103589489033,46df96f2555f39ca98d4e2a6103770aa2ff186a84262a9db60d5aa9d53ff9ee5,ROBUSTNESS_0,PREREGISTERED_KMEANS_ROBUSTNESS_START,PASS,0.6387190474142699,1.140573013573885
0.506136102338198,0.6349326135351016,0.6343109477913387,LEARNED_RELATION,ROBUSTNESS_0__L03_MIX075__LEARNED_RELATION,509,"[1029, 2304, 846, 866, 1047, 716, 707, 717, 964]","[1029, 2304, 846, 866, 1047, 716, 707, 717, 964]",L03_MIX075,1,,0.5785278687848231,0.10962657849317038,0.6531733454852686,9,P22_K9,707,707,0.8917445260324222,9196,9196,0.9114261781404152,b8fd0b63bf003468cfc6ce30e91d4a0c8731d22fa1faa58eeae7712dca99cde7,ROBUSTNESS_0,PREREGISTERED_KMEANS_ROBUSTNESS_START,PASS,0.6349326135351016,0.7636897563934326
0.5110431447558779,0.6391867421937667,0.6385711652068337,RELATION_DISABLED,ROBUSTNESS_0__L04_MIX050_POWER2__RELATION_DISABLED,743,"[1073, 2347, 746, 958, 1047, 709, 701, 691, 924]","[1073, 2347, 746, 958, 1047, 709, 701, 691, 924]",L04_MIX050_POWER2,1,,0.5830172714763593,0.09128245898944055,0.6563536355120727,9,P22_K9,691,691,0.9104304816718426,9196,9196,0.9268451586883009,8fccaac65284ab59507597b980f8a29a0ce91b14072fc10903b8f67294d78c6e,ROBUSTNESS_0,PREREGISTERED_KMEANS_ROBUSTNESS_START,PASS,0.6391867421937667,0.8287371210753918
0.5111110396942209,0.6393332828189586,0.6387190095050225,ZERO_RELATION,ROBUSTNESS_0__L04_MIX050_POWER2__ZERO_RELATION,570,"[1043, 2309, 829, 885, 1049, 718, 708, 715, 940]","[1043, 2309, 829, 885, 1049, 718, 708, 715, 940]",L04_MIX050_POWER2,1,,0.5828236378694788,0.103450844093513,0.6575944097474423,9,P22_K9,708,708,0.8979295915270661,9196,9196,0.9164210591629697,d320be8578078c9aeaa73fa3f15fc7357293a34262459dbe5916eabf37c04c4c,ROBUSTNESS_0,PREREGISTERED_KMEANS_ROBUSTNESS_START,PASS,0.6393332828189586,1.0316259358078241
0.5113669334264829,0.6419118476404166,0.6413018336781049,UNIFORM_MASS_MATCHED,ROBUSTNESS_0__L04_MIX050_POWER2__UNIFORM_MASS_MATCHED,625,"[1024, 2317, 823, 906, 1052, 714, 705, 713, 942]","[1024, 2317, 823, 906, 1052, 714, 705, 713, 942]",L04_MIX050_POWER2,1,,0.5830788584237542,0.09851183264484037,0.6601070456267305,9,P22_K9,705,705,0.9029838078694657,9196,9196,0.9207023857537306,0134b162caced77616b76e803bfd621d16263e9fce47f492497bcb5dc567bc5c,ROBUSTNESS_0,PREREGISTERED_KMEANS_ROBUSTNESS_START,PASS,0.6419118476404166,0.7871197480708361
