lane,representation_source,candidate_id,candidate_partition_sha256,ari,nmi,ami,fmi,homogeneity,v_measure,n_total,n_eval,observed_k_full,min_cluster_size_full,cluster_sizes_full,min_cluster_size_eval,cluster_sizes_eval,neighbor_agreement,moran_indicator_macro,geary_indicator_macro,label_access
P22_K9,MOUSE_E15_NOTEBOOK_ANALOG_400__OFFICIAL_AE_ONLY,SPARSE_GRAPH_FEATURE12_SPATIAL50,a4a8c33d27bf851c18cf01c8162782a3a844919e14a747464779b5b5ff910395,0.41652888993819204,0.5597995322956607,0.5590474329661717,0.5018072257767443,0.574098020636633,0.5597995322956606,9196,9196,9,560,560|629|683|852|871|890|976|1668|2067,560,560|629|683|852|871|890|976|1668|2067,0.8822643133878605,0.8568153955419273,0.14446762360918858,independent_evaluator_after_bank_lock
P22_K9,MOUSE_E15_NOTEBOOK_ANALOG_400__OFFICIAL_AE_ONLY,HISTORICAL_CONCAT_KNN_S01,1ce6728b825a0996ab0ff84b45f110f40ff905a2767ff8436e28b74d0b9d931b,0.1346025424075612,0.23897641201107972,0.23765972349875578,0.2659547083842981,0.24217995534862394,0.23897641201107975,9196,9196,9,341,341|488|839|843|979|1008|1023|1104|2571,341,341|488|839|843|979|1008|1023|1104|2571,0.4098687042617305,0.256854178544205,0.743427748651468,independent_evaluator_after_bank_lock
P22_K9,MOUSE_E15_NOTEBOOK_ANALOG_400__OFFICIAL_AE_ONLY,HISTORICAL_CONCAT_KNN_S02,6b242ef6281cd285ab224a1a7e3946b5a5febfec70c8e3e08a48d4dee08114fa,0.20228482668825207,0.32667329453213345,0.3255433845955408,0.31109689356917297,0.340940946465243,0.3266732945321335,9196,9196,9,511,511|858|937|1073|1108|1112|1144|1202|1251,511,511|858|937|1073|1108|1112|1144|1202|1251,0.4384954799827809,0.3804213334362624,0.6195631251668794,independent_evaluator_after_bank_lock
P22_K9,MOUSE_E15_NOTEBOOK_ANALOG_400__OFFICIAL_FULL,COMMON_KMEANS_N20_S0,6dacbb9f2736fbe3f398f3341db4f16cb1e5897e7cc3c34f9ae9ae2e5edae547,0.43054102544642825,0.5685419959414669,0.5677940905750799,0.5157324082268017,0.5757716206654572,0.5685419959414669,9196,9196,9,194,194|692|702|710|814|1101|1128|1708|2147,194,194|692|702|710|814|1101|1128|1708|2147,0.8759685751183814,0.8415859683059563,0.15862988536205075,independent_evaluator_after_bank_lock
P22_K9,MOUSE_E15_NOTEBOOK_ANALOG_400__OFFICIAL_FULL,OFFICIAL_KMEANS_N10_S0,6dacbb9f2736fbe3f398f3341db4f16cb1e5897e7cc3c34f9ae9ae2e5edae547,0.43054102544642825,0.5685419959414669,0.5677940905750799,0.5157324082268017,0.5757716206654572,0.5685419959414669,9196,9196,9,194,194|692|702|710|814|1101|1128|1708|2147,194,194|692|702|710|814|1101|1128|1708|2147,0.8759685751183814,0.8415859683059563,0.15862988536205075,independent_evaluator_after_bank_lock
P22_K9,MOUSE_E15_NOTEBOOK_ANALOG_400__OFFICIAL_FULL,GMM_DIAG_N3_S0,552eeac07a92e264db426dd98efe6bdf621333508670c6b933a38a1f63878d9f,0.424195845289142,0.5504239135573218,0.5496601794242526,0.5074354246344231,0.5675966464232901,0.5504239135573218,9196,9196,9,676,676|699|705|783|945|961|1028|1291|2108,676,676|699|705|783|945|961|1028|1291|2108,0.7874515712440809,0.7505634879485563,0.2511601278721438,independent_evaluator_after_bank_lock
P22_K9,MOUSE_E15_NOTEBOOK_ANALOG_400__OFFICIAL_FULL,GMM_FULL_N3_S0,10cc51c0fdb769eebf3b00290e9a23775d895f0ab2256b6865697d3f2db0b604,0.30962633349308133,0.47164359766114394,0.47073561760224686,0.41107273212972745,0.481165051043766,0.471643597661144,9196,9196,9,326,326|590|804|831|857|884|1155|1706|2043,326,326|590|804|831|857|884|1155|1706|2043,0.6958136030994404,0.6413431426437439,0.3599125326969282,independent_evaluator_after_bank_lock
P22_K9,MOUSE_E15_NOTEBOOK_ANALOG_400__OFFICIAL_FULL,SPARSE_WARD_REGISTERED,8416eaed318a7c405f4691ed45e912b6e8a8a0ad7d9a8d8c86efa35db174ab61,0.41493876727941253,0.5875519109171096,0.5868235786093171,0.507213405419655,0.5847897903155936,0.5875519109171097,9196,9196,9,168,168|406|515|727|865|928|1312|1865|2410,168,168|406|515|727|865|928|1312|1865|2410,0.9525936289281102,0.9266240319896961,0.07435369914095567,independent_evaluator_after_bank_lock
P22_K9,MOUSE_E15_NOTEBOOK_ANALOG_400__OFFICIAL_FULL,SPARSE_GRAPH_FEATURE12_SPATIAL50,7e51c256fe7cb44d791af66d2cfc19fb4a64cd12ac2f9c2dd6548a12dcfa059a,0.47041170311253866,0.6331630983205605,0.6325466872186594,0.5461561923110771,0.6599270616855339,0.6331630983205605,9196,9196,9,650,650|653|909|983|1015|1118|1172|1234|1462,650,650|653|909|983|1015|1118|1172|1234|1462,0.9521631510977184,0.9447732069433408,0.055681771460085,independent_evaluator_after_bank_lock
P22_K9,MOUSE_E15_NOTEBOOK_ANALOG_400__OFFICIAL_FULL,HISTORICAL_CONCAT_KNN_S01,56f030ace8292e76fd4636fd56a7567e2588825ad48773635cccbb2e998e9641,0.4286184735142863,0.5710169764228279,0.5702721848194244,0.5155269656479031,0.5766745346675878,0.5710169764228279,9196,9196,9,486,486|490|525|624|683|1046|1252|1929|2161,486,486|490|525|624|683|1046|1252|1929|2161,0.8844167025398192,0.8319309390902808,0.17086323052782493,independent_evaluator_after_bank_lock
P22_K9,MOUSE_E15_NOTEBOOK_ANALOG_400__OFFICIAL_FULL,HISTORICAL_CONCAT_KNN_S02,8b71e6296dd780a059f7ff6cc0ce149582af15b17c3f0c89b5519969db193312,0.4405438031361192,0.5875704046645982,0.5868550250708602,0.5253265596547357,0.5939450557079611,0.5875704046645982,9196,9196,9,448,448|539|546|554|765|1029|1261|1958|2096,448,448|539|546|554|765|1029|1261|1958|2096,0.9086848902281532,0.880098802051489,0.12306129635092011,independent_evaluator_after_bank_lock
P22_K9,MOUSE_E15_NOTEBOOK_ANALOG_400__OFFICIAL_GRAPH_ONLY,COMMON_KMEANS_N20_S0,7e1a6577b01da3534b037de82944cce876abb922bc43b453cc9eedacf165a656,0.4453776239496849,0.5981264667413898,0.5974237872358232,0.530909840576911,0.6005646318466484,0.5981264667413897,9196,9196,9,205,205|593|621|697|747|990|1149|1860|2334,205,205|593|621|697|747|990|1149|1860|2334,0.9468897976754197,0.9228203606876136,0.07755994921395473,independent_evaluator_after_bank_lock
P22_K9,MOUSE_E15_NOTEBOOK_ANALOG_400__OFFICIAL_GRAPH_ONLY,OFFICIAL_KMEANS_N10_S0,e3e8d4bdc0fda72aa9ff8bfee48581b742033d64f8381c3155b082ef339cb915,0.44549985561217187,0.5984281558363179,0.5977260353453339,0.5309982625252451,0.600893924558279,0.5984281558363179,9196,9196,9,205,205|593|621|697|748|990|1150|1859|2333,205,205|593|621|697|748|990|1150|1859|2333,0.9468897976754197,0.9227838196618543,0.07758553718109117,independent_evaluator_after_bank_lock
P22_K9,MOUSE_E15_NOTEBOOK_ANALOG_400__OFFICIAL_GRAPH_ONLY,GMM_DIAG_N3_S0,ce56e5dab632e142517cdcfd5327c0b962b8005b9e42e12217016df6d28015ff,0.45792033919544856,0.6118831206717332,0.6112195403327495,0.537624121834701,0.6270531487910677,0.6118831206717331,9196,9196,9,582,582|683|693|801|809|885|1016|1499|2228,582,582|683|693|801|809|885|1016|1499|2228,0.9359664227292295,0.9205295196192426,0.08048148811357525,independent_evaluator_after_bank_lock
P22_K9,MOUSE_E15_NOTEBOOK_ANALOG_400__OFFICIAL_GRAPH_ONLY,GMM_FULL_N3_S0,e1e036a2fb1b24a2b087ac7aaa6988a9e4a863a061fdc7606445c19a68dc70ec,0.4482795341934414,0.6017631032605388,0.6010799768528363,0.5293520125861031,0.6149827499044205,0.6017631032605388,9196,9196,9,328,328|670|696|803|984|995|1086|1522|2112,328,328|670|696|803|984|995|1086|1522|2112,0.94635170038743,0.929363912848253,0.07102070615170952,independent_evaluator_after_bank_lock
P22_K9,MOUSE_E15_NOTEBOOK_ANALOG_400__OFFICIAL_GRAPH_ONLY,SPARSE_WARD_REGISTERED,3d380499def86f4f2b4508f53d6acde277734c43471a5b35085359de23baa091,0.3477691724714802,0.5337180190910252,0.5328746204100225,0.4514935633103568,0.5230800930404306,0.5337180190910251,9196,9196,9,45,45|129|504|696|1106|1124|1626|1799|2167,45,45|129|504|696|1106|1124|1626|1799|2167,0.95937365475678,0.9200744539044755,0.07822180696767657,independent_evaluator_after_bank_lock
P22_K9,MOUSE_E15_NOTEBOOK_ANALOG_400__OFFICIAL_GRAPH_ONLY,SPARSE_GRAPH_FEATURE12_SPATIAL50,6cbb9319ab0ed17c27b70009cb8be5b2683f390ff87bf30bf824bc4db7aec96b,0.2815871694542302,0.47921469030632324,0.47834198194723465,0.3804376356236655,0.5007857143344255,0.4792146903063233,9196,9196,9,736,736|760|760|1062|1137|1137|1150|1177|1277,736,736|760|760|1062|1137|1137|1150|1177|1277,0.9731489453293155,0.9706727739893812,0.029965860831211746,independent_evaluator_after_bank_lock
P22_K9,MOUSE_E15_NOTEBOOK_ANALOG_400__OFFICIAL_GRAPH_ONLY,HISTORICAL_CONCAT_KNN_S01,2618e517dfa1383eb29ab2d2f878fc22564ce4812d6fba84c915ffce252a7fe0,0.3335816815994243,0.4955507369111444,0.49470688231872595,0.42583859587101786,0.5187227885410198,0.4955507369111443,9196,9196,9,822,822|867|904|933|951|1043|1093|1268|1315,822,822|867|904|933|951|1043|1093|1268|1315,0.9704046491605682,0.9671773033657437,0.03318309216759039,independent_evaluator_after_bank_lock
P22_K9,MOUSE_E15_NOTEBOOK_ANALOG_400__OFFICIAL_GRAPH_ONLY,HISTORICAL_CONCAT_KNN_S02,0a451ae77942a9b69e466c3471f03fa71657b0ca9f8a1fba4d6a415656370a77,0.4325776253771411,0.5730946921252357,0.5723819586017099,0.5127984517896819,0.6010372352531124,0.5730946921252357,9196,9196,9,886,886|909|930|957|1038|1082|1109|1114|1171,886,886|909|930|957|1038|1082|1109|1114|1171,0.9669608265174343,0.9623948498469979,0.03750868590569634,independent_evaluator_after_bank_lock
P22_K9,NIGHT21B_SPARSE_PORT_STABLE700,COMMON_KMEANS_N20_S0,4ed6ee6ac989bd77194b0847582780731d0401f40d06350b1026438e7fc34889,0.3398743560861741,0.47285780731942817,0.47189625276963326,0.4497051817476591,0.4592301669370505,0.4728578073194281,9196,9196,9,47,47|153|522|596|977|1007|1268|2205|2421,47,47|153|522|596|977|1007|1268|2205|2421,0.7137860525182953,0.6643785713255206,0.333698757320073,independent_evaluator_after_bank_lock
P22_K9,NIGHT21B_SPARSE_PORT_STABLE700,OFFICIAL_KMEANS_N10_S0,d1a36ee6425ece5866488e38d82775ebeadb5d7fbeca371f9646c81417d0c253,0.35033263872404746,0.48372249848953436,0.482779440866917,0.4585502953935904,0.4692684347522216,0.48372249848953436,9196,9196,9,47,47|149|373|845|965|966|1221|2209|2421,47,47|149|373|845|965|966|1221|2209|2421,0.7137322427894963,0.6601096027823723,0.3378706739338854,independent_evaluator_after_bank_lock
P22_K9,NIGHT21B_SPARSE_PORT_STABLE700,GMM_DIAG_N3_S0,93d963b660fac9d057fbd81476f52883528fc1e89bea246ab206dd9622a2b17f,0.33188698963678426,0.4426271338772138,0.44166601071906725,0.4298343338038683,0.45070866793095105,0.4426271338772138,9196,9196,9,173,173|657|721|939|991|1133|1157|1318|2107,173,173|657|721|939|991|1133|1157|1318|2107,0.6039603960396039,0.5356727891381459,0.4638180814056026,independent_evaluator_after_bank_lock
P22_K9,NIGHT21B_SPARSE_PORT_STABLE700,GMM_FULL_N3_S0,9ddd28b84a150ee7087d2fdb9cb1f2e7e2722cc3a0b73c8bd0033f877b9b16d5,0.1830819653671401,0.3167057872951915,0.3155276230903797,0.30248913806017186,0.3221847798836558,0.31670578729519144,9196,9196,9,310,310|396|556|831|1003|1286|1534|1603|1677,310,310|396|556|831|1003|1286|1534|1603|1677,0.42165303486870426,0.32752958233804996,0.6723502789574967,independent_evaluator_after_bank_lock
P22_K9,NIGHT21B_SPARSE_PORT_STABLE700,SPARSE_WARD_REGISTERED,121a49e08e6fbaa251780baeefbe83d44ac6ffdd883fb2701d661fa4fc7f6055,0.42424727436246784,0.5741982174094832,0.573423778027053,0.5182223698887567,0.559695171117707,0.5741982174094831,9196,9196,9,46,46|127|499|713|917|1051|1600|1847|2396,46,46|127|499|713|917|1051|1600|1847|2396,0.9348364184244511,0.8969631222106247,0.10235143968009212,independent_evaluator_after_bank_lock
P22_K9,NIGHT21B_SPARSE_PORT_STABLE700,SPARSE_GRAPH_FEATURE12_SPATIAL50,f0122063024aca4e98219e7434aed286aa050496c4152861a00fe55289fd99ba,0.45831202601666354,0.6106040594932257,0.609938073703666,0.5380128266190285,0.6255410651839138,0.6106040594932257,9196,9196,9,611,611|659|708|718|847|930|958|1551|2214,611,611|659|708|718|847|930|958|1551|2214,0.9319845027981059,0.9150755094135528,0.08623048928830707,independent_evaluator_after_bank_lock
P22_K9,NIGHT21B_SPARSE_PORT_STABLE700,HISTORICAL_CONCAT_KNN_S01,7ce08b0f43a3c6dde6802385ecff337a50cc45016b359feb91c52f0a69b6ebd9,0.3181781585593418,0.4081491828965506,0.40711539128391466,0.42312132802311997,0.4098907362761354,0.4081491828965506,9196,9196,9,403,403|430|489|520|879|900|1609|1775|2191,403,403|430|489|520|879|900|1609|1775|2191,0.589270340077486,0.48756609436492215,0.5115019936523437,independent_evaluator_after_bank_lock
P22_K9,NIGHT21B_SPARSE_PORT_STABLE700,HISTORICAL_CONCAT_KNN_S02,e205898a881d642b09e0fa8a4acf98c9e0098d8b1109d736cd9a7a4e2f0ce584,0.35179786664001395,0.4732192502258859,0.4722875147139036,0.4555023211017013,0.4696151845752317,0.47321925022588596,9196,9196,9,312,312|464|469|482|610|905|1727|1892|2335,312,312|464|469|482|610|905|1727|1892|2335,0.6905940594059405,0.6174041799807543,0.381568209589608,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL,COMMON_KMEANS_N20_S0,98f9e8283f02ee54d6a52636c0c6b782dce06ec83ea4044f5e1d5ce0a32108bc,0.3831638649579655,0.5323730346501271,0.5315497815000911,0.4793200305631786,0.5313722502845658,0.5323730346501271,9196,9196,9,170,170|545|571|616|620|1065|1608|1709|2292,170,170|545|571|616|620|1065|1608|1709|2292,0.8395393887214808,0.8102651934619753,0.1888884490206233,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL,OFFICIAL_KMEANS_N10_S0,7e7adfd0ce7de2ea53d001c85907efbb391512e24623a9d7e09a2a2ebd449993,0.40383697988371464,0.5611514375207839,0.5603549937563157,0.501108394166102,0.547539765468258,0.5611514375207839,9196,9196,9,46,46|170|591|642|692|1152|1604|2041|2258,46,46|170|591|642|692|1152|1604|2041|2258,0.8726861816616445,0.8344118450789628,0.16433398896328835,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL,GMM_DIAG_N3_S0,e66c2bb9dd964dda491adb0e01149f3a9ab4e56e225ca38f817f69d0e8dfecdf,0.4001131178210026,0.5256555729294268,0.5248348488449929,0.48981831885253346,0.5327872540172327,0.5256555729294268,9196,9196,9,343,343|482|590|613|1025|1026|1453|1528|2136,343,343|482|590|613|1025|1026|1453|1528|2136,0.7726000860955661,0.74690363259508,0.2536627491184104,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL,GMM_FULL_N3_S0,179058798730afc36a1535daa25d41d98e081e832ee1b3be7c5cc1ce9b3befb6,0.3220051351366144,0.4911423298957463,0.4902754529072245,0.4193355816121627,0.5052261440312846,0.4911423298957463,9196,9196,9,391,391|666|780|849|1000|1007|1058|1599|1846,391,391|666|780|849|1000|1007|1058|1599|1846,0.6750968575118381,0.6427838032803395,0.35766195339920503,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL,SPARSE_WARD_REGISTERED,bcec8a5d3aae9d466d730a53930d171a02e3cb9d7b6d06a62f2b3942bc6c35a1,0.4333905009500281,0.6062746248042586,0.6055686052491551,0.5272198749318123,0.5952602573183081,0.6062746248042586,9196,9196,9,119,119|412|487|554|706|948|1532|1747|2691,119,119|412|487|554|706|948|1532|1747|2691,0.9591046061127851,0.9314791542220645,0.0685627364484466,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL,SPARSE_GRAPH_FEATURE12_SPATIAL50,86d65751e34a998cf842b9ec6f8b2c073befc916f751e520e34bb634afa972ef,0.4572032531754779,0.6136681275817385,0.6130013171281634,0.5383989544066237,0.6232983129311415,0.6136681275817385,9196,9196,9,443,443|507|551|699|889|1029|1246|1612|2220,443,443|507|551|699|889|1029|1246|1612|2220,0.9504950495049505,0.9385560198610795,0.06438620226739396,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL,HISTORICAL_CONCAT_KNN_S01,aac9d898f06a01c7b1b188bf1f88e97d2d76cb58121f40e47cd6be04039f0f6f,0.36471365816828466,0.5275272916739323,0.5266619918561173,0.4814335171510967,0.5065510546480608,0.5275272916739323,9196,9196,9,196,196|381|410|509|555|656|1113|2295|3081,196,196|381|410|509|555|656|1113|2295|3081,0.850624192854068,0.7033428906878196,0.2991493674257541,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL,HISTORICAL_CONCAT_KNN_S02,c067fcb691746479c772ee193926d1acdbb3232f35f12dd228b7951c2974da9f,0.46154494039087346,0.5930918382346891,0.5923776338383278,0.545898378535303,0.5929070331311732,0.5930918382346891,9196,9196,9,322,322|440|528|554|685|1170|1238|1896|2363,322,322|440|528|554|685|1170|1238|1896|2363,0.8790895393887215,0.8271921551007625,0.17554089316074967,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL__S1,COMMON_KMEANS_N20_S0,87236def5ce6c58eba0a215d5921a8d57151e9842bc121448493eaf4b42051a0,0.4326259468653201,0.5652608477573491,0.5645042956605018,0.5180229441458473,0.570541906827198,0.5652608477573491,9196,9196,9,170,170|603|630|651|913|1220|1233|1588|2188,170,170|603|630|651|913|1220|1233|1588|2188,0.8405617735686612,0.8045355489996308,0.19515199328996988,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL__S1,OFFICIAL_KMEANS_N10_S0,0b9b149d6ee4f0cff53871863ea01b21c0e42f087fe5f110b161b01704525243,0.4285750632141852,0.5607476635318887,0.5599829262261511,0.5146684038959823,0.565745967412391,0.5607476635318887,9196,9196,9,171,171|556|651|656|926|1221|1231|1593|2191,171,171|556|651|656|926|1221|1231|1593|2191,0.8431446405510116,0.8093991882673078,0.19029658065780647,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL__S1,GMM_DIAG_N3_S0,eb905360f7a7ae35cc79b3d734206e93085a2fc76d3457e6d74c52ab4a7060a3,0.37779268082541617,0.5100038508803946,0.50915120772027,0.4716032673082112,0.5144771329117707,0.5100038508803946,9196,9196,9,220,220|485|610|623|963|1167|1289|1747|2092,220,220|485|610|623|963|1167|1289|1747|2092,0.7496771416272062,0.7205722136793603,0.27924942935303515,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL__S1,GMM_FULL_N3_S0,451e56c2670355815fad074a6b6f570cae45c02e4decedef9b0b56a38e36aa31,0.3271493660200335,0.4903930267793519,0.4895218725693887,0.42479356433692517,0.5027702005628145,0.49039302677935187,9196,9196,9,379,379|675|759|855|881|995|1025|1660|1967,379,379|675|759|855|881|995|1025|1660|1967,0.6893026259147654,0.6482002536070823,0.3524283511844834,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL__S1,SPARSE_WARD_REGISTERED,0f9f5a270f3de43c6cb1da91ff58bd76b1ca4110ed8e28c43e0d10dfd7166ac9,0.44641520010588215,0.6079359016666763,0.6072437835809511,0.5341368915369002,0.6046903192838353,0.6079359016666762,9196,9196,9,267,267|357|409|691|818|1008|1307|1988|2351,267,267|357|409|691|818|1008|1307|1988|2351,0.9560374515712441,0.933429853625116,0.06724581762312193,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL__S1,SPARSE_GRAPH_FEATURE12_SPATIAL50,30e1015febab807a9463d83aaf1fa3df6713d0e9f4300809be24003e2fb01873,0.4516760964083861,0.6133048156894125,0.6126343749757714,0.5347444923996215,0.6202113655678163,0.6133048156894125,9196,9196,9,439,439|543|605|613|649|1000|1327|1844|2176,439,439|543|605|613|649|1000|1327|1844|2176,0.9504412397761516,0.9376114912121801,0.06437903880518454,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL__S1,HISTORICAL_CONCAT_KNN_S01,b5747af94bd3e18b2ccbaac14294b9fc7ef741e670dcd5244ae61df4506555be,0.35808403217663776,0.5253094390229409,0.524442294086201,0.4735436900390017,0.5057626406087238,0.5253094390229409,9196,9196,9,187,187|436|438|460|490|613|1360|2315|2897,187,187|436|438|460|490|613|1360|2315|2897,0.8507856220404649,0.7268707339123558,0.2766116812686291,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL__S1,HISTORICAL_CONCAT_KNN_S02,d655d8fc9238cc2d5262bb9e7c5c39368efbb715278c77a05ecd5fd57838312e,0.42530136774433686,0.5726340151688187,0.571879669495041,0.5177041680574312,0.5692392988360273,0.5726340151688188,9196,9196,9,365,365|451|464|551|682|918|1179|2244|2342,365,365|451|464|551|682|918|1179|2244|2342,0.8644532931554025,0.8196533954491255,0.1837720632565952,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL__S2,COMMON_KMEANS_N20_S0,76152c4a127e91e31ba5216e4197ec21f0d85ff317b6860bc074e009981c276b,0.3679041590369496,0.5233382356079874,0.5224650364762619,0.4758966691004331,0.5058214803849802,0.5233382356079873,9196,9196,9,50,50|169|601|620|623|918|1631|1845|2739,50,50|169|601|620|623|918|1631|1845|2739,0.8543370641411967,0.8114331375660269,0.18717214259534048,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL__S2,OFFICIAL_KMEANS_N10_S0,1cf2230845de58f36f99c015063caf816177b6a58788ba60747db19eecc7c740,0.3678801202131955,0.5234051884420998,0.5225323430253087,0.4757796195523701,0.5060072301858509,0.5234051884420999,9196,9196,9,50,50|170|601|620|626|916|1675|1799|2739,50,50|170|601|620|626|916|1675|1799|2739,0.8532070598364184,0.8111155447410678,0.18743575310681454,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL__S2,GMM_DIAG_N3_S0,66fc1974734fee104651ed9cc90ddb1371f945617268d05692e2f2d1c7d0a04c,0.3745151138084676,0.5091541228841922,0.5082977090991033,0.47008905631218323,0.5120590886030363,0.5091541228841922,9196,9196,9,278,278|466|553|553|883|1154|1409|1651|2249,278,278|466|553|553|883|1154|1409|1651|2249,0.7703938872148084,0.7435309393463931,0.25750149292214036,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL__S2,GMM_FULL_N3_S0,c1aaf12ee649cd3e0ceb642a507009f3bcd33782ddd0401da9aa4abda840a6cb,0.3408312546742363,0.5057331644024236,0.5048867987000679,0.43698943453434536,0.5176530027873514,0.5057331644024237,9196,9196,9,374,374|660|772|785|804|998|1207|1536|2060,374,374|660|772|785|804|998|1207|1536|2060,0.7036698235040896,0.6633137417277584,0.3368939341790798,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL__S2,SPARSE_WARD_REGISTERED,a0b7c486ee6e9bf29c2ba39620b25e27269bf831f3abb59c595525c3967461cb,0.39650265577029825,0.572516074259398,0.5717245250000325,0.5012572290067029,0.5485322528224958,0.572516074259398,9196,9196,9,41,41|138|400|635|685|762|2031|2202|2302,41,41|138|400|635|685|762|2031|2202|2302,0.9553917348256564,0.9136421185440692,0.08573397951849583,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL__S2,SPARSE_GRAPH_FEATURE12_SPATIAL50,b436960ea0de69791bb0cabb1654e9cbb3811e7f1a410a45c59d6204c92e3355,0.4635081953273016,0.6186614988030692,0.6180023096414654,0.5441729569074645,0.6274451458329995,0.618661498803069,9196,9196,9,443,443|488|585|648|899|1025|1206|1632|2270,443,443|488|585|648|899|1025|1206|1632|2270,0.9509255273353422,0.9386304192193431,0.06433122090621249,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL__S2,HISTORICAL_CONCAT_KNN_S01,c500359006e8bc2e1bf0f45433e9778abe16c32c1e820ff10d42f56d1aadedb4,0.4280318763464647,0.5586257373690416,0.5578496247437609,0.518192773673174,0.5574158052266985,0.5586257373690418,9196,9196,9,379,379|410|509|518|633|1109|1306|2042|2290,379,379|410|509|518|633|1109|1306|2042|2290,0.8332436504520018,0.7659527258875861,0.23710631264414087,independent_evaluator_after_bank_lock
P22_K9,OFFICIAL_CONFIG_DEFAULT_700__OFFICIAL_FULL__S2,HISTORICAL_CONCAT_KNN_S02,cde8d2f3b3f3852e3c21cfa7b6649634524f6eb11b6b5b5540a86fe684c5a632,0.3897370538730611,0.5564046591530032,0.5556183754561331,0.48983638690867043,0.5507690683303598,0.5564046591530031,9196,9196,9,432,432|468|491|528|532|814|1173|2334|2424,432,432|468|491|528|532|814|1173|2334|2424,0.8738699956952217,0.8298270842701184,0.17394350892759392,independent_evaluator_after_bank_lock
P22_K9,RETAINED_CARRIER,COMMON_KMEANS_N20_S0,4d03da02d9111fb53b9b56e94ba45dfc242668ed45c8f6e0c0e313c4ce49b062,0.4710883039953578,0.600489060931043,0.5998100414330684,0.5481018094241809,0.6188913913094388,0.600489060931043,9196,9196,9,707,707|726|767|836|919|968|969|1059|2245,707,707|726|767|836|919|968|969|1059|2245,0.866820921222557,0.8384937895370119,0.16251587095623268,independent_evaluator_after_bank_lock
P22_K9,RETAINED_CARRIER,OFFICIAL_KMEANS_N10_S0,4d03da02d9111fb53b9b56e94ba45dfc242668ed45c8f6e0c0e313c4ce49b062,0.4710883039953578,0.600489060931043,0.5998100414330684,0.5481018094241809,0.6188913913094388,0.600489060931043,9196,9196,9,707,707|726|767|836|919|968|969|1059|2245,707,707|726|767|836|919|968|969|1059|2245,0.866820921222557,0.8384937895370119,0.16251587095623268,independent_evaluator_after_bank_lock
P22_K9,RETAINED_CARRIER,GMM_DIAG_N3_S0,b0305ada7ca1c90be679d14f5c1ecaef013e4fad0f6d615454c1e3bfa3667096,0.39697747018121166,0.586052757723481,0.5853543295296753,0.4824485859785678,0.6084025595058147,0.586052757723481,9196,9196,9,651,651|663|791|797|885|1194|1257|1472|1486,651,651|663|791|797|885|1194|1257|1472|1486,0.8621394748170469,0.8443237712857149,0.1562538577508102,independent_evaluator_after_bank_lock
