mode,partition_sha256,absolute_ari,absolute_nmi,ami,fmi,morans_i,gearys_c,dataset,lane,candidate_id,mechanism_family,config_sha256,training_seed,endpoint_seed,head,k,total_observations,evaluated_observations,delta_ari_vs_retained,delta_nmi_vs_retained,status,wall_seconds,peak_gpu_mib,peak_rss_mib,experiment_phase
SAPR_RESIDUAL_DISABLED,a532e05f3fe94b0e2bfcfe5e2a5bc808e25795d2db862c3b9a1505ed27e92cfe,0.4678875013474259,0.6162530946121122,0.6155937702856156,0.5468976820689178,0.9071571032802188,0.092814091598146,P22,P22,S40_COMBINED_MINIMAL,COMBINED,b40dc6cb19b4c905f1d45cb7f180ddc8b4bb4c4d10b8ee85be948c85abeb09bc,0,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.0571339296543366,0.0098351851171315,PASS,1.295735051855445,83.58642578125,941.5859375,SCREEN
RETAINED_TEACHER,f0e5245b581ecebb6fc50707f93ea024df435dab939a0688bf5d960bc44e2aca,0.3514171699802645,0.5366722568151729,0.534236822998133,0.4758400027867638,0.9214136163000596,0.0784680222496969,MISAR_E15_5_S1,MISAR_E15_5_S1,S40_COMBINED_MINIMAL,COMBINED,b40dc6cb19b4c905f1d45cb7f180ddc8b4bb4c4d10b8ee85be948c85abeb09bc,0,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.0,0.0,PASS,1.270898776128888,30.62744140625,941.5859375,SCREEN
SAPR_FULL,34227d460f016c643317580a08cc83933bc90e93038d723720caaba94f46aa14,0.4522438296924089,0.5907558104933424,0.5885710428371637,0.561461452548319,0.909308909225497,0.0905524372955647,MISAR_E15_5_S1,MISAR_E15_5_S1,S40_COMBINED_MINIMAL,COMBINED,b40dc6cb19b4c905f1d45cb7f180ddc8b4bb4c4d10b8ee85be948c85abeb09bc,0,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.1008266597121443,0.0540835536781694,PASS,1.270898776128888,30.62744140625,941.5859375,SCREEN
SAPR_RESIDUAL_DISABLED,826ae345c5b6050741dcbff47ae9333072b9c78b32fee40996ebdf1b014142e1,0.39386773069137,0.551667987882526,0.5491979333886232,0.5171316845929591,0.8951178488757957,0.1038750099349975,MISAR_E15_5_S1,MISAR_E15_5_S1,S40_COMBINED_MINIMAL,COMBINED,b40dc6cb19b4c905f1d45cb7f180ddc8b4bb4c4d10b8ee85be948c85abeb09bc,0,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.0424505607111054,0.014995731067353,PASS,1.270898776128888,30.62744140625,941.5859375,SCREEN
RETAINED_TEACHER,2d2dd19e9e9bb20cc27f7029d5b14bcb154c0738e8d5bcda56355c7eb1ea1553,0.3561334252217696,0.5778900366307157,0.574222982664307,0.4774940691101633,0.8696600857674022,0.1306894984666931,MISAR_E15_5_S1,MISAR_E15_5_S1_K12,S40_COMBINED_MINIMAL,COMBINED,b40dc6cb19b4c905f1d45cb7f180ddc8b4bb4c4d10b8ee85be948c85abeb09bc,0,1,GMM_TIED+REFINE_T0.50_S2,12,1949,1949,0.0,0.0,PASS,1.26022913120687,30.74267578125,941.5859375,SCREEN
SAPR_FULL,75e9283359adc458081547a669732b8eed59bb52c9f600922282cd0243eef8b2,0.3388367817021092,0.5790065984118669,0.5753947780120751,0.4629103167360928,0.8712938101449897,0.1290268154626702,MISAR_E15_5_S1,MISAR_E15_5_S1_K12,S40_COMBINED_MINIMAL,COMBINED,b40dc6cb19b4c905f1d45cb7f180ddc8b4bb4c4d10b8ee85be948c85abeb09bc,0,1,GMM_TIED+REFINE_T0.50_S2,12,1949,1949,-0.0172966435196604,0.0011165617811511,PASS,1.26022913120687,30.74267578125,941.5859375,SCREEN
SAPR_RESIDUAL_DISABLED,827fff5c970e8758cd1890f627344be92ce454310d3f0a46b3821ffc63f6d956,0.3523854897563885,0.5853213855424385,0.5817922476434559,0.4765561676912611,0.8782010597461833,0.1220147448112589,MISAR_E15_5_S1,MISAR_E15_5_S1_K12,S40_COMBINED_MINIMAL,COMBINED,b40dc6cb19b4c905f1d45cb7f180ddc8b4bb4c4d10b8ee85be948c85abeb09bc,0,1,GMM_TIED+REFINE_T0.50_S2,12,1949,1949,-0.0037479354653811,0.0074313489117228,PASS,1.26022913120687,30.74267578125,941.5859375,SCREEN
RETAINED_TEACHER,778247f76e4d3e1a47fee244da2297fa1b48dcd34db7ff29a9bd5960b8065aa7,0.2389411529541879,0.3928634402768866,0.3889277017461162,0.3845863966718307,0.5687759284703141,0.4327094670922682,A1,A1,S41_COMBINED_BALANCED,COMBINED,fc0dea8b115655c493904f83fb46b0c725bebf94a56f400b0451850bf7084ee5,0,0,GMM_TIED+REFINE_T0.90_S1,10,3484,3484,0.0,0.0,PASS,1.4390368945896626,41.298828125,941.5859375,SCREEN
SAPR_FULL,49c032ca6c42aa28fca9b7770f74e3054d8d96caa3c7d29271de755733e3d3e0,0.2410766063900185,0.4011212959844641,0.3973132974276001,0.3812787465147946,0.5086141695047808,0.4914093759234463,A1,A1,S41_COMBINED_BALANCED,COMBINED,fc0dea8b115655c493904f83fb46b0c725bebf94a56f400b0451850bf7084ee5,0,0,GMM_TIED+REFINE_T0.90_S1,10,3484,3484,0.0021354534358306,0.0082578557075774,PASS,1.4390368945896626,41.298828125,941.5859375,SCREEN
SAPR_RESIDUAL_DISABLED,5dd99ea34444fb311441180b95446a2d30f035ce191ffe21c9113d7520e8cb13,0.2353969000351046,0.3953502441307028,0.3914814228135865,0.3773376183758323,0.5186552498731654,0.4806803510219183,A1,A1,S41_COMBINED_BALANCED,COMBINED,fc0dea8b115655c493904f83fb46b0c725bebf94a56f400b0451850bf7084ee5,0,0,GMM_TIED+REFINE_T0.90_S1,10,3484,3484,-0.0035442529190833,0.0024868038538162,PASS,1.4390368945896626,41.298828125,941.5859375,SCREEN
RETAINED_TEACHER,fbf21dccbcc67855181353238b59953ff541b726bf30071dc89554854273d1a9,0.1607414481055021,0.2909157780169758,0.2902764283261132,0.4628878767302947,0.6797173099658796,0.3200961126889805,tonsil_s1,tonsil_s1,S41_COMBINED_BALANCED,COMBINED,fc0dea8b115655c493904f83fb46b0c725bebf94a56f400b0451850bf7084ee5,0,0,GMM_TIED,4,4326,4326,0.0,0.0,PASS,1.6136737652122974,46.55224609375,941.5859375,SCREEN
SAPR_FULL,c08b7fc556b827a2b737642e3229f358025b0f6b0d28d0690a4e2acbf4ce3082,0.1614859817723998,0.284369587218803,0.2837148677183993,0.4676285159890994,0.6873820036181003,0.3118005710175255,tonsil_s1,tonsil_s1,S41_COMBINED_BALANCED,COMBINED,fc0dea8b115655c493904f83fb46b0c725bebf94a56f400b0451850bf7084ee5,0,0,GMM_TIED,4,4326,4326,0.0007445336668977,-0.0065461907981727,PASS,1.6136737652122974,46.55224609375,941.5859375,SCREEN
SAPR_RESIDUAL_DISABLED,54d5135b8729f432d9b26cac1a41a688ca613c5bc694ed1d900202a2c60c3d7b,0.1369592768412722,0.2636470738492124,0.2630051693394997,0.4329699605862701,0.66033852132445,0.3398863050952277,tonsil_s1,tonsil_s1,S41_COMBINED_BALANCED,COMBINED,fc0dea8b115655c493904f83fb46b0c725bebf94a56f400b0451850bf7084ee5,0,0,GMM_TIED,4,4326,4326,-0.0237821712642298,-0.0272687041677633,PASS,1.6136737652122974,46.55224609375,941.5859375,SCREEN
RETAINED_TEACHER,ae3066fa154362eec0efeccedfa2790637233655c49a0018b29c865077fe4667,0.4107535716930893,0.6064179094949806,0.6057539990652927,0.4944280545021607,0.8997778442278445,0.1001896341368456,P22,P22,S41_COMBINED_BALANCED,COMBINED,fc0dea8b115655c493904f83fb46b0c725bebf94a56f400b0451850bf7084ee5,0,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.0,0.0,PASS,1.4776187725365162,83.58642578125,943.9296875,SCREEN
SAPR_FULL,efd2a646680cf8a1095d963c5d1ad1984278a571f6d7218703d634a8bbeb4fee,0.4796056885247627,0.6250325091296216,0.6243872744463932,0.5571898194797665,0.9094937109026636,0.0906678771974603,P22,P22,S41_COMBINED_BALANCED,COMBINED,fc0dea8b115655c493904f83fb46b0c725bebf94a56f400b0451850bf7084ee5,0,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.0688521168316734,0.0186145996346409,PASS,1.4776187725365162,83.58642578125,943.9296875,SCREEN
SAPR_RESIDUAL_DISABLED,e1bd0622a3f017c15c57d687f1e2e693ebf34d8d233f4bdc79fa698134494809,0.4773354336340478,0.6225014884365081,0.6218537660155228,0.5549257256980702,0.9008955804370442,0.0990982205133274,P22,P22,S41_COMBINED_BALANCED,COMBINED,fc0dea8b115655c493904f83fb46b0c725bebf94a56f400b0451850bf7084ee5,0,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.0665818619409585,0.0160835789415274,PASS,1.4776187725365162,83.58642578125,943.9296875,SCREEN
RETAINED_TEACHER,f0e5245b581ecebb6fc50707f93ea024df435dab939a0688bf5d960bc44e2aca,0.3514171699802645,0.5366722568151729,0.534236822998133,0.4758400027867638,0.9214136163000596,0.0784680222496969,MISAR_E15_5_S1,MISAR_E15_5_S1,S41_COMBINED_BALANCED,COMBINED,fc0dea8b115655c493904f83fb46b0c725bebf94a56f400b0451850bf7084ee5,0,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.0,0.0,PASS,1.4308925904333591,30.62744140625,943.9296875,SCREEN
SAPR_FULL,b678461ed84c78d0e9e78d15ddedf43039447e6ea3c0bf48676605353c9776b5,0.4654313467918443,0.6136609369692585,0.6115979565591299,0.5721824374457828,0.9164222287091182,0.0834667966464183,MISAR_E15_5_S1,MISAR_E15_5_S1,S41_COMBINED_BALANCED,COMBINED,fc0dea8b115655c493904f83fb46b0c725bebf94a56f400b0451850bf7084ee5,0,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.1140141768115797,0.0769886801540855,PASS,1.4308925904333591,30.62744140625,943.9296875,SCREEN
SAPR_RESIDUAL_DISABLED,80be83c8b3a0db0fc907e5a1cd5c70c907e2719b0912433d325b78eb17ec738b,0.4035629942516488,0.565558793115642,0.5631693035993898,0.5258850112094383,0.9122093633909394,0.0873181986855045,MISAR_E15_5_S1,MISAR_E15_5_S1,S41_COMBINED_BALANCED,COMBINED,fc0dea8b115655c493904f83fb46b0c725bebf94a56f400b0451850bf7084ee5,0,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.0521458242713842,0.028886536300469,PASS,1.4308925904333591,30.62744140625,943.9296875,SCREEN
RETAINED_TEACHER,2d2dd19e9e9bb20cc27f7029d5b14bcb154c0738e8d5bcda56355c7eb1ea1553,0.3561334252217696,0.5778900366307157,0.574222982664307,0.4774940691101633,0.8696600857674022,0.1306894984666931,MISAR_E15_5_S1,MISAR_E15_5_S1_K12,S41_COMBINED_BALANCED,COMBINED,fc0dea8b115655c493904f83fb46b0c725bebf94a56f400b0451850bf7084ee5,0,1,GMM_TIED+REFINE_T0.50_S2,12,1949,1949,0.0,0.0,PASS,1.439090134575963,30.74267578125,943.9296875,SCREEN
SAPR_FULL,28c40cbc8f2d80755d17f79d217126948abe0174548f35bab644373f4c4f3b5d,0.3461042741444126,0.5774477503261191,0.5738111927439048,0.4694476469601336,0.864665374860397,0.1356219440400587,MISAR_E15_5_S1,MISAR_E15_5_S1_K12,S41_COMBINED_BALANCED,COMBINED,fc0dea8b115655c493904f83fb46b0c725bebf94a56f400b0451850bf7084ee5,0,1,GMM_TIED+REFINE_T0.50_S2,12,1949,1949,-0.010029151077357,-0.0004422863045966,PASS,1.439090134575963,30.74267578125,943.9296875,SCREEN
SAPR_RESIDUAL_DISABLED,45f7db595af7949a8c3cf766e946baddbbe858702eb223d43e1293ce49bac683,0.3745238001208191,0.5852946582640515,0.5817211068092911,0.4955150961908624,0.8778179731862839,0.1222566853945029,MISAR_E15_5_S1,MISAR_E15_5_S1_K12,S41_COMBINED_BALANCED,COMBINED,fc0dea8b115655c493904f83fb46b0c725bebf94a56f400b0451850bf7084ee5,0,1,GMM_TIED+REFINE_T0.50_S2,12,1949,1949,0.0183903748990494,0.0074046216333357,PASS,1.439090134575963,30.74267578125,943.9296875,SCREEN
RETAINED_TEACHER,778247f76e4d3e1a47fee244da2297fa1b48dcd34db7ff29a9bd5960b8065aa7,0.2389411529541879,0.3928634402768866,0.3889277017461162,0.3845863966718307,0.5687759284703141,0.4327094670922682,A1,A1,S42_COMBINED_COMPACT,COMBINED,f78f54d9061d1fa10ed2d68665c806d1aad9d128ee2edc300b22123cbeebf0a7,0,0,GMM_TIED+REFINE_T0.90_S1,10,3484,3484,0.0,0.0,PASS,1.242110451683402,33.47802734375,943.9296875,SCREEN
SAPR_FULL,3ce05e04f82b32365bc3defb039e6d615a4c17b531a626060dae4b8ca1cc33a8,0.240415126710922,0.4007078327491351,0.3968626063783845,0.3823169403471157,0.5338193082192564,0.4661068344351751,A1,A1,S42_COMBINED_COMPACT,COMBINED,f78f54d9061d1fa10ed2d68665c806d1aad9d128ee2edc300b22123cbeebf0a7,0,0,GMM_TIED+REFINE_T0.90_S1,10,3484,3484,0.001473973756734,0.0078443924722484,PASS,1.242110451683402,33.47802734375,943.9296875,SCREEN
SAPR_RESIDUAL_DISABLED,5b8867280971c18233d394436ecbf17acf53082e14c4946a1e849d6484f71f73,0.2293933826599078,0.385935214248155,0.3820407945891257,0.3705676743459714,0.4888914669084291,0.5112371825484069,A1,A1,S42_COMBINED_COMPACT,COMBINED,f78f54d9061d1fa10ed2d68665c806d1aad9d128ee2edc300b22123cbeebf0a7,0,0,GMM_TIED+REFINE_T0.90_S1,10,3484,3484,-0.00954777029428,-0.0069282260287316,PASS,1.242110451683402,33.47802734375,943.9296875,SCREEN
RETAINED_TEACHER,fbf21dccbcc67855181353238b59953ff541b726bf30071dc89554854273d1a9,0.1607414481055021,0.2909157780169758,0.2902764283261132,0.4628878767302947,0.6797173099658796,0.3200961126889805,tonsil_s1,tonsil_s1,S42_COMBINED_COMPACT,COMBINED,f78f54d9061d1fa10ed2d68665c806d1aad9d128ee2edc300b22123cbeebf0a7,0,0,GMM_TIED,4,4326,4326,0.0,0.0,PASS,1.2508146949112415,35.7783203125,944.17578125,SCREEN
SAPR_FULL,172bf6a9d90bec013cfa9ffbd6bf34121d914cdc568bcfbb65a74bd260505c42,0.1706666460446164,0.2833706358632719,0.282741909525411,0.4588631891891403,0.7016176639777667,0.2985381534782501,tonsil_s1,tonsil_s1,S42_COMBINED_COMPACT,COMBINED,f78f54d9061d1fa10ed2d68665c806d1aad9d128ee2edc300b22123cbeebf0a7,0,0,GMM_TIED,4,4326,4326,0.0099251979391143,-0.0075451421537039,PASS,1.2508146949112415,35.7783203125,944.17578125,SCREEN
SAPR_RESIDUAL_DISABLED,16f5a1493eb9667de3747cb7c374cf06ff19d86cda732b32469202c95e225d63,0.1635242870476493,0.2876195893658606,0.28697984475935,0.4638023206654247,0.6789419522187157,0.3208490315979987,tonsil_s1,tonsil_s1,S42_COMBINED_COMPACT,COMBINED,f78f54d9061d1fa10ed2d68665c806d1aad9d128ee2edc300b22123cbeebf0a7,0,0,GMM_TIED,4,4326,4326,0.0027828389421472,-0.0032961886511152,PASS,1.2508146949112415,35.7783203125,944.17578125,SCREEN
RETAINED_TEACHER,ae3066fa154362eec0efeccedfa2790637233655c49a0018b29c865077fe4667,0.4107535716930893,0.6064179094949806,0.6057539990652927,0.4944280545021607,0.8997778442278445,0.1001896341368456,P22,P22,S42_COMBINED_COMPACT,COMBINED,f78f54d9061d1fa10ed2d68665c806d1aad9d128ee2edc300b22123cbeebf0a7,0,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.0,0.0,PASS,1.254326427355409,62.99951171875,946.40234375,SCREEN
SAPR_FULL,ad033199163fcc7552cd420f367f5c0362ef47175ee3a5f11707da7db4e9803f,0.4852732701196683,0.6323469549970284,0.6317150028931264,0.5618314964030158,0.9151013686857898,0.0850108756323479,P22,P22,S42_COMBINED_COMPACT,COMBINED,f78f54d9061d1fa10ed2d68665c806d1aad9d128ee2edc300b22123cbeebf0a7,0,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.074519698426579,0.0259290455020477,PASS,1.254326427355409,62.99951171875,946.40234375,SCREEN
SAPR_RESIDUAL_DISABLED,f43f99fc0707a7c52e431a8326811b8cd407c985acf6670fa98e90975c473ba4,0.4788695341248674,0.6339205508633932,0.633302275711048,0.5537457485452844,0.9098227801253852,0.0902802675573995,P22,P22,S42_COMBINED_COMPACT,COMBINED,f78f54d9061d1fa10ed2d68665c806d1aad9d128ee2edc300b22123cbeebf0a7,0,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.068115962431778,0.0275026413684125,PASS,1.254326427355409,62.99951171875,946.40234375,SCREEN
RETAINED_TEACHER,f0e5245b581ecebb6fc50707f93ea024df435dab939a0688bf5d960bc44e2aca,0.3514171699802645,0.5366722568151729,0.534236822998133,0.4758400027867638,0.9214136163000596,0.0784680222496969,MISAR_E15_5_S1,MISAR_E15_5_S1,S42_COMBINED_COMPACT,COMBINED,f78f54d9061d1fa10ed2d68665c806d1aad9d128ee2edc300b22123cbeebf0a7,0,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.0,0.0,PASS,1.425262512639165,25.8642578125,946.40234375,SCREEN
SAPR_FULL,0d175079488a33162a45e9cf2bd31d99739653a9481c6228caf4da3b86e7c322,0.3905970043367554,0.561298443592095,0.5589187285567814,0.5138562834764472,0.9166914588161268,0.0831725887908344,MISAR_E15_5_S1,MISAR_E15_5_S1,S42_COMBINED_COMPACT,COMBINED,f78f54d9061d1fa10ed2d68665c806d1aad9d128ee2edc300b22123cbeebf0a7,0,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.0391798343564908,0.024626186776922,PASS,1.425262512639165,25.8642578125,946.40234375,SCREEN
SAPR_RESIDUAL_DISABLED,589b413d77d8a1841cd3f3e178a8531406d1daaa3c251e22189cb75fb8cdbdfb,0.3587284979427419,0.5477648389660188,0.545384074248296,0.4820772278079147,0.920734860118288,0.0793185413645214,MISAR_E15_5_S1,MISAR_E15_5_S1,S42_COMBINED_COMPACT,COMBINED,f78f54d9061d1fa10ed2d68665c806d1aad9d128ee2edc300b22123cbeebf0a7,0,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.0073113279624773,0.0110925821508458,PASS,1.425262512639165,25.8642578125,946.40234375,SCREEN
RETAINED_TEACHER,2d2dd19e9e9bb20cc27f7029d5b14bcb154c0738e8d5bcda56355c7eb1ea1553,0.3561334252217696,0.5778900366307157,0.574222982664307,0.4774940691101633,0.8696600857674022,0.1306894984666931,MISAR_E15_5_S1,MISAR_E15_5_S1_K12,S42_COMBINED_COMPACT,COMBINED,f78f54d9061d1fa10ed2d68665c806d1aad9d128ee2edc300b22123cbeebf0a7,0,1,GMM_TIED+REFINE_T0.50_S2,12,1949,1949,0.0,0.0,PASS,1.2665983214974403,26.4228515625,946.40234375,SCREEN
SAPR_FULL,d3f1f1d95771353b2c17aba753542dee1fe5794ca3aa0a3ceab678288f96b474,0.3741837071010571,0.5755839065883102,0.5718820018632567,0.4940789148406627,0.8519230793527136,0.1482150956860774,MISAR_E15_5_S1,MISAR_E15_5_S1_K12,S42_COMBINED_COMPACT,COMBINED,f78f54d9061d1fa10ed2d68665c806d1aad9d128ee2edc300b22123cbeebf0a7,0,1,GMM_TIED+REFINE_T0.50_S2,12,1949,1949,0.0180502818792874,-0.0023061300424055,PASS,1.2665983214974403,26.4228515625,946.40234375,SCREEN
SAPR_RESIDUAL_DISABLED,cbfe397d4b1961f78691020c741a126405b7aa03cd50ebd426c43f0bac8472b0,0.3660963217196733,0.5988618198756513,0.5954391837883146,0.4890717638605122,0.8804209667867023,0.119735261378569,MISAR_E15_5_S1,MISAR_E15_5_S1_K12,S42_COMBINED_COMPACT,COMBINED,f78f54d9061d1fa10ed2d68665c806d1aad9d128ee2edc300b22123cbeebf0a7,0,1,GMM_TIED+REFINE_T0.50_S2,12,1949,1949,0.0099628964979036,0.0209717832449356,PASS,1.2665983214974403,26.4228515625,946.40234375,SCREEN
RETAINED_TEACHER,778247f76e4d3e1a47fee244da2297fa1b48dcd34db7ff29a9bd5960b8065aa7,0.2389411529541879,0.3928634402768866,0.3889277017461162,0.3845863966718307,0.5687759284703141,0.4327094670922682,A1,A1,S10_STABILITY_TRUST,STABILITY_TRUST,2f2ea9ce813f4c4bd7257134e64a098b95993fac25917891b267d78f3a60dfd2,1,0,GMM_TIED+REFINE_T0.90_S1,10,3484,3484,0.0,0.0,PASS,1.3660887219011784,41.298828125,894.16015625,FINALIST
SAPR_FULL,d4eeb03947a26a40d882d170b7bc30b90fca8f7864d85ee2f75f53b004109d38,0.2491120557293967,0.4047150723605331,0.400903261963465,0.3896673321380561,0.4752105015456397,0.5252019832846111,A1,A1,S10_STABILITY_TRUST,STABILITY_TRUST,2f2ea9ce813f4c4bd7257134e64a098b95993fac25917891b267d78f3a60dfd2,1,0,GMM_TIED+REFINE_T0.90_S1,10,3484,3484,0.0101709027752087,0.0118516320836465,PASS,1.3660887219011784,41.298828125,894.16015625,FINALIST
SAPR_RESIDUAL_DISABLED,985d6661dd919e1b6c109bfbefc81e104b381b6fdcca16438875bc77bb828d72,0.231004529919157,0.3892410214151781,0.3853614482121323,0.3723312101186442,0.4921131322401752,0.5075092526660089,A1,A1,S10_STABILITY_TRUST,STABILITY_TRUST,2f2ea9ce813f4c4bd7257134e64a098b95993fac25917891b267d78f3a60dfd2,1,0,GMM_TIED+REFINE_T0.90_S1,10,3484,3484,-0.0079366230350308,-0.0036224188617085,PASS,1.3660887219011784,41.298828125,894.16015625,FINALIST
RETAINED_TEACHER,fbf21dccbcc67855181353238b59953ff541b726bf30071dc89554854273d1a9,0.1607414481055021,0.2909157780169758,0.2902764283261132,0.4628878767302947,0.6797173099658796,0.3200961126889805,tonsil_s1,tonsil_s1,S10_STABILITY_TRUST,STABILITY_TRUST,2f2ea9ce813f4c4bd7257134e64a098b95993fac25917891b267d78f3a60dfd2,1,0,GMM_TIED,4,4326,4326,0.0,0.0,PASS,0.8923976421356201,46.55224609375,908.7421875,FINALIST
SAPR_FULL,13f49526824a63128357b080395e8609f46d3fb597c2b87474f8d2f6ed1c6a75,0.162064869308644,0.2853957278390198,0.2847413728718321,0.4682506663221294,0.680391569146308,0.3189820101511837,tonsil_s1,tonsil_s1,S10_STABILITY_TRUST,STABILITY_TRUST,2f2ea9ce813f4c4bd7257134e64a098b95993fac25917891b267d78f3a60dfd2,1,0,GMM_TIED,4,4326,4326,0.0013234212031419,-0.0055200501779559,PASS,0.8923976421356201,46.55224609375,908.7421875,FINALIST
SAPR_RESIDUAL_DISABLED,df448d9e7ce69dd535cad5de96b31f6ad3289e9e3bbe4e4b402d3a48d3651c75,0.1582199681653548,0.280275421397696,0.2796510662320474,0.4462861687529101,0.6461489974115993,0.3538206841496608,tonsil_s1,tonsil_s1,S10_STABILITY_TRUST,STABILITY_TRUST,2f2ea9ce813f4c4bd7257134e64a098b95993fac25917891b267d78f3a60dfd2,1,0,GMM_TIED,4,4326,4326,-0.0025214799401472,-0.0106403566192797,PASS,0.8923976421356201,46.55224609375,908.7421875,FINALIST
RETAINED_TEACHER,ae3066fa154362eec0efeccedfa2790637233655c49a0018b29c865077fe4667,0.4107535716930893,0.6064179094949806,0.6057539990652927,0.4944280545021607,0.8997778442278445,0.1001896341368456,P22,P22,S10_STABILITY_TRUST,STABILITY_TRUST,2f2ea9ce813f4c4bd7257134e64a098b95993fac25917891b267d78f3a60dfd2,1,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.0,0.0,PASS,0.8248940724879503,83.58642578125,922.11328125,FINALIST
SAPR_FULL,f015735eb0d1ce062353362fb28c1fb00b18539726fb7e2ae25e457e9618c935,0.4674400236416555,0.6348726597288376,0.6342568105171501,0.5437247569244416,0.9195781597139848,0.0804578318582994,P22,P22,S10_STABILITY_TRUST,STABILITY_TRUST,2f2ea9ce813f4c4bd7257134e64a098b95993fac25917891b267d78f3a60dfd2,1,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.0566864519485662,0.0284547502338569,PASS,0.8248940724879503,83.58642578125,922.11328125,FINALIST
SAPR_RESIDUAL_DISABLED,45b123ece0e8691844ccea853162be5e5269fdaaf444c56af1a9233993bb6413,0.468534635745106,0.6183155923399904,0.6176592409642009,0.5475787179073698,0.9030173887737204,0.0970670329649112,P22,P22,S10_STABILITY_TRUST,STABILITY_TRUST,2f2ea9ce813f4c4bd7257134e64a098b95993fac25917891b267d78f3a60dfd2,1,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.0577810640520167,0.0118976828450098,PASS,0.8248940724879503,83.58642578125,922.11328125,FINALIST
RETAINED_TEACHER,f0e5245b581ecebb6fc50707f93ea024df435dab939a0688bf5d960bc44e2aca,0.3514171699802645,0.5366722568151729,0.534236822998133,0.4758400027867638,0.9214136163000596,0.0784680222496969,MISAR_E15_5_S1,MISAR_E15_5_S1,S10_STABILITY_TRUST,STABILITY_TRUST,2f2ea9ce813f4c4bd7257134e64a098b95993fac25917891b267d78f3a60dfd2,1,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.0,0.0,PASS,0.7445428799837828,30.62744140625,930.6484375,FINALIST
SAPR_FULL,a6f9be3157fb26357cadc496c31195f09d89c7474f16e5374e95ff862e8dc5c7,0.3891444692667544,0.5597879695350466,0.5573977455089812,0.5129281294256669,0.918015551400774,0.0820508266915539,MISAR_E15_5_S1,MISAR_E15_5_S1,S10_STABILITY_TRUST,STABILITY_TRUST,2f2ea9ce813f4c4bd7257134e64a098b95993fac25917891b267d78f3a60dfd2,1,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.0377272992864898,0.0231157127198736,PASS,0.7445428799837828,30.62744140625,930.6484375,FINALIST
SAPR_RESIDUAL_DISABLED,58e4b79441f4614141ea898c59f15d19e64d63a0f4637fdcee7ac7502e7159be,0.4162402120589851,0.5719584251108084,0.5696685424677311,0.5325548207907459,0.9071752239083476,0.0927403648775216,MISAR_E15_5_S1,MISAR_E15_5_S1,S10_STABILITY_TRUST,STABILITY_TRUST,2f2ea9ce813f4c4bd7257134e64a098b95993fac25917891b267d78f3a60dfd2,1,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.0648230420787205,0.0352861682956354,PASS,0.7445428799837828,30.62744140625,930.6484375,FINALIST
RETAINED_TEACHER,2d2dd19e9e9bb20cc27f7029d5b14bcb154c0738e8d5bcda56355c7eb1ea1553,0.3561334252217696,0.5778900366307157,0.574222982664307,0.4774940691101633,0.8696600857674022,0.1306894984666931,MISAR_E15_5_S1,MISAR_E15_5_S1_K12,S10_STABILITY_TRUST,STABILITY_TRUST,2f2ea9ce813f4c4bd7257134e64a098b95993fac25917891b267d78f3a60dfd2,1,1,GMM_TIED+REFINE_T0.50_S2,12,1949,1949,0.0,0.0,PASS,0.7236758638173342,30.74267578125,932.34765625,FINALIST
SAPR_FULL,3c6ba6069aa007d401c573554e9864be058dafe15055a31541aed4cc54665238,0.3377273759381905,0.5718855686250554,0.5682180496634247,0.4620590909833215,0.8731986995859033,0.1271420158071916,MISAR_E15_5_S1,MISAR_E15_5_S1_K12,S10_STABILITY_TRUST,STABILITY_TRUST,2f2ea9ce813f4c4bd7257134e64a098b95993fac25917891b267d78f3a60dfd2,1,1,GMM_TIED+REFINE_T0.50_S2,12,1949,1949,-0.0184060492835791,-0.0060044680056603,PASS,0.7236758638173342,30.74267578125,932.34765625,FINALIST
