accepted_expansions,calibration_constant__expansion_cycles,calibration_constant__optional_factor,calibration_constant__pairwise_factor,calibration_constant__retained_prior,calibration_constant__scale_temperature,calibration_constant__self_return_factor,calibration_constant__size_factor,calibration_stat__calibrated_optional_weight,calibration_stat__calibrated_pairwise_beta,calibration_stat__calibrated_self_return_strength,calibration_stat__calibrated_size_prior,calibration_stat__k,calibration_stat__n,calibration_stat__observations_per_cluster,calibration_stat__optional_molecular_edge_correlation,calibration_stat__optional_reliability,calibration_stat__registered_conflict_median,calibration_stat__registered_conflict_scale,calibration_stat__registered_neighbor_overlap,calibration_stat__registered_similarity_correlation,calibration_stat__retained_effective_rank,calibration_stat__start_stability_median_ari,calibration_stat__view1_edge_coherence,calibration_stat__view1_edge_persistence,calibration_stat__view1_effective_rank,calibration_stat__view1_zero_fraction,calibration_stat__view2_edge_coherence,calibration_stat__view2_edge_persistence,calibration_stat__view2_effective_rank,calibration_stat__view2_zero_fraction,candidate_key,changed_observations,cluster_sizes,config_id,constants_index,cross_dynamic_cycle_global_monotonicity_claimed,cycle_energy_ledger_json,each_frozen_cycle_monotone,evaluated_observations,expansion_cycles_completed,failure,first_cycle_frozen_unary_start_energy,k,lane,last_cycle_frozen_unary_end_energy,mean_optional_conflict,mean_optional_consistency,mean_optional_presence,mean_optional_reliability,mean_pair_weight,mean_prototype_margin,mean_retained_weight,mean_self_return,mean_self_return_stay_cost,mean_view1_weight,mean_view2_weight,min_cluster_relative_to_equal,min_cluster_size,min_cluster_size_before,missing_view_exact_fallback,molecular_accepted_expansions,molecular_changed_observations,molecular_cross_dynamic_cycle_global_monotonicity_claimed,molecular_cycle_energy_ledger_json,molecular_each_frozen_cycle_monotone,molecular_expansion_cycles_completed,molecular_first_cycle_frozen_unary_start_energy,molecular_last_cycle_frozen_unary_end_energy,molecular_mean_pair_weight,molecular_mean_prototype_margin,molecular_mean_retained_weight,molecular_mean_self_return,molecular_mean_self_return_stay_cost,molecular_mean_view1_weight,molecular_mean_view2_weight,molecular_min_cluster_size,molecular_min_cluster_size_before,molecular_observed_cardinality,molecular_pair_edge_count,molecular_scale_broad_normalized,molecular_scale_fine_normalized,molecular_scale_registered_normalized,molecular_self_return_strength,molecular_total_move_assignments,observed_cardinality,optional_missing_exact_molecular_fallback,optional_view_present,pair_edge_count,partition_key,partition_sha256,scale_broad_normalized,scale_fine_normalized,scale_registered_normalized,selector_graph_same_fraction,selector_margin__optional,selector_margin__retained,selector_margin__view1,selector_margin__view2,selector_min_cluster_relative_to_equal,selector_normalized_cluster_entropy,selector_separation__optional,selector_separation__retained,selector_separation__view1,selector_separation__view2,self_return_strength,start_name,status,total_move_assignments,total_observations,wall_seconds
36.0,2,0.6,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9196.0,510.8888888888889,0.0,0.0,0.2237283736467361,0.1844779971152544,0.3136359931534762,-0.0659906713290821,63.59344339105964,0.2878920997593597,0.3758889728027298,0.2109804153442382,14.94236263007542,0.0,0.3823662879387999,0.4161509871482849,49.612739789214174,0.0,P22_3DOT_K18::SC_111d830a61e8e2::gmm_tied::view1::s0::367a6f2b54623098,3024.0,"[707,933,374,190,368,620,674,478,296,357,610,766,424,222,359,556,178,1084]",SC_111d830a61e8e2,7,0.0,"[{""cycle_index"":0,""start_energy"":1236.7099056765437,""end_energy"":220.6430596561436,""accepted_expansions"":18,""move_assignments"":3135},{""cycle_index"":1,""start_energy"":406.1113343089819,""end_energy"":179.07295081489747,""accepted_expansions"":18,""move_assignments"":1023}]",1.0,9196,2.0,,1236.7099056765437,18,P22_3DOT_K18,179.07295081489747,,,,,0.0138989197674391,0.6119870543479919,0.4898104071617126,0.7306094438933766,0.0,0.3604758679866791,0.1497137397527694,0.3484123531970421,178.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,0.0,89119.0,P22_3DOT_K18__SC_111d830a61e8e2__367a6f2b5462,367a6f2b546230980507f80f6a9092a29b482a7d459057605f9536cff0f2ea4f,0.3347775340080261,0.3319143652915954,0.3333081305027008,0.7494803462290199,,0.1164320632815361,0.0980973020195961,0.1349776834249496,0.3484123531970421,0.9603377936010238,,0.1492313146591186,0.1588403582572937,0.1543511152267456,0.0,gmm_tied::view1::s0,PASS,4158.0,9196,0.5541240000165999
36.0,2,0.6,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9196.0,510.8888888888889,0.0,0.0,0.2237283736467361,0.1844779971152544,0.3136359931534762,-0.0659906713290821,63.59344339105964,0.2878920997593597,0.3758889728027298,0.2109804153442382,14.94236263007542,0.0,0.3823662879387999,0.4161509871482849,49.612739789214174,0.0,P22_3DOT_K18::SC_111d830a61e8e2::gmm_tied::molecular_fused::s0::7c496e8f001504af,3001.0,"[530,242,120,852,56,177,1027,1304,441,404,738,417,554,590,502,309,219,714]",SC_111d830a61e8e2,7,0.0,"[{""cycle_index"":0,""start_energy"":936.6763585805893,""end_energy"":226.00700570946435,""accepted_expansions"":18,""move_assignments"":2650},{""cycle_index"":1,""start_energy"":328.86387299001217,""end_energy"":161.72129699250218,""accepted_expansions"":18,""move_assignments"":1069}]",1.0,9196,2.0,,936.6763585805892,18,P22_3DOT_K18,161.72129699250218,,,,,0.0138989197674391,0.4954940676689148,0.2963118553161621,0.7306094438933766,0.0,0.5727351903915405,0.1309529691934585,0.1096128751631144,56.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,0.0,89119.0,P22_3DOT_K18__SC_111d830a61e8e2__7c496e8f0015,7c496e8f001504af9b80f80429c995cbaf443feca62b113f2e9d3d54d31741d8,0.3347775340080261,0.3319143652915954,0.3333081305027008,0.6710203828374647,,0.1407015919685363,0.1041437909007072,0.1987164169549942,0.1096128751631144,0.9332469002568526,,0.1752634048461914,0.1550964117050171,0.2008087038993835,0.0,gmm_tied::molecular_fused::s0,PASS,3719.0,9196,0.550138299993705
36.0,2,0.6,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9196.0,510.8888888888889,0.0,0.0,0.2237283736467361,0.1844779971152544,0.3136359931534762,-0.0659906713290821,63.59344339105964,0.2878920997593597,0.3758889728027298,0.2109804153442382,14.94236263007542,0.0,0.3823662879387999,0.4161509871482849,49.612739789214174,0.0,P22_3DOT_K18::SC_111d830a61e8e2::kmeans::molecular_fused::s1::eae356395c7de9df,3179.0,"[567,524,585,180,886,370,639,110,191,539,598,1838,511,584,57,160,345,512]",SC_111d830a61e8e2,7,0.0,"[{""cycle_index"":0,""start_energy"":1136.3989647105336,""end_energy"":238.70441111538724,""accepted_expansions"":18,""move_assignments"":3191},{""cycle_index"":1,""start_energy"":285.9520467221737,""end_energy"":154.40731661219615,""accepted_expansions"":18,""move_assignments"":912}]",1.0,9196,2.0,,1136.3989647105336,18,P22_3DOT_K18,154.40731661219615,,,,,0.0138989197674391,0.5429844856262207,0.342293918132782,0.7306094438933766,0.0,0.5339155793190002,0.1237904503941536,0.1115702479338842,57.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,0.0,89119.0,P22_3DOT_K18__SC_111d830a61e8e2__eae356395c7d,eae356395c7de9df4475820a0d51da1ad2aa96a87b315cfdf64402e77ab1a36d,0.3347775340080261,0.3319143652915954,0.3333081305027008,0.7117860577668849,,0.1610671281814575,0.1164899468421936,0.2045211941003799,0.1115702479338842,0.9161891301176236,,0.1763903498649597,0.153785228729248,0.2013124823570251,0.0,kmeans::molecular_fused::s1,PASS,4103.0,9196,0.5549266999878455
36.0,2,0.6,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9196.0,510.8888888888889,0.0,0.0,0.2237283736467361,0.1844779971152544,0.3136359931534762,-0.0659906713290821,63.59344339105964,0.2878920997593597,0.3758889728027298,0.2109804153442382,14.94236263007542,0.0,0.3823662879387999,0.4161509871482849,49.612739789214174,0.0,P22_3DOT_K18::SC_111d830a61e8e2::kmeans::view1::s0::ae51227351877766,3786.0,"[599,213,574,351,246,346,646,675,750,574,573,197,958,506,188,706,870,224]",SC_111d830a61e8e2,7,0.0,"[{""cycle_index"":0,""start_energy"":2598.8024262562394,""end_energy"":281.6477413040729,""accepted_expansions"":18,""move_assignments"":5415},{""cycle_index"":1,""start_energy"":569.2048280313611,""end_energy"":205.29507608690255,""accepted_expansions"":18,""move_assignments"":1424}]",1.0,9196,2.0,,2598.8024262562394,18,P22_3DOT_K18,205.29507608690253,,,,,0.0138989197674391,0.8357176780700684,0.4846084117889404,0.7306094438933766,0.0,0.4014008939266205,0.1139907091856002,0.3679860809047411,188.0,203.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,0.0,89119.0,P22_3DOT_K18__SC_111d830a61e8e2__ae5122735187,ae51227351877766c560821e995a401b793b896bc3fcf619a3962087ba7585be,0.3347775340080261,0.3319143652915954,0.3333081305027008,0.6517854372847702,,0.1344524025917053,0.1245866417884826,0.1213889941573143,0.3679860809047411,0.9616944566797744,,0.143293023109436,0.1657055616378784,0.1396204829216003,0.0,kmeans::view1::s0,PASS,6839.0,9196,0.5497297999972943
13.0,1,0.1043201065956865,17.88117159348263,0.4908041297318852,0.0587357750872139,0.8869955495056506,0.2247273438568827,0.0,35.75075853545305,1.0522995941665578,0.1600301169605811,18.0,9196.0,510.8888888888889,0.0,0.0,0.2237283736467361,0.1844779971152544,0.3136359931534762,-0.0659906713290821,63.59344339105964,0.2878920997593597,0.3758889728027298,0.2109804153442382,14.94236263007542,0.0,0.3823662879387999,0.4161509871482849,49.612739789214174,0.0,P22_3DOT_K18::SC_d0ebedf36c9924::gmm_tied::view1::s1::ca048168ad06f729,4081.0,"[327,142,2,638,649,1,10,179,1439,596,286,51,1882,506,659,897,517,415]",SC_d0ebedf36c9924,8,0.0,"[{""cycle_index"":0,""start_energy"":24540.433462789086,""end_energy"":8527.599797564035,""accepted_expansions"":13,""move_assignments"":19131}]",1.0,9196,1.0,,24540.43346278909,18,P22_3DOT_K18,8527.599797564035,,,,,0.0138991821712661,0.4795675873756408,0.3332997858524322,0.7306043281050201,0.7688146829605103,0.4679290056228637,0.1987711638212204,0.0019573727707699,1.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,0.0,89119.0,P22_3DOT_K18__SC_d0ebedf36c9924__ca048168ad06,ca048168ad06f7293745da80e09ecbe1f93ee835203d151b0c8dcce699784368,0.339494913816452,0.3273074626922607,0.3331976234912872,0.9271864238513324,,0.1283282041549682,0.1062051355838775,0.1285210102796554,0.0019573727707699,0.847056660335603,,0.1345292329788208,0.1419553756713867,0.1401119828224182,1.0522995941665578,gmm_tied::view1::s1,PASS,19131.0,9196,1.0875054000061937
8.0,1,0.1043201065956865,17.88117159348263,0.4908041297318852,0.0587357750872139,0.8869955495056506,0.2247273438568827,0.0,35.75075853545305,1.0522995941665578,0.1600301169605811,18.0,9196.0,510.8888888888889,0.0,0.0,0.2237283736467361,0.1844779971152544,0.3136359931534762,-0.0659906713290821,63.59344339105964,0.2878920997593597,0.3758889728027298,0.2109804153442382,14.94236263007542,0.0,0.3823662879387999,0.4161509871482849,49.612739789214174,0.0,P22_3DOT_K18::SC_d0ebedf36c9924::gmm_tied::view1::s0::49b1b262c59cd072,5898.0,"[2327,7,591,136,10,256,32,562,2,791,2,6,2702,5,1083,242,145,297]",SC_d0ebedf36c9924,8,0.0,"[{""cycle_index"":0,""start_energy"":23743.776694668813,""end_energy"":13218.334021230701,""accepted_expansions"":8,""move_assignments"":12554}]",1.0,9196,1.0,,23743.776694668813,18,P22_3DOT_K18,13218.3340212307,,,,,0.0138991821712661,0.4775041341781616,0.3479135930538177,0.7306043281050201,0.7688146829605103,0.4687681496143341,0.1833182871341705,0.0039147455415398,2.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,0.0,89119.0,P22_3DOT_K18__SC_d0ebedf36c9924__49b1b262c59c,49b1b262c59cd072fd4924139da139808141e664d45b4b0c5ac538a8348e7fb3,0.339494913816452,0.3273074626922607,0.3331976234912872,0.9299785933670462,,0.1254961341619491,0.1172844171524047,0.1444119364023208,0.0039147455415398,0.6908811988803413,,0.1055595278739929,0.1101145148277282,0.1073596477508544,1.0522995941665578,gmm_tied::view1::s0,PASS,12554.0,9196,1.258201300021028
5.0,1,0.1043201065956865,17.88117159348263,0.4908041297318852,0.0587357750872139,0.8869955495056506,0.2247273438568827,0.0,35.75075853545305,1.0522995941665578,0.1600301169605811,18.0,9196.0,510.8888888888889,0.0,0.0,0.2237283736467361,0.1844779971152544,0.3136359931534762,-0.0659906713290821,63.59344339105964,0.2878920997593597,0.3758889728027298,0.2109804153442382,14.94236263007542,0.0,0.3823662879387999,0.4161509871482849,49.612739789214174,0.0,P22_3DOT_K18::SC_d0ebedf36c9924::gmm_tied::molecular_fused::s0::8ca2fc9c3a52f5d5,7093.0,"[241,501,513,43,78,164,1,25,259,1,1,431,3,426,6454,46,4,5]",SC_d0ebedf36c9924,8,0.0,"[{""cycle_index"":0,""start_energy"":23779.51179916837,""end_energy"":15658.43069335866,""accepted_expansions"":5,""move_assignments"":14908}]",1.0,9196,1.0,,23779.51179916837,18,P22_3DOT_K18,15658.43069335866,,,,,0.0138991821712661,0.3918077349662781,0.1874217391014099,0.7306043281050201,0.7688146829605103,0.652214765548706,0.1603634804487228,0.0019573727707699,1.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,0.0,89119.0,P22_3DOT_K18__SC_d0ebedf36c9924__8ca2fc9c3a52,8ca2fc9c3a52f5d5027972f9e78aae9e329c6e2baa4372cc03153fab5f807b31,0.339494913816452,0.3273074626922607,0.3331976234912872,0.9256041944590948,,0.1312693357467651,0.1121252477169036,0.1571373343467712,0.0019573727707699,0.4299555080803926,,0.0882145166397094,0.0789853930473327,0.1043261289596557,1.0522995941665578,gmm_tied::molecular_fused::s0,PASS,14908.0,9196,1.0763877000135835
4.0,1,0.1043201065956865,17.88117159348263,0.4908041297318852,0.0587357750872139,0.8869955495056506,0.2247273438568827,0.0,35.75075853545305,1.0522995941665578,0.1600301169605811,18.0,9196.0,510.8888888888889,0.0,0.0,0.2237283736467361,0.1844779971152544,0.3136359931534762,-0.0659906713290821,63.59344339105964,0.2878920997593597,0.3758889728027298,0.2109804153442382,14.94236263007542,0.0,0.3823662879387999,0.4161509871482849,49.612739789214174,0.0,P22_3DOT_K18::SC_d0ebedf36c9924::kmeans::molecular_fused::s1::b8ad9cf8b3d6427e,6259.0,"[3,8,216,180,45,40,208,278,9,241,349,7376,32,34,59,21,70,27]",SC_d0ebedf36c9924,8,0.0,"[{""cycle_index"":0,""start_energy"":28189.93135372219,""end_energy"":14573.539451157489,""accepted_expansions"":4,""move_assignments"":16459}]",1.0,9196,1.0,,28189.93135372219,18,P22_3DOT_K18,14573.539451157489,,,,,0.0138991821712661,0.4422975480556488,0.2160739451646804,0.7306043281050201,0.7688146829605103,0.6345185041427612,0.1494075506925583,0.0058721183123097,3.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,0.0,89119.0,P22_3DOT_K18__SC_d0ebedf36c9924__b8ad9cf8b3d6,b8ad9cf8b3d6427e53c19bd52a39187564e6122c58249ad29c5867202942c52d,0.339494913816452,0.3273074626922607,0.3331976234912872,0.9240840132783172,,0.1435641944408416,0.108915776014328,0.187520369887352,0.0058721183123097,0.3318665884297244,,0.0963611006736755,0.0618769526481628,0.120446503162384,1.0522995941665578,kmeans::molecular_fused::s1,PASS,16459.0,9196,0.8731256000173744
2.0,1,0.1043201065956865,17.88117159348263,0.4908041297318852,0.0587357750872139,0.8869955495056506,0.2247273438568827,0.0,35.75075853545305,1.0522995941665578,0.1600301169605811,18.0,9196.0,510.8888888888889,0.0,0.0,0.2237283736467361,0.1844779971152544,0.3136359931534762,-0.0659906713290821,63.59344339105964,0.2878920997593597,0.3758889728027298,0.2109804153442382,14.94236263007542,0.0,0.3823662879387999,0.4161509871482849,49.612739789214174,0.0,P22_3DOT_K18::SC_d0ebedf36c9924::kmeans::view1::s0::c9f79beb75a94edd,6227.0,"[23,39,6670,48,46,98,43,9,369,220,442,59,284,202,69,292,5,278]",SC_d0ebedf36c9924,8,0.0,"[{""cycle_index"":0,""start_energy"":33356.95955248155,""end_energy"":24889.11892781985,""accepted_expansions"":2,""move_assignments"":6261}]",1.0,9196,1.0,,33356.95955248155,18,P22_3DOT_K18,24889.11892781985,,,,,0.0138991821712661,0.8283922076225281,0.3647043108940124,0.7306043281050201,0.7688146829605103,0.4792098701000213,0.1560858190059662,0.0097868638538495,5.0,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,0.0,89119.0,P22_3DOT_K18__SC_d0ebedf36c9924__c9f79beb75a9,c9f79beb75a94edd2a5eea151125a347f1ddc7daec794494d5b4e28c49c99c79,0.339494913816452,0.3273074626922607,0.3331976234912872,0.8433282660627307,,0.1145679503679275,0.1332015097141266,0.1347699165344238,0.0097868638538495,0.4322224574348733,,0.0710073113441467,0.0876927971839904,0.082887589931488,1.0522995941665578,kmeans::view1::s0,PASS,6261.0,9196,1.0125335000047926
18.0,1,1.4661197604912748,22.204939453185112,0.3629258718911001,0.0554564059144951,2.9880909736828816,0.340614215895154,0.0,44.39549302096725,3.544963580360354,0.2425540740732102,18.0,9196.0,510.8888888888889,0.0,0.0,0.2237283736467361,0.1844779971152544,0.3136359931534762,-0.0659906713290821,63.59344339105964,0.2878920997593597,0.3758889728027298,0.2109804153442382,14.94236263007542,0.0,0.3823662879387999,0.4161509871482849,49.612739789214174,0.0,P22_3DOT_K18::SC_9b2dc21a55d906::gmm_tied::view1::s1::7aa60ba0259a39f6,3543.0,"[530,126,159,593,690,218,28,852,1213,501,276,54,1542,435,631,493,413,442]",SC_9b2dc21a55d906,9,0.0,"[{""cycle_index"":0,""start_energy"":30226.90676824649,""end_energy"":15355.082905067065,""accepted_expansions"":18,""move_assignments"":16881}]",1.0,9196,1.0,,30226.90676824649,18,P22_3DOT_K18,15355.082905067064,,,,,0.0138992024794807,0.4795858561992645,0.2909986972808838,0.7306039344172888,2.5899643898010254,0.4949641525745392,0.214037150144577,0.0548064375815572,28.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,0.0,89119.0,P22_3DOT_K18__SC_9b2dc21a55d906__7aa60ba0259a,7aa60ba0259a39f65a4450600c2b4117fdc1c6b7009caf69045b8d8539a90a30,0.3398604393005371,0.3269522786140442,0.3331872820854187,0.9173828064406044,,0.1113703250885009,0.0934077650308609,0.1145941019058227,0.0548064375815572,0.9071824795101038,,0.1394419074058532,0.1501633524894714,0.1433744430541992,3.544963580360354,gmm_tied::view1::s1,PASS,16881.0,9196,1.038284400012344
16.0,1,1.4661197604912748,22.204939453185112,0.3629258718911001,0.0554564059144951,2.9880909736828816,0.340614215895154,0.0,44.39549302096725,3.544963580360354,0.2425540740732102,18.0,9196.0,510.8888888888889,0.0,0.0,0.2237283736467361,0.1844779971152544,0.3136359931534762,-0.0659906713290821,63.59344339105964,0.2878920997593597,0.3758889728027298,0.2109804153442382,14.94236263007542,0.0,0.3823662879387999,0.4161509871482849,49.612739789214174,0.0,P22_3DOT_K18::SC_9b2dc21a55d906::gmm_tied::view1::s0::568148a71e0a2b65,3581.0,"[712,1193,391,159,9,1033,1103,520,149,475,466,1093,435,1,294,681,137,345]",SC_9b2dc21a55d906,9,0.0,"[{""cycle_index"":0,""start_energy"":29249.323939195885,""end_energy"":15828.082366305693,""accepted_expansions"":16,""move_assignments"":12782}]",1.0,9196,1.0,,29249.323939195885,18,P22_3DOT_K18,15828.082366305693,,,,,0.0138992024794807,0.4775247275829315,0.3049125373363495,0.7306039344172888,2.5899643898010254,0.4973593652248382,0.1977281421422958,0.0019573727707699,1.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,0.0,89119.0,P22_3DOT_K18__SC_9b2dc21a55d906__568148a71e0a,568148a71e0a2b65c56e969bc80031645d058f347c479ad90522c01ffdd74b4c,0.3398604393005371,0.3269522786140442,0.3331872820854187,0.91037135854559,,0.1122703850269317,0.0951872766017913,0.1261194050312042,0.0019573727707699,0.897723302304206,,0.1357035040855407,0.1487599611282348,0.1404753923416137,3.544963580360354,gmm_tied::view1::s0,PASS,12782.0,9196,0.9796992000192404
14.0,1,1.4661197604912748,22.204939453185112,0.3629258718911001,0.0554564059144951,2.9880909736828816,0.340614215895154,0.0,44.39549302096725,3.544963580360354,0.2425540740732102,18.0,9196.0,510.8888888888889,0.0,0.0,0.2237283736467361,0.1844779971152544,0.3136359931534762,-0.0659906713290821,63.59344339105964,0.2878920997593597,0.3758889728027298,0.2109804153442382,14.94236263007542,0.0,0.3823662879387999,0.4161509871482849,49.612739789214174,0.0,P22_3DOT_K18::SC_9b2dc21a55d906::gmm_tied::molecular_fused::s0::79eaee2e2711453f,5237.0,"[1700,135,72,31,47,128,122,61,448,662,928,514,508,724,368,358,1,2389]",SC_9b2dc21a55d906,9,0.0,"[{""cycle_index"":0,""start_energy"":29464.60885247186,""end_energy"":20727.252398972614,""accepted_expansions"":14,""move_assignments"":13564}]",1.0,9196,1.0,,29464.60885247186,18,P22_3DOT_K18,20727.25239897261,,,,,0.0138992024794807,0.3918107151985168,0.1594951301813125,0.7306039344172888,2.5899643898010254,0.6709500551223755,0.1695547848939895,0.0019573727707699,1.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,0.0,89119.0,P22_3DOT_K18__SC_9b2dc21a55d906__79eaee2e2711,79eaee2e2711453f9b6393a68e3e4cfe57cb8dd4a0dc5d3f0e2c7835983040e4,0.3398604393005371,0.3269522786140442,0.3331872820854187,0.9134117209071448,,0.1431097537279129,0.1007772460579872,0.1759471446275711,0.0019573727707699,0.79712273464133,,0.1559733748435974,0.1194648146629333,0.1752246618270874,3.544963580360354,gmm_tied::molecular_fused::s0,PASS,13564.0,9196,1.27345140001853
17.0,1,1.4661197604912748,22.204939453185112,0.3629258718911001,0.0554564059144951,2.9880909736828816,0.340614215895154,0.0,44.39549302096725,3.544963580360354,0.2425540740732102,18.0,9196.0,510.8888888888889,0.0,0.0,0.2237283736467361,0.1844779971152544,0.3136359931534762,-0.0659906713290821,63.59344339105964,0.2878920997593597,0.3758889728027298,0.2109804153442382,14.94236263007542,0.0,0.3823662879387999,0.4161509871482849,49.612739789214174,0.0,P22_3DOT_K18::SC_9b2dc21a55d906::kmeans::molecular_fused::s1::62c257fc79e2b0f7,4418.0,"[770,799,502,137,1124,454,649,70,4,569,555,2348,141,770,50,10,116,128]",SC_9b2dc21a55d906,9,0.0,"[{""cycle_index"":0,""start_energy"":34854.32455984139,""end_energy"":16867.234824360636,""accepted_expansions"":17,""move_assignments"":24774}]",1.0,9196,1.0,,34854.32455984139,18,P22_3DOT_K18,16867.234824360636,,,,,0.0138992024794807,0.4423031508922577,0.1838264018297195,0.7306039344172888,2.5899643898010254,0.6573466062545776,0.1588269621133804,0.0078294910830796,4.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,0.0,89119.0,P22_3DOT_K18__SC_9b2dc21a55d906__62c257fc79e2,62c257fc79e2b0f7b69e2f7a02790353133d899fa7e56c0641cb16846684e856,0.3398604393005371,0.3269522786140442,0.3331872820854187,0.9236806999038252,,0.1683125793933868,0.1138721257448196,0.196844533085823,0.0078294910830796,0.8257502033532984,,0.1687115430831909,0.1352158188819885,0.1833732724189758,3.544963580360354,kmeans::molecular_fused::s1,PASS,24774.0,9196,1.1388804000162054
15.0,1,1.4661197604912748,22.204939453185112,0.3629258718911001,0.0554564059144951,2.9880909736828816,0.340614215895154,0.0,44.39549302096725,3.544963580360354,0.2425540740732102,18.0,9196.0,510.8888888888889,0.0,0.0,0.2237283736467361,0.1844779971152544,0.3136359931534762,-0.0659906713290821,63.59344339105964,0.2878920997593597,0.3758889728027298,0.2109804153442382,14.94236263007542,0.0,0.3823662879387999,0.4161509871482849,49.612739789214174,0.0,P22_3DOT_K18::SC_9b2dc21a55d906::kmeans::view1::s0::3a6bd0e42ad0996b,4925.0,"[516,431,268,178,10,496,694,1002,786,253,582,6,1117,618,14,988,1008,229]",SC_9b2dc21a55d906,9,0.0,"[{""cycle_index"":0,""start_energy"":40782.05479975401,""end_energy"":22611.121836249687,""accepted_expansions"":15,""move_assignments"":21410}]",1.0,9196,1.0,,40782.05479975401,18,P22_3DOT_K18,22611.121836249687,,,,,0.0138992024794807,0.8283969759941101,0.3216525614261627,0.7306039344172888,2.5899643898010254,0.508340060710907,0.1700073629617691,0.0117442366246194,6.0,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,0.0,89119.0,P22_3DOT_K18__SC_9b2dc21a55d906__3a6bd0e42ad0,3a6bd0e42ad0996be13b22fb535caeeb07e669ad67d0f121cedabba4bca33757,0.3398604393005371,0.3269522786140442,0.3331872820854187,0.890640027301213,,0.1137170419096946,0.1023380234837532,0.1214039325714111,0.0117442366246194,0.8980921584575093,,0.125595211982727,0.1446580290794372,0.1266618371009826,3.544963580360354,kmeans::view1::s0,PASS,21410.0,9196,0.996240200009197
0.0,1,1.1590058207013865,7.6247185391810675,1.6467796533434669,0.1821674263745954,12.306731068399804,0.0347655321090302,0.0,15.244497261824202,14.600262781489391,0.02475681007091,18.0,9196.0,510.8888888888889,0.0,0.0,0.2237283736467361,0.1844779971152544,0.3136359931534762,-0.0659906713290821,63.59344339105964,0.2878920997593597,0.3758889728027298,0.2109804153442382,14.94236263007542,0.0,0.3823662879387999,0.4161509871482849,49.612739789214174,0.0,P22_3DOT_K18::SC_f51142ff19b148::gmm_tied::view1::s1::80397b13c2dd12a6,0.0,"[523,110,353,580,642,737,321,736,943,570,326,102,1137,322,437,417,487,453]",SC_f51142ff19b148,10,0.0,"[{""cycle_index"":0,""start_energy"":11134.04971670637,""end_energy"":11134.04971670637,""accepted_expansions"":0,""move_assignments"":0}]",1.0,9196,1.0,,11134.04971670637,18,P22_3DOT_K18,11134.04971670637,,,,,0.0138989493995793,0.4793601930141449,0.5148561000823975,0.7306088395734669,10.667081832885742,0.3478080034255981,0.1373358964920044,0.1996520226185298,102.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,0.0,89119.0,P22_3DOT_K18__SC_f51142ff19b148__80397b13c2dd,80397b13c2dd12a67a2d2818bc972653fd7c891594bff8f5109c4fe0821ec3fe,0.335315853357315,0.3313864767551422,0.3332976698875427,0.4648341761548723,,0.0974986553192138,0.1087759360671043,0.1256654560565948,0.1996520226185298,0.9555127282427608,,0.1264594793319702,0.180065631866455,0.1453703641891479,14.600262781489391,gmm_tied::view1::s1,PASS,0.0,9196,0.4219492999836802
