lane,run_id,arm,config_id,ari,nmi,ami,fmi,neighbor_agreement,moran_macro_ovr,geary_macro_ovr,min_cluster_size,cluster_sizes,partition_sha256,representation_sha256,training_seed,evaluator_label_reads
MELANOMA_TUMOR_K2,BASELINE__FROZEN_RETAINED,FROZEN_RETAINED_SAME_HEAD,BASELINE,0.0010738720936544898,0.001299734329643142,0.00039184383965993653,0.529314631337771,0.5178110130904661,0.03774730891778144,0.9637216392462133,407,"[426,407]",a31f80d318c3235443bbce43057ece6daa9bd2f0b0302c1c2951d72a9597bcfe,41ec098e607b1c3ad5c5082c3d580a2423ca9f048f4d1e7463638fea62641a2e,0,1
MELANOMA_TUMOR_K2,BASELINE__FULL_BANK_SMOOTH,FULL_BANK_SMOOTH_REFERENCE,BASELINE,0.980592993201504,0.9533690320353946,0.9533246297693849,0.991439206272521,0.9807691437523599,0.9080982849297535,0.04350854728714095,274,"[559,274]",38bb1274cecabd18e346ff3a714cefe88be0548e88268b6d97c444973f999bd4,f8d2dcac4f5d55e312a751c5cfedcdee2ae4a39bb6e9aeb05ea8227ff3f8e4ed,0,1
MELANOMA_TUMOR_K2,BASELINE__UNBIASED_SMOOTH,UNBIASED_SMOOTH_REFERENCE,BASELINE,0.980592993201504,0.9533690320353946,0.9533246297693849,0.991439206272521,0.9807691437523599,0.9080982849297535,0.04350854728714095,274,"[559,274]",38bb1274cecabd18e346ff3a714cefe88be0548e88268b6d97c444973f999bd4,fac0ffa0e83c0aaf3b8edd1d941f9da2d5da17c375f61448509f87a97215d903,0,1
MELANOMA_TUMOR_K2,BASELINE__ZERO_RESIDUAL,ZERO_RESIDUAL_CONTROL,BASELINE,0.980592993201504,0.9533690320353946,0.9533246297693849,0.991439206272521,0.9807691437523599,0.9080982849297535,0.04350854728714095,274,"[559,274]",38bb1274cecabd18e346ff3a714cefe88be0548e88268b6d97c444973f999bd4,fac0ffa0e83c0aaf3b8edd1d941f9da2d5da17c375f61448509f87a97215d903,0,1
MELANOMA_TUMOR_K2,Z01_CONSERVATIVE__UNBIASED_FULL__S0,UNBIASED_FULL,Z01_CONSERVATIVE,0.9757753080872872,0.9444507097974936,0.944397851435796,0.989305143770885,0.9807691437524065,0.9067627308923569,0.04342802315911401,275,"[558,275]",be1d28c50e0227443351e676f30972d5b75b765d22e9657a4c097f8ec70796e6,8a0ba36041fed9c15ac61b920170e8b758ac7f3c4371b6253be7f0a9f984f389,0,1
MELANOMA_TUMOR_K2,Z01_CONSERVATIVE__UNWEIGHTED_RELATION__S0,UNWEIGHTED_RELATION,Z01_CONSERVATIVE,0.980592993201504,0.9533690320353946,0.9533246297693849,0.991439206272521,0.9807691437523599,0.9080982849297535,0.04350854728714095,274,"[559,274]",38bb1274cecabd18e346ff3a714cefe88be0548e88268b6d97c444973f999bd4,52ba3f793be54c21285f0e88638ff16d02ef4faa034a43aed3d6ea16e3eb4a27,0,1
MELANOMA_TUMOR_K2,Z01_CONSERVATIVE__FULL_BANK_SENSITIVITY__S0,FULL_BANK_SENSITIVITY,Z01_CONSERVATIVE,0.9757848088024815,0.9492340175167553,0.9491857756263662,0.9892938345252791,0.9820651037250373,0.9116106774051111,0.04035363306995738,277,"[556,277]",058ba1da121ff2b499ae5cfaa87d3a94d7b862bd85f229a740e58328db9c93a0,3577d99a6ade8c9c793955182d2f6ddf5ef85a8c0a71d6f8aa12e16d12c3dcd5,0,1
MELANOMA_TUMOR_K2,Z01_CONSERVATIVE__PERMUTED_RELATION__S0,PERMUTED_RELATION,Z01_CONSERVATIVE,0.9805852117117931,0.9523233589472033,0.9522778983836622,0.991450787888788,0.9799682446347303,0.90839148101358,0.045491009510433986,272,"[561,272]",ddffa025106063790b9c7a1507cecbfd36e4162de12b742e484db2c0faf39489,c501ab6da29cad09ad26e18fa05bc0b43679065423248feda751284132ae9def,0,1
MELANOMA_TUMOR_K2,Z01_CONSERVATIVE__ONE_RAW_VIEW1_ADAPTER__S0,ONE_RAW_VIEW1_ADAPTER,Z01_CONSERVATIVE,0.980592993201504,0.9533690320353946,0.9533246297693849,0.991439206272521,0.9807691437523599,0.9080982849297535,0.04350854728714095,274,"[559,274]",38bb1274cecabd18e346ff3a714cefe88be0548e88268b6d97c444973f999bd4,b0810c885b33c54f79a4904df3ae9051b53ba9eeb0074d983d1664a748cfc318,0,1
MELANOMA_TUMOR_K2,Z01_CONSERVATIVE__ONE_RAW_VIEW2_ADAPTER__S0,ONE_RAW_VIEW2_ADAPTER,Z01_CONSERVATIVE,0.9757753080872872,0.9444507097974936,0.944397851435796,0.989305143770885,0.9844062682852662,0.9177799117500743,0.035214497645117165,275,"[558,275]",47198c87f3b0b853cd65ef0db33b21a4763dd93b5964aa9f9793633e91a3401b,7c5af83be7349fdbe2c8dbc3fa0a8f5086d82b43bb6459fca9b2bd57d47e31ce,0,1
