dataset,checkpoint,block,pair_kind,left,right,family,tensor,raw_max_abs,relative_l2,scaled_max
placenta,20,6,within_legacy,L1,L2,adam,atten_omics1.w_omega:exp_avg_sq,3.410605131648481e-13,1.5393379858357866e-07,3.410605131648481e-13
placenta,20,6,within_legacy,L1,L2,adam,atten_omics1.u_omega:step,0.0,0.0,0.0
placenta,20,6,within_legacy,L1,L2,adam,atten_omics1.u_omega:exp_avg,1.862645149230957e-09,1.596086588977923e-07,1.862645149230957e-09
placenta,20,6,within_legacy,L1,L2,adam,atten_omics1.u_omega:exp_avg_sq,1.8189894035458565e-12,1.4409726631473617e-07,1.8189894035458565e-12
placenta,20,6,within_legacy,L1,L2,adam,atten_omics2.w_omega:step,0.0,0.0,0.0
placenta,20,6,within_legacy,L1,L2,adam,atten_omics2.w_omega:exp_avg,1.3969838619232178e-09,1.2259244254007398e-07,1.3969838619232178e-09
placenta,20,6,within_legacy,L1,L2,adam,atten_omics2.w_omega:exp_avg_sq,1.7053025658242404e-13,1.39401637622317e-07,1.7053025658242404e-13
placenta,20,6,within_legacy,L1,L2,adam,atten_omics2.u_omega:step,0.0,0.0,0.0
placenta,20,6,within_legacy,L1,L2,adam,atten_omics2.u_omega:exp_avg,2.7939677238464355e-09,1.078747842449048e-07,2.7939677238464355e-09
placenta,20,6,within_legacy,L1,L2,adam,atten_omics2.u_omega:exp_avg_sq,2.2737367544323206e-12,1.2059030139998423e-07,2.2737367544323206e-12
placenta,20,6,within_legacy,L1,L2,adam,atten_cross.w_omega:step,0.0,0.0,0.0
placenta,20,6,within_legacy,L1,L2,adam,atten_cross.w_omega:exp_avg,9.313225746154785e-10,1.3383020513397648e-07,9.313225746154785e-10
placenta,20,6,within_legacy,L1,L2,adam,atten_cross.w_omega:exp_avg_sq,3.410605131648481e-13,1.345150633113054e-07,3.410605131648481e-13
placenta,20,6,within_legacy,L1,L2,adam,atten_cross.u_omega:step,0.0,0.0,0.0
placenta,20,6,within_legacy,L1,L2,adam,atten_cross.u_omega:exp_avg,2.7939677238464355e-09,1.344445615518145e-07,2.7939677238464355e-09
placenta,20,6,within_legacy,L1,L2,adam,atten_cross.u_omega:exp_avg_sq,3.637978807091713e-12,1.275307933834303e-07,3.637978807091713e-12
placenta,20,6,within_generalized,G1,G2,outputs,emb_latent_omics1,9.5367431640625e-07,1.3765150481144104e-07,2.483355002675194e-07
placenta,20,6,within_generalized,G1,G2,outputs,emb_latent_omics2,3.5762786865234375e-07,7.017136156786574e-08,1.577408979558357e-07
placenta,20,6,within_generalized,G1,G2,outputs,emb_latent_combined,5.960464477539062e-07,1.5834523543528487e-07,2.823850147986691e-07
placenta,20,6,within_generalized,G1,G2,outputs,emb_recon_omics1,2.086162567138672e-07,2.0158224426900938e-07,2.086162567138672e-07
placenta,20,6,within_generalized,G1,G2,outputs,emb_recon_omics2,4.172325134277344e-07,1.837398572326061e-07,2.1202856206469778e-07
placenta,20,6,within_generalized,G1,G2,outputs,emb_latent_omics1_across_recon,7.152557373046875e-07,2.2266117183987835e-07,2.507547299446785e-07
placenta,20,6,within_generalized,G1,G2,outputs,emb_latent_omics2_across_recon,2.682209014892578e-07,1.8727454353302796e-07,2.602329373937382e-07
placenta,20,6,within_generalized,G1,G2,outputs,alpha_omics1,2.384185791015625e-07,1.0746207723791501e-07,2.384185791015625e-07
placenta,20,6,within_generalized,G1,G2,outputs,alpha_omics2,1.4901161193847656e-07,7.389537216149125e-08,1.4901161193847656e-07
placenta,20,6,within_generalized,G1,G2,outputs,alpha,2.384185791015625e-07,9.13171399028872e-08,2.384185791015625e-07
placenta,20,6,within_generalized,G1,G2,losses,rna,0.0,0.0,0.0
placenta,20,6,within_generalized,G1,G2,losses,mod2,1.1920928955078125e-07,1.1282298682611112e-07,1.1282298682611112e-07
placenta,20,6,within_generalized,G1,G2,losses,corr1,0.0,0.0,0.0
placenta,20,6,within_generalized,G1,G2,losses,corr2,0.0,0.0,0.0
placenta,20,6,within_generalized,G1,G2,losses,total,1.9073486328125e-06,9.851809087702775e-08,9.851809087702775e-08
placenta,20,6,within_generalized,G1,G2,gradients,encoder_omics1.weight,5.587935447692871e-09,3.319226508967171e-07,5.587935447692871e-09
placenta,20,6,within_generalized,G1,G2,gradients,decoder_omics1.weight,1.5825207810848951e-09,1.3717556972814733e-07,1.5825207810848951e-09
placenta,20,6,within_generalized,G1,G2,gradients,encoder_omics2.weight,7.450580596923828e-09,1.270434035191939e-07,7.450580596923828e-09
placenta,20,6,within_generalized,G1,G2,gradients,decoder_omics2.weight,3.725290298461914e-09,1.1872785044900334e-07,3.725290298461914e-09
placenta,20,6,within_generalized,G1,G2,gradients,atten_omics1.w_omega,2.2118911147117615e-09,4.105542193369868e-07,2.2118911147117615e-09
placenta,20,6,within_generalized,G1,G2,gradients,atten_omics1.u_omega,6.28642737865448e-09,4.5600534519095825e-07,6.28642737865448e-09
placenta,20,6,within_generalized,G1,G2,gradients,atten_omics2.w_omega,3.259629011154175e-09,4.0485183343200963e-07,3.259629011154175e-09
placenta,20,6,within_generalized,G1,G2,gradients,atten_omics2.u_omega,6.984919309616089e-09,3.6132395892310097e-07,6.984919309616089e-09
placenta,20,6,within_generalized,G1,G2,gradients,atten_cross.w_omega,1.979060471057892e-09,3.846623750532946e-07,1.979060471057892e-09
placenta,20,6,within_generalized,G1,G2,gradients,atten_cross.u_omega,6.752088665962219e-09,4.6834965648348975e-07,6.752088665962219e-09
placenta,20,6,within_generalized,G1,G2,parameters,encoder_omics1.weight,1.043081283569336e-07,2.637042687310206e-08,1.043081283569336e-07
placenta,20,6,within_generalized,G1,G2,parameters,decoder_omics1.weight,1.0617077350616455e-07,2.4442376150007155e-08,1.0617077350616455e-07
placenta,20,6,within_generalized,G1,G2,parameters,encoder_omics2.weight,1.4901161193847656e-08,1.2180153398301388e-08,1.4901161193847656e-08
placenta,20,6,within_generalized,G1,G2,parameters,decoder_omics2.weight,1.4901161193847656e-08,7.650984788781542e-09,1.4901161193847656e-08
placenta,20,6,within_generalized,G1,G2,parameters,atten_omics1.w_omega,1.4901161193847656e-08,1.5258625166156866e-08,1.4901161193847656e-08
placenta,20,6,within_generalized,G1,G2,parameters,atten_omics1.u_omega,2.9802322387695312e-08,3.0547137157133224e-08,2.9802322387695312e-08
placenta,20,6,within_generalized,G1,G2,parameters,atten_omics2.w_omega,1.1622905731201172e-06,1.0334120323886875e-07,1.1622905731201172e-06
placenta,20,6,within_generalized,G1,G2,parameters,atten_omics2.u_omega,7.450580596923828e-09,7.646564777023263e-09,7.450580596923828e-09
placenta,20,6,within_generalized,G1,G2,parameters,atten_cross.w_omega,1.4901161193847656e-08,1.1975041161841958e-08,1.4901161193847656e-08
placenta,20,6,within_generalized,G1,G2,parameters,atten_cross.u_omega,7.450580596923828e-09,5.610462172013342e-09,7.450580596923828e-09
placenta,20,6,within_generalized,G1,G2,adam,encoder_omics1.weight:step,0.0,0.0,0.0
placenta,20,6,within_generalized,G1,G2,adam,encoder_omics1.weight:exp_avg,3.725290298461914e-09,1.151724893298569e-07,3.725290298461914e-09
placenta,20,6,within_generalized,G1,G2,adam,encoder_omics1.weight:exp_avg_sq,1.8189894035458565e-12,9.523866540189195e-08,1.8189894035458565e-12
placenta,20,6,within_generalized,G1,G2,adam,decoder_omics1.weight:step,0.0,0.0,0.0
placenta,20,6,within_generalized,G1,G2,adam,decoder_omics1.weight:exp_avg,1.6661942936480045e-09,8.004354773335448e-08,1.6661942936480045e-09
placenta,20,6,within_generalized,G1,G2,adam,decoder_omics1.weight:exp_avg_sq,8.526512829121202e-14,8.66644099061563e-08,8.526512829121202e-14
placenta,20,6,within_generalized,G1,G2,adam,encoder_omics2.weight:step,0.0,0.0,0.0
placenta,20,6,within_generalized,G1,G2,adam,encoder_omics2.weight:exp_avg,7.450580596923828e-09,8.231725558764019e-08,7.450580596923828e-09
placenta,20,6,within_generalized,G1,G2,adam,encoder_omics2.weight:exp_avg_sq,1.4551915228366852e-11,8.697847195776894e-08,1.4551915228366852e-11
placenta,20,6,within_generalized,G1,G2,adam,decoder_omics2.weight:step,0.0,0.0,0.0
placenta,20,6,within_generalized,G1,G2,adam,decoder_omics2.weight:exp_avg,3.725290298461914e-09,7.624238917946275e-08,3.725290298461914e-09
placenta,20,6,within_generalized,G1,G2,adam,decoder_omics2.weight:exp_avg_sq,3.637978807091713e-12,8.047018966038946e-08,3.637978807091713e-12
placenta,20,6,within_generalized,G1,G2,adam,atten_omics1.w_omega:step,0.0,0.0,0.0
placenta,20,6,within_generalized,G1,G2,adam,atten_omics1.w_omega:exp_avg,1.862645149230957e-09,1.4639571425320518e-07,1.862645149230957e-09
placenta,20,6,within_generalized,G1,G2,adam,atten_omics1.w_omega:exp_avg_sq,2.8421709430404007e-13,1.484371439644492e-07,2.8421709430404007e-13
placenta,20,6,within_generalized,G1,G2,adam,atten_omics1.u_omega:step,0.0,0.0,0.0
placenta,20,6,within_generalized,G1,G2,adam,atten_omics1.u_omega:exp_avg,3.725290298461914e-09,1.628587139720637e-07,3.725290298461914e-09
placenta,20,6,within_generalized,G1,G2,adam,atten_omics1.u_omega:exp_avg_sq,1.8189894035458565e-12,1.4535603733966031e-07,1.8189894035458565e-12
placenta,20,6,within_generalized,G1,G2,adam,atten_omics2.w_omega:step,0.0,0.0,0.0
placenta,20,6,within_generalized,G1,G2,adam,atten_omics2.w_omega:exp_avg,3.026798367500305e-09,1.9232909302388031e-07,3.026798367500305e-09
placenta,20,6,within_generalized,G1,G2,adam,atten_omics2.w_omega:exp_avg_sq,3.979039320256561e-13,1.9402195985469513e-07,3.979039320256561e-13
placenta,20,6,within_generalized,G1,G2,adam,atten_omics2.u_omega:step,0.0,0.0,0.0
placenta,20,6,within_generalized,G1,G2,adam,atten_omics2.u_omega:exp_avg,3.725290298461914e-09,1.6138183304128252e-07,3.725290298461914e-09
placenta,20,6,within_generalized,G1,G2,adam,atten_omics2.u_omega:exp_avg_sq,3.183231456205249e-12,1.5442568932211627e-07,3.183231456205249e-12
placenta,20,6,within_generalized,G1,G2,adam,atten_cross.w_omega:step,0.0,0.0,0.0
placenta,20,6,within_generalized,G1,G2,adam,atten_cross.w_omega:exp_avg,1.3969838619232178e-09,1.2718634218614942e-07,1.3969838619232178e-09
placenta,20,6,within_generalized,G1,G2,adam,atten_cross.w_omega:exp_avg_sq,3.410605131648481e-13,1.325674652110031e-07,3.410605131648481e-13
placenta,20,6,within_generalized,G1,G2,adam,atten_cross.u_omega:step,0.0,0.0,0.0
placenta,20,6,within_generalized,G1,G2,adam,atten_cross.u_omega:exp_avg,3.725290298461914e-09,1.2905037332889666e-07,3.725290298461914e-09
placenta,20,6,within_generalized,G1,G2,adam,atten_cross.u_omega:exp_avg_sq,2.2737367544323206e-12,1.0790451078435528e-07,2.2737367544323206e-12
placenta,20,6,cross,L1,G1,outputs,emb_latent_omics1,3.7103891372680664e-06,1.56176964401069e-07,9.661803057283177e-07
placenta,20,6,cross,L1,G1,outputs,emb_latent_omics2,4.76837158203125e-07,6.650863157991157e-08,2.1032117515694691e-07
placenta,20,6,cross,L1,G1,outputs,emb_latent_combined,2.2649765014648438e-06,1.7135670948942736e-07,1.0730630562349426e-06
placenta,20,6,cross,L1,G1,outputs,emb_recon_omics1,2.2351741790771484e-07,2.128075032799368e-07,2.2351741790771484e-07
placenta,20,6,cross,L1,G1,outputs,emb_recon_omics2,3.5762786865234375e-07,1.9146524309633248e-07,1.8173876748402667e-07
placenta,20,6,cross,L1,G1,outputs,emb_latent_omics1_across_recon,9.5367431640625e-07,2.3420649627088137e-07,3.3433963992623797e-07
placenta,20,6,cross,L1,G1,outputs,emb_latent_omics2_across_recon,4.172325134277344e-07,1.9047910038001396e-07,4.0480679150137054e-07
placenta,20,6,cross,L1,G1,outputs,alpha_omics1,2.980232238769531e-07,1.1114446714200418e-07,2.980232238769531e-07
placenta,20,6,cross,L1,G1,outputs,alpha_omics2,1.1920928955078125e-07,6.785519859079518e-08,1.1920928955078125e-07
placenta,20,6,cross,L1,G1,outputs,alpha,1.7881393432617188e-07,9.226883074622733e-08,1.7881393432617188e-07
placenta,20,6,cross,L1,G1,losses,rna,0.0,0.0,0.0
placenta,20,6,cross,L1,G1,losses,mod2,1.1920928955078125e-07,1.1282298682611112e-07,1.1282298682611112e-07
placenta,20,6,cross,L1,G1,losses,corr1,0.0,0.0,0.0
placenta,20,6,cross,L1,G1,losses,corr2,0.0,0.0,0.0
placenta,20,6,cross,L1,G1,losses,total,1.9073486328125e-06,9.851809087702775e-08,9.851809087702775e-08
placenta,20,6,cross,L1,G1,gradients,encoder_omics1.weight,6.461050361394882e-09,3.30237522783698e-07,6.461050361394882e-09
placenta,20,6,cross,L1,G1,gradients,decoder_omics1.weight,1.5133991837501526e-08,1.5509425488374798e-07,1.5133991837501526e-08
placenta,20,6,cross,L1,G1,gradients,encoder_omics2.weight,1.1175870895385742e-08,1.276839840296203e-07,1.1175870895385742e-08
placenta,20,6,cross,L1,G1,gradients,decoder_omics2.weight,5.587935447692871e-09,1.2650853005986916e-07,5.587935447692871e-09
placenta,20,6,cross,L1,G1,gradients,atten_omics1.w_omega,2.0954757928848267e-09,4.156960922338297e-07,2.0954757928848267e-09
placenta,20,6,cross,L1,G1,gradients,atten_omics1.u_omega,6.05359673500061e-09,5.254673959784131e-07,6.05359673500061e-09
placenta,20,6,cross,L1,G1,gradients,atten_omics2.w_omega,2.0954757928848267e-09,3.857275597607345e-07,2.0954757928848267e-09
placenta,20,6,cross,L1,G1,gradients,atten_omics2.u_omega,7.450580596923828e-09,4.020223948957327e-07,7.450580596923828e-09
placenta,20,6,cross,L1,G1,gradients,atten_cross.w_omega,1.6298145055770874e-09,3.785020666294138e-07,1.6298145055770874e-09
placenta,20,6,cross,L1,G1,gradients,atten_cross.u_omega,7.450580596923828e-09,4.169530499683867e-07,7.450580596923828e-09
placenta,20,6,cross,L1,G1,parameters,encoder_omics1.weight,1.1771917343139648e-06,8.028541229414686e-08,1.1771917343139648e-06
placenta,20,6,cross,L1,G1,parameters,decoder_omics1.weight,1.601874828338623e-07,2.744698527776076e-08,1.601874828338623e-07
placenta,20,6,cross,L1,G1,parameters,encoder_omics2.weight,1.4901161193847656e-08,1.1363765751631325e-08,1.4901161193847656e-08
placenta,20,6,cross,L1,G1,parameters,decoder_omics2.weight,1.4901161193847656e-08,9.582662493927807e-09,1.4901161193847656e-08
placenta,20,6,cross,L1,G1,parameters,atten_omics1.w_omega,1.4901161193847656e-08,1.559011324542547e-08,1.4901161193847656e-08
placenta,20,6,cross,L1,G1,parameters,atten_omics1.u_omega,1.862645149230957e-09,1.563267520177823e-09,1.862645149230957e-09
placenta,20,6,cross,L1,G1,parameters,atten_omics2.w_omega,5.364418029785156e-07,4.9658100477082386e-08,5.364418029785156e-07
placenta,20,6,cross,L1,G1,parameters,atten_omics2.u_omega,7.450580596923828e-09,8.383876464534427e-09,7.450580596923828e-09
placenta,20,6,cross,L1,G1,parameters,atten_cross.w_omega,2.9802322387695312e-08,1.2413425356497124e-08,2.9802322387695312e-08
placenta,20,6,cross,L1,G1,parameters,atten_cross.u_omega,1.4901161193847656e-08,1.5953050159598127e-08,1.4901161193847656e-08
placenta,20,6,cross,L1,G1,adam,encoder_omics1.weight:step,0.0,0.0,0.0
placenta,20,6,cross,L1,G1,adam,encoder_omics1.weight:exp_avg,7.566995918750763e-09,1.3157942700458867e-07,7.566995918750763e-09
placenta,20,6,cross,L1,G1,adam,encoder_omics1.weight:exp_avg_sq,2.7284841053187847e-12,1.1067407124236222e-07,2.7284841053187847e-12
placenta,20,6,cross,L1,G1,adam,decoder_omics1.weight:step,0.0,0.0,0.0
placenta,20,6,cross,L1,G1,adam,decoder_omics1.weight:exp_avg,1.5133991837501526e-08,1.0636929249590391e-07,1.5133991837501526e-08
placenta,20,6,cross,L1,G1,adam,decoder_omics1.weight:exp_avg_sq,1.0587086762825493e-12,1.1878916333155198e-07,1.0587086762825493e-12
placenta,20,6,cross,L1,G1,adam,encoder_omics2.weight:step,0.0,0.0,0.0
placenta,20,6,cross,L1,G1,adam,encoder_omics2.weight:exp_avg,1.4901161193847656e-08,7.959795351149867e-08,1.4901161193847656e-08
placenta,20,6,cross,L1,G1,adam,encoder_omics2.weight:exp_avg_sq,1.4551915228366852e-11,7.917377309259752e-08,1.4551915228366852e-11
placenta,20,6,cross,L1,G1,adam,decoder_omics2.weight:step,0.0,0.0,0.0
placenta,20,6,cross,L1,G1,adam,decoder_omics2.weight:exp_avg,5.122274160385132e-09,8.792990662586883e-08,5.122274160385132e-09
placenta,20,6,cross,L1,G1,adam,decoder_omics2.weight:exp_avg_sq,3.637978807091713e-12,9.515781408794904e-08,3.637978807091713e-12
placenta,20,6,cross,L1,G1,adam,atten_omics1.w_omega:step,0.0,0.0,0.0
placenta,20,6,cross,L1,G1,adam,atten_omics1.w_omega:exp_avg,1.9208528101444244e-09,1.7184585747902744e-07,1.9208528101444244e-09
placenta,20,6,cross,L1,G1,adam,atten_omics1.w_omega:exp_avg_sq,2.8421709430404007e-13,1.7961810369397194e-07,2.8421709430404007e-13
placenta,20,6,cross,L1,G1,adam,atten_omics1.u_omega:step,0.0,0.0,0.0
placenta,20,6,cross,L1,G1,adam,atten_omics1.u_omega:exp_avg,3.725290298461914e-09,1.9813281389400974e-07,3.725290298461914e-09
placenta,20,6,cross,L1,G1,adam,atten_omics1.u_omega:exp_avg_sq,2.7284841053187847e-12,1.9052600911747193e-07,2.7284841053187847e-12
placenta,20,6,cross,L1,G1,adam,atten_omics2.w_omega:step,0.0,0.0,0.0
placenta,20,6,cross,L1,G1,adam,atten_omics2.w_omega:exp_avg,1.6298145055770874e-09,1.3586808749035945e-07,1.6298145055770874e-09
placenta,20,6,cross,L1,G1,adam,atten_omics2.w_omega:exp_avg_sq,1.8474111129762605e-13,1.4716467733249611e-07,1.8474111129762605e-13
placenta,20,6,cross,L1,G1,adam,atten_omics2.u_omega:step,0.0,0.0,0.0
placenta,20,6,cross,L1,G1,adam,atten_omics2.u_omega:exp_avg,3.725290298461914e-09,1.21002714626082e-07,3.725290298461914e-09
placenta,20,6,cross,L1,G1,adam,atten_omics2.u_omega:exp_avg_sq,2.7284841053187847e-12,1.1926029495615687e-07,2.7284841053187847e-12
placenta,20,6,cross,L1,G1,adam,atten_cross.w_omega:step,0.0,0.0,0.0
placenta,20,6,cross,L1,G1,adam,atten_cross.w_omega:exp_avg,1.1641532182693481e-09,1.356534669223935e-07,1.1641532182693481e-09
placenta,20,6,cross,L1,G1,adam,atten_cross.w_omega:exp_avg_sq,3.410605131648481e-13,1.3466705379867198e-07,3.410605131648481e-13
placenta,20,6,cross,L1,G1,adam,atten_cross.u_omega:step,0.0,0.0,0.0
placenta,20,6,cross,L1,G1,adam,atten_cross.u_omega:exp_avg,3.725290298461914e-09,1.3330973500325296e-07,3.725290298461914e-09
placenta,20,6,cross,L1,G1,adam,atten_cross.u_omega:exp_avg_sq,2.7284841053187847e-12,1.2391194346833408e-07,2.7284841053187847e-12
placenta,20,6,cross,L1,G2,outputs,emb_latent_omics1,3.680586814880371e-06,1.5415752389353414e-07,9.584198213449578e-07
placenta,20,6,cross,L1,G2,outputs,emb_latent_omics2,3.5762786865234375e-07,6.784109073563777e-08,1.5774088136771019e-07
placenta,20,6,cross,L1,G2,outputs,emb_latent_combined,2.2351741790771484e-06,1.7026517867743539e-07,1.0589438054950091e-06
placenta,20,6,cross,L1,G2,outputs,emb_recon_omics1,1.7881393432617188e-07,2.1184381260378918e-07,1.7881393432617188e-07
placenta,20,6,cross,L1,G2,outputs,emb_recon_omics2,3.5762786865234375e-07,1.9205505732915992e-07,1.8173876748402667e-07
placenta,20,6,cross,L1,G2,outputs,emb_latent_omics1_across_recon,8.344650268554688e-07,2.334727746590253e-07,2.9254723384052665e-07
placenta,20,6,cross,L1,G2,outputs,emb_latent_omics2_across_recon,3.5762786865234375e-07,1.9243087289019126e-07,3.469772498583176e-07
placenta,20,6,cross,L1,G2,outputs,alpha_omics1,2.384185791015625e-07,1.0780313759076097e-07,2.384185791015625e-07
placenta,20,6,cross,L1,G2,outputs,alpha_omics2,1.4901161193847656e-07,6.836789372063598e-08,1.4901161193847656e-07
placenta,20,6,cross,L1,G2,outputs,alpha,2.384185791015625e-07,9.007327493552866e-08,2.384185791015625e-07
placenta,20,6,cross,L1,G2,losses,rna,0.0,0.0,0.0
placenta,20,6,cross,L1,G2,losses,mod2,0.0,0.0,0.0
placenta,20,6,cross,L1,G2,losses,corr1,0.0,0.0,0.0
placenta,20,6,cross,L1,G2,losses,corr2,0.0,0.0,0.0
placenta,20,6,cross,L1,G2,losses,total,0.0,0.0,0.0
placenta,20,6,cross,L1,G2,gradients,encoder_omics1.weight,7.07223080098629e-09,3.3507300008253926e-07,7.07223080098629e-09
placenta,20,6,cross,L1,G2,gradients,decoder_omics1.weight,1.501757651567459e-08,1.5619014658893497e-07,1.501757651567459e-08
placenta,20,6,cross,L1,G2,gradients,encoder_omics2.weight,1.1175870895385742e-08,1.3268513218768363e-07,1.1175870895385742e-08
placenta,20,6,cross,L1,G2,gradients,decoder_omics2.weight,4.94765117764473e-09,1.2758676945368779e-07,4.94765117764473e-09
placenta,20,6,cross,L1,G2,gradients,atten_omics1.w_omega,1.979060471057892e-09,4.029321125065173e-07,1.979060471057892e-09
placenta,20,6,cross,L1,G2,gradients,atten_omics1.u_omega,7.450580596923828e-09,5.099386000931493e-07,7.450580596923828e-09
placenta,20,6,cross,L1,G2,gradients,atten_omics2.w_omega,2.08092387765646e-09,3.7064697430796983e-07,2.08092387765646e-09
placenta,20,6,cross,L1,G2,gradients,atten_omics2.u_omega,6.28642737865448e-09,3.476336757269315e-07,6.28642737865448e-09
placenta,20,6,cross,L1,G2,gradients,atten_cross.w_omega,1.979060471057892e-09,4.740910963275351e-07,1.979060471057892e-09
placenta,20,6,cross,L1,G2,gradients,atten_cross.u_omega,8.381903171539307e-09,5.297338843213901e-07,8.381903171539307e-09
placenta,20,6,cross,L1,G2,parameters,encoder_omics1.weight,1.1771917343139648e-06,8.097843064673992e-08,1.1771917343139648e-06
placenta,20,6,cross,L1,G2,parameters,decoder_omics1.weight,9.12696123123169e-08,2.6407472619102222e-08,9.12696123123169e-08
placenta,20,6,cross,L1,G2,parameters,encoder_omics2.weight,1.4901161193847656e-08,1.127909774661323e-08,1.4901161193847656e-08
placenta,20,6,cross,L1,G2,parameters,decoder_omics2.weight,1.4901161193847656e-08,9.605847884231477e-09,1.4901161193847656e-08
placenta,20,6,cross,L1,G2,parameters,atten_omics1.w_omega,1.4901161193847656e-08,1.588904849436155e-08,1.4901161193847656e-08
placenta,20,6,cross,L1,G2,parameters,atten_omics1.u_omega,2.9802322387695312e-08,3.058738248537589e-08,2.9802322387695312e-08
placenta,20,6,cross,L1,G2,parameters,atten_omics2.w_omega,6.258487701416016e-07,5.7105744543049e-08,6.258487701416016e-07
placenta,20,6,cross,L1,G2,parameters,atten_omics2.u_omega,7.450580596923828e-09,1.0370287870148179e-08,7.450580596923828e-09
placenta,20,6,cross,L1,G2,parameters,atten_cross.w_omega,2.9802322387695312e-08,1.273393791887593e-08,2.9802322387695312e-08
placenta,20,6,cross,L1,G2,parameters,atten_cross.u_omega,1.4901161193847656e-08,1.4933938655803292e-08,1.4901161193847656e-08
placenta,20,6,cross,L1,G2,adam,encoder_omics1.weight:step,0.0,0.0,0.0
placenta,20,6,cross,L1,G2,adam,encoder_omics1.weight:exp_avg,7.703420124016702e-09,1.3209644815651462e-07,7.703420124016702e-09
placenta,20,6,cross,L1,G2,adam,encoder_omics1.weight:exp_avg_sq,2.7284841053187847e-12,1.1085770220464698e-07,2.7284841053187847e-12
placenta,20,6,cross,L1,G2,adam,decoder_omics1.weight:step,0.0,0.0,0.0
placenta,20,6,cross,L1,G2,adam,decoder_omics1.weight:exp_avg,1.525040715932846e-08,1.0681386495469509e-07,1.525040715932846e-08
placenta,20,6,cross,L1,G2,adam,decoder_omics1.weight:exp_avg_sq,1.0587086762825493e-12,1.1931541157496892e-07,1.0587086762825493e-12
placenta,20,6,cross,L1,G2,adam,encoder_omics2.weight:step,0.0,0.0,0.0
placenta,20,6,cross,L1,G2,adam,encoder_omics2.weight:exp_avg,7.450580596923828e-09,7.91847444114792e-08,7.450580596923828e-09
placenta,20,6,cross,L1,G2,adam,encoder_omics2.weight:exp_avg_sq,2.9103830456733704e-11,9.984988150917227e-08,2.9103830456733704e-11
placenta,20,6,cross,L1,G2,adam,decoder_omics2.weight:step,0.0,0.0,0.0
placenta,20,6,cross,L1,G2,adam,decoder_omics2.weight:exp_avg,7.450580596923828e-09,8.976973778499456e-08,7.450580596923828e-09
placenta,20,6,cross,L1,G2,adam,decoder_omics2.weight:exp_avg_sq,3.637978807091713e-12,9.202298895758889e-08,3.637978807091713e-12
placenta,20,6,cross,L1,G2,adam,atten_omics1.w_omega:step,0.0,0.0,0.0
placenta,20,6,cross,L1,G2,adam,atten_omics1.w_omega:exp_avg,2.0954757928848267e-09,1.780717844609712e-07,2.0954757928848267e-09
placenta,20,6,cross,L1,G2,adam,atten_omics1.w_omega:exp_avg_sq,2.8421709430404007e-13,1.8182481686186052e-07,2.8421709430404007e-13
placenta,20,6,cross,L1,G2,adam,atten_omics1.u_omega:step,0.0,0.0,0.0
placenta,20,6,cross,L1,G2,adam,atten_omics1.u_omega:exp_avg,3.259629011154175e-09,1.975555423570677e-07,3.259629011154175e-09
placenta,20,6,cross,L1,G2,adam,atten_omics1.u_omega:exp_avg_sq,2.2737367544323206e-12,1.3948007707616043e-07,2.2737367544323206e-12
placenta,20,6,cross,L1,G2,adam,atten_omics2.w_omega:step,0.0,0.0,0.0
placenta,20,6,cross,L1,G2,adam,atten_omics2.w_omega:exp_avg,1.862645149230957e-09,1.4779780811377927e-07,1.862645149230957e-09
placenta,20,6,cross,L1,G2,adam,atten_omics2.w_omega:exp_avg_sq,2.8421709430404007e-13,1.6476157458814298e-07,2.8421709430404007e-13
placenta,20,6,cross,L1,G2,adam,atten_omics2.u_omega:step,0.0,0.0,0.0
placenta,20,6,cross,L1,G2,adam,atten_omics2.u_omega:exp_avg,3.725290298461914e-09,1.3908173593515907e-07,3.725290298461914e-09
placenta,20,6,cross,L1,G2,adam,atten_omics2.u_omega:exp_avg_sq,3.637978807091713e-12,1.3982621879025217e-07,3.637978807091713e-12
placenta,20,6,cross,L1,G2,adam,atten_cross.w_omega:step,0.0,0.0,0.0
placenta,20,6,cross,L1,G2,adam,atten_cross.w_omega:exp_avg,9.313225746154785e-10,1.3072424419278609e-07,9.313225746154785e-10
placenta,20,6,cross,L1,G2,adam,atten_cross.w_omega:exp_avg_sq,3.410605131648481e-13,1.4741135138557188e-07,3.410605131648481e-13
placenta,20,6,cross,L1,G2,adam,atten_cross.u_omega:step,0.0,0.0,0.0
placenta,20,6,cross,L1,G2,adam,atten_cross.u_omega:exp_avg,2.7939677238464355e-09,1.3691843484786023e-07,2.7939677238464355e-09
placenta,20,6,cross,L1,G2,adam,atten_cross.u_omega:exp_avg_sq,1.8189894035458565e-12,1.1196399227355167e-07,1.8189894035458565e-12
placenta,20,6,cross,L2,G1,outputs,emb_latent_omics1,1.7583370208740234e-06,1.4327083664348394e-07,4.578685786182389e-07
placenta,20,6,cross,L2,G1,outputs,emb_latent_omics2,2.384185791015625e-07,6.67772122188186e-08,1.0516059863722381e-07
placenta,20,6,cross,L2,G1,outputs,emb_latent_combined,1.1473894119262695e-06,1.6269897190991333e-07,5.43591153487438e-07
placenta,20,6,cross,L2,G1,outputs,emb_recon_omics1,2.086162567138672e-07,2.056319945700353e-07,2.086162567138672e-07
