dataset,metric,contrast,seed,paired_delta
p22,spatial_cluster_moran_mean,uniform_scale_effect,1,-0.005027644890750582
p22,spatial_cluster_moran_mean,legacy_shape_effect,1,-0.007131277371621003
p22,spatial_cluster_moran_mean,scale_at_legacy_shape,1,0.000505802420354029
p22,spatial_cluster_moran_mean,legacy_shape_at_full_scale,1,-0.001597830060516392
p22,spatial_cluster_moran_mean,factorial_scale_main,1,-0.0022609212351982766
p22,spatial_cluster_moran_mean,factorial_shape_main,1,-0.004364553716068698
p22,spatial_cluster_moran_mean,interaction,1,0.005533447311104611
p22,spatial_cluster_moran_mean,asr_vs_uniform_same_scale,1,-0.00031119000225654503
p22,spatial_cluster_moran_mean,asr_vs_legacy_same_scale,1,0.001286640058259847
p22,spatial_cluster_moran_mean,uniform_scale_effect,2,0.0038400223160550695
p22,spatial_cluster_moran_mean,legacy_shape_effect,2,-0.0013550159848814136
p22,spatial_cluster_moran_mean,scale_at_legacy_shape,2,0.004415801631206917
p22,spatial_cluster_moran_mean,legacy_shape_at_full_scale,2,-0.0007792366697295661
p22,spatial_cluster_moran_mean,factorial_scale_main,2,0.004127911973630993
p22,spatial_cluster_moran_mean,factorial_shape_main,2,-0.0010671263273054898
p22,spatial_cluster_moran_mean,interaction,2,0.0005757793151518475
p22,spatial_cluster_moran_mean,asr_vs_uniform_same_scale,2,0.0011230133502186934
p22,spatial_cluster_moran_mean,asr_vs_legacy_same_scale,2,0.0019022500199482595
p22,spatial_cluster_moran_mean,uniform_scale_effect,3,0.007850314552722781
p22,spatial_cluster_moran_mean,legacy_shape_effect,3,0.007458349627685212
p22,spatial_cluster_moran_mean,scale_at_legacy_shape,3,-0.002506060615092065
p22,spatial_cluster_moran_mean,legacy_shape_at_full_scale,3,-0.002898025540129634
p22,spatial_cluster_moran_mean,factorial_scale_main,3,0.002672126968815358
p22,spatial_cluster_moran_mean,factorial_shape_main,3,0.002280162043777789
p22,spatial_cluster_moran_mean,interaction,3,-0.010356375167814846
p22,spatial_cluster_moran_mean,asr_vs_uniform_same_scale,3,2.8310823128152585e-05
p22,spatial_cluster_moran_mean,asr_vs_legacy_same_scale,3,0.0029263363632577866
p22,spatial_cluster_moran_mean,uniform_scale_effect,4,0.0007526471484179398
p22,spatial_cluster_moran_mean,legacy_shape_effect,4,0.010935297609699579
p22,spatial_cluster_moran_mean,scale_at_legacy_shape,4,0.001342169383778291
p22,spatial_cluster_moran_mean,legacy_shape_at_full_scale,4,0.01152481984505993
p22,spatial_cluster_moran_mean,factorial_scale_main,4,0.0010474082660981154
p22,spatial_cluster_moran_mean,factorial_shape_main,4,0.011230058727379755
p22,spatial_cluster_moran_mean,interaction,4,0.0005895222353603513
p22,spatial_cluster_moran_mean,asr_vs_uniform_same_scale,4,0.008785206151118663
p22,spatial_cluster_moran_mean,asr_vs_legacy_same_scale,4,-0.0027396136939412674
p22,embedding_silhouette,uniform_scale_effect,0,-9.91523265838623e-05
p22,embedding_silhouette,legacy_shape_effect,0,-0.00011549890041351318
p22,embedding_silhouette,scale_at_legacy_shape,0,-0.0023842453956604004
p22,embedding_silhouette,legacy_shape_at_full_scale,0,-0.0024005919694900513
p22,embedding_silhouette,factorial_scale_main,0,-0.0012416988611221313
p22,embedding_silhouette,factorial_shape_main,0,-0.0012580454349517822
p22,embedding_silhouette,interaction,0,-0.002285093069076538
p22,embedding_silhouette,asr_vs_uniform_same_scale,0,-0.0022489428520202637
p22,embedding_silhouette,asr_vs_legacy_same_scale,0,0.0001516491174697876
p22,embedding_silhouette,uniform_scale_effect,1,-0.003037571907043457
p22,embedding_silhouette,legacy_shape_effect,1,-0.0012619942426681519
p22,embedding_silhouette,scale_at_legacy_shape,1,-0.003358393907546997
p22,embedding_silhouette,legacy_shape_at_full_scale,1,-0.001582816243171692
p22,embedding_silhouette,factorial_scale_main,1,-0.003197982907295227
p22,embedding_silhouette,factorial_shape_main,1,-0.0014224052429199219
p22,embedding_silhouette,interaction,1,-0.00032082200050354004
p22,embedding_silhouette,asr_vs_uniform_same_scale,1,-3.0621886253356934e-05
p22,embedding_silhouette,asr_vs_legacy_same_scale,1,0.001552194356918335
p22,embedding_silhouette,uniform_scale_effect,2,-0.0014494210481643677
p22,embedding_silhouette,legacy_shape_effect,2,2.9355287551879883e-06
p22,embedding_silhouette,scale_at_legacy_shape,2,-0.002534821629524231
p22,embedding_silhouette,legacy_shape_at_full_scale,2,-0.0010824650526046753
p22,embedding_silhouette,factorial_scale_main,2,-0.0019921213388442993
p22,embedding_silhouette,factorial_shape_main,2,-0.0005397647619247437
p22,embedding_silhouette,interaction,2,-0.0010854005813598633
p22,embedding_silhouette,asr_vs_uniform_same_scale,2,-0.00033630430698394775
p22,embedding_silhouette,asr_vs_legacy_same_scale,2,0.0007461607456207275
p22,embedding_silhouette,uniform_scale_effect,3,-0.002986803650856018
p22,embedding_silhouette,legacy_shape_effect,3,-0.0014963746070861816
p22,embedding_silhouette,scale_at_legacy_shape,3,-0.0030897557735443115
p22,embedding_silhouette,legacy_shape_at_full_scale,3,-0.001599326729774475
p22,embedding_silhouette,factorial_scale_main,3,-0.003038279712200165
p22,embedding_silhouette,factorial_shape_main,3,-0.0015478506684303284
p22,embedding_silhouette,interaction,3,-0.00010295212268829346
p22,embedding_silhouette,asr_vs_uniform_same_scale,3,-0.0003920644521713257
p22,embedding_silhouette,asr_vs_legacy_same_scale,3,0.0012072622776031494
p22,embedding_silhouette,uniform_scale_effect,4,-0.0030054450035095215
p22,embedding_silhouette,legacy_shape_effect,4,0.003627002239227295
p22,embedding_silhouette,scale_at_legacy_shape,4,-0.005246207118034363
p22,embedding_silhouette,legacy_shape_at_full_scale,4,0.0013862401247024536
p22,embedding_silhouette,factorial_scale_main,4,-0.004125826060771942
p22,embedding_silhouette,factorial_shape_main,4,0.0025066211819648743
p22,embedding_silhouette,interaction,4,-0.0022407621145248413
p22,embedding_silhouette,asr_vs_uniform_same_scale,4,0.003350302577018738
p22,embedding_silhouette,asr_vs_legacy_same_scale,4,0.001964062452316284
p22,embedding_davies_bouldin,uniform_scale_effect,0,-0.033314060323649475
p22,embedding_davies_bouldin,legacy_shape_effect,0,0.005426236885508029
p22,embedding_davies_bouldin,scale_at_legacy_shape,0,0.06327002128870252
p22,embedding_davies_bouldin,legacy_shape_at_full_scale,0,0.10201031849786002
p22,embedding_davies_bouldin,factorial_scale_main,0,0.01497798048252652
p22,embedding_davies_bouldin,factorial_shape_main,0,0.053718277691684024
p22,embedding_davies_bouldin,interaction,0,0.09658408161235199
p22,embedding_davies_bouldin,asr_vs_uniform_same_scale,0,0.08679273796786857
p22,embedding_davies_bouldin,asr_vs_legacy_same_scale,0,-0.015217580529991448
p22,embedding_davies_bouldin,uniform_scale_effect,1,0.2279101703428692
p22,embedding_davies_bouldin,legacy_shape_effect,1,0.2004462154952198
p22,embedding_davies_bouldin,scale_at_legacy_shape,1,0.041526312561434686
p22,embedding_davies_bouldin,legacy_shape_at_full_scale,1,0.014062357713785278
p22,embedding_davies_bouldin,factorial_scale_main,1,0.13471824145215194
p22,embedding_davies_bouldin,factorial_shape_main,1,0.10725428660450254
p22,embedding_davies_bouldin,interaction,1,-0.18638385778143451
p22,embedding_davies_bouldin,asr_vs_uniform_same_scale,1,-0.0008929983758445559
p22,embedding_davies_bouldin,asr_vs_legacy_same_scale,1,-0.014955356089629834
p22,embedding_davies_bouldin,uniform_scale_effect,2,0.037404024286713966
p22,embedding_davies_bouldin,legacy_shape_effect,2,0.003649900016843066
p22,embedding_davies_bouldin,scale_at_legacy_shape,2,0.04597684281671288
p22,embedding_davies_bouldin,legacy_shape_at_full_scale,2,0.012222718546841982
p22,embedding_davies_bouldin,factorial_scale_main,2,0.041690433551713424
p22,embedding_davies_bouldin,factorial_shape_main,2,0.007936309281842524
p22,embedding_davies_bouldin,interaction,2,0.008572818529998916
p22,embedding_davies_bouldin,asr_vs_uniform_same_scale,2,8.941015072716496e-05
p22,embedding_davies_bouldin,asr_vs_legacy_same_scale,2,-0.012133308396114817
p22,embedding_davies_bouldin,uniform_scale_effect,3,0.034537380876006996
p22,embedding_davies_bouldin,legacy_shape_effect,3,0.001671545531108709
p22,embedding_davies_bouldin,scale_at_legacy_shape,3,0.055929041774435806
p22,embedding_davies_bouldin,legacy_shape_at_full_scale,3,0.02306320642953752
p22,embedding_davies_bouldin,factorial_scale_main,3,0.0452332113252214
p22,embedding_davies_bouldin,factorial_shape_main,3,0.012367375980323114
p22,embedding_davies_bouldin,interaction,3,0.02139166089842881
p22,embedding_davies_bouldin,asr_vs_uniform_same_scale,3,0.0032911460418736382
p22,embedding_davies_bouldin,asr_vs_legacy_same_scale,3,-0.01977206038766388
p22,embedding_davies_bouldin,uniform_scale_effect,4,0.03690966805306228
p22,embedding_davies_bouldin,legacy_shape_effect,4,-0.1669453892316084
p22,embedding_davies_bouldin,scale_at_legacy_shape,4,0.04519578016953263
p22,embedding_davies_bouldin,legacy_shape_at_full_scale,4,-0.15865927711513805
p22,embedding_davies_bouldin,factorial_scale_main,4,0.041052724111297456
p22,embedding_davies_bouldin,factorial_shape_main,4,-0.16280233317337323
p22,embedding_davies_bouldin,interaction,4,0.008286112116470346
p22,embedding_davies_bouldin,asr_vs_uniform_same_scale,4,-0.17244270900883585
p22,embedding_davies_bouldin,asr_vs_legacy_same_scale,4,-0.013783431893697795
